,token,transaction,timestamp
399,217594819036065891769117887556923470403,2.0,2022-11-18T15:31:45Z
400,129144186071086051953667400654525751291,1.8,2022-11-18T15:31:45Z
401,130355047167164800967569481201449314383,4.0,2022-11-18T15:31:45Z
402,300986363498800881716693797570432755342,1.66,2022-11-18T15:31:45Z
403,261567658831452363832882923206418551682,1.65,2022-11-18T15:31:45Z
404,187573062692378013466583898154831432758,1.65,2022-11-18T15:31:45Z
405,92567318004488529337682858133976704586,15.0,2022-11-18T15:31:45Z
406,182125571589099304823099220534093333397,5.0,2022-11-18T15:31:45Z
407,340262180947084761380024914050262554802,1.3,2022-11-18T15:31:45Z
408,317869658756243472682427955815471032132,5.0,2022-11-18T15:31:45Z
409,214352274222601462283965395011000050676,1.55,2022-11-18T15:31:45Z
410,165983021401305896711017395774469230729,1.7,2022-11-18T15:31:45Z
411,115610140213581036009824340682779959038,0.1,2022-11-18T15:31:45Z
412,115610140213581036009824340682779959038,1.7,2022-11-18T15:31:45Z
413,31946830377696736833178410378365246670,1.99,2022-11-18T15:31:45Z
414,55848017215308929603640604581355194311,1.5,2022-11-18T15:31:45Z
415,158890287790487559465878115246473161368,1.5,2022-11-18T15:31:45Z
416,294877217464717274092329106136068665453,2.9,2022-11-18T15:31:45Z
417,244884196980303167029172147897195911001,2.0,2022-11-18T15:31:45Z
418,276034414192172239811163346738313203307,4.0,2022-11-18T15:31:45Z
419,34968404909575120040566326162264031362,3.0,2022-11-18T15:31:45Z
420,40340180304235372153358366570199203672,3.69,2022-11-18T15:31:45Z
421,239729389237488146513355373304384285011,1.0,2022-11-18T15:31:45Z
422,47516010301499041021772778203952660854,2.5,2022-11-18T15:31:45Z
423,235315902018181422924035967413425258183,5.4,2022-11-18T15:31:45Z
424,67040793555808448003754813839251221865,2.5,2022-11-18T15:31:45Z
425,235315902018181422924035967413425258183,5.0,2022-11-18T15:31:45Z
426,41381935357134828916300234412473334540,9.99,2022-11-18T15:31:45Z
427,143263850106209486705538894598055542979,2.0,2022-11-18T15:31:45Z
428,311843005060906392174119044353036574850,3.0,2022-11-18T15:31:45Z
429,182183921658338994000383428306174994260,25.0,2022-11-18T15:31:45Z
430,253608362782279602213238586112770190828,1.8,2022-11-18T15:31:45Z
431,279201879135840394236899361585684503439,1.8,2022-11-18T15:31:45Z
432,254553096367979984730912930095126971737,2.22,2022-11-18T15:31:45Z
433,23530686582835816627283746963663213330,11.0,2022-11-18T15:31:45Z
434,242182782285676307651539224325340469689,20.0,2022-11-18T15:31:45Z
435,172596600344009371677771328548432622915,2.5,2022-11-18T15:31:45Z
436,82210434544339885859446212229632469344,4.2,2022-11-18T15:31:45Z
437,224267822744427724012898283214325347067,25.0,2022-11-18T15:31:45Z
438,171250104532056695097533836246747784743,14.0,2022-11-18T15:31:45Z
439,168318853790102900752956949163421421046,2.4,2022-11-18T15:31:45Z
440,267677701435983719419147536171988524208,2.4,2022-11-18T15:31:45Z
441,225315825811506733043548485279128254168,3.0,2022-11-18T15:31:45Z
442,144741177136621582756707398740476821501,18.0,2022-11-18T15:31:45Z
443,20143279318529545342010223252346830546,2.0,2022-11-18T15:31:45Z
444,179085263170924484285917932923181039339,3.0,2022-11-18T15:31:45Z
445,26845686848091010612034591826243939022,3.0,2022-11-18T15:31:45Z
446,248216467953441471070273136234248085006,5.0,2022-11-18T15:31:45Z
447,30794303940076654806243942373651836699,4.0,2022-11-18T15:31:45Z
448,172204924160115160320372395623095431976,7.0,2022-11-18T15:31:45Z
449,179923198272803658377039780210565568033,1.8,2022-11-18T15:31:45Z
450,41381935357134828916300234412473334540,6.0,2022-11-18T15:31:45Z
451,306237228809521539501716277664502898232,4.0,2022-11-18T15:31:45Z
452,229737957710545474493103765235435070987,3.0,2022-11-18T15:31:45Z
453,288350975221366072342009360212965272267,3.0,2022-11-18T15:31:45Z
454,133965004878632321248077779571696971184,2.0,2022-11-18T15:31:45Z
455,64099979170783191659054371141094816115,1.85,2022-11-18T15:31:45Z
456,38030222180875235943979882721008223272,7.0,2022-11-18T15:31:45Z
457,188430437661944907544043145681455027483,0.1,2022-11-18T15:31:45Z
458,43134960233543743381361450625312836683,1.5,2022-11-18T15:31:45Z
459,197641424065732492879944527567174709298,3.5,2022-11-18T15:31:45Z
460,249352937228715322268134170364144409351,3.4,2022-11-18T15:31:45Z
461,281943480154981716523773112491842774673,2.4,2022-11-18T15:31:45Z
462,212824957147727975467803540419593973923,1.0,2022-11-18T15:31:45Z
463,131009137696703149785385435624938956716,20.0,2022-11-18T15:31:45Z
464,95442617608692015732094685171185524671,4.1,2022-11-18T15:31:45Z
465,229737957710545474493103765235435070987,2.4,2022-11-18T15:31:45Z
466,229737957710545474493103765235435070987,2.0,2022-11-18T15:31:45Z
467,99805810569239826126636297645217262653,7.0,2022-11-18T15:31:45Z
468,176196049717147774507287421432365906230,5.0,2022-11-18T15:31:45Z
469,11597794178855318079944361757300425159,1.6,2022-11-18T15:31:45Z
470,158890287790487559465878115246473161368,1.4,2022-11-18T15:31:45Z
471,292698238039787815960795163587784481014,6.0,2022-11-18T15:31:45Z
472,131885915377968076609737514958147792968,1.5,2022-11-18T15:31:45Z
473,249782694431884077305717298964901682398,2.3,2022-11-18T15:31:45Z
474,153151585887325474820883012532579929566,2.0,2022-11-18T15:31:45Z
475,50384727493226606390767618648113442974,3.0,2022-11-18T15:31:45Z
476,107650060271365216107395313900826707409,2.0,2022-11-18T15:31:45Z
477,16851314050586382379026494897168622275,6.0,2022-11-18T15:31:45Z
478,108611857426078615955237942421844017707,1.0,2022-11-18T15:31:45Z
479,56177500748828828541334510904252929299,5.0,2022-11-18T15:31:45Z
480,99865829858597907745785706951925980992,3.49,2022-11-18T15:31:45Z
481,152618609579022070536308554561022526379,2.9,2022-11-18T15:31:45Z
482,253150223298082181646589294080480373762,2.49,2022-11-18T15:31:45Z
483,195100452121923430710449547017990359704,2.48,2022-11-18T15:31:45Z
484,99705933330037050727859967371965989074,2.45,2022-11-18T15:31:45Z
485,44112099098239821882557614945053568361,2.39,2022-11-18T15:31:45Z
486,44112099098239821882557614945053568361,2.0,2022-11-18T15:31:45Z
487,110682036041484398899802599987582945880,1.8,2022-11-18T15:31:45Z
488,204075474029168419669853918305228737909,2.5,2022-11-18T15:31:45Z
489,183293377388547602539041168660156584077,15.0,2022-11-18T15:31:45Z
490,298928127556829843836676872052528506703,11.9,2022-11-18T15:31:45Z
491,322153815297586287434910413289892570574,3.5,2022-11-18T15:31:45Z
492,328959473226132982638963233761714187547,4.0,2022-11-18T15:31:45Z
493,132759469981182941404309632277277707806,1.8,2022-11-18T15:31:45Z
494,48497408410361756986794158293484429878,13.1,2022-11-18T15:31:45Z
495,317121769525408996787727425951410397625,12.5,2022-11-18T15:31:45Z
496,76465769884607770555815040950899603837,5.0,2022-11-18T15:31:45Z
497,177762284484345732469046996783919140293,2.5,2022-11-18T15:31:45Z
498,185702559676617308835035730733637526511,2.0,2022-11-18T15:31:45Z
499,136127998480564865402910631431503501178,2.8,2022-11-18T15:31:45Z
500,177911403100386793181437902595573652378,3.9,2022-11-18T15:31:45Z
501,162500829728105034331692429651206722092,5.0,2022-11-18T15:31:45Z
502,62446203648055881945841420256582906509,7.0,2022-11-18T15:31:45Z
503,88324353210711778387018966561929253275,2.0,2022-11-18T15:31:45Z
504,333630064192186520285907675455912620310,3.2,2022-11-18T15:31:45Z
505,298928127556829843836676872052528506703,5.0,2022-11-18T15:31:45Z
506,110350107721484439067102777120467842244,4.0,2022-11-18T15:31:45Z
507,82562397220306957152783879209930282531,2.0,2022-11-18T15:31:45Z
508,124011438101619719114683976271889547505,6.0,2022-11-18T15:31:45Z
509,42985766477046478022622508050661148010,2.39,2022-11-18T15:31:45Z
510,10378393087015064142783963964154193314,3.9,2022-11-18T15:31:45Z
511,122821366704176408168966403787136923251,2.2,2022-11-18T15:31:45Z
512,97922084434992303502618013583818994875,2.2,2022-11-18T15:31:45Z
513,225703943077017925321791542155265608165,2.5,2022-11-18T15:31:45Z
514,264119228189475500694746790730175133502,2.49,2022-11-18T15:31:45Z
515,297719168941030098770657834779538554543,2.39,2022-11-18T15:31:45Z
516,277442718296829838628849666733707775580,2.0,2022-11-18T15:31:45Z
517,290414790546438011168688190423592355212,1.85,2022-11-18T15:31:45Z
518,68755666136641838155391546023360751803,3.0,2022-11-18T15:31:45Z
519,80956780679371306154925609477698145866,2.9,2022-11-18T15:31:45Z
520,145385166271074188216767748927666141796,2.8,2022-11-18T15:31:45Z
521,104179942372119869518622543049620111287,4.0,2022-11-18T15:31:45Z
522,19988936777522711724891545446473245410,3.5,2022-11-18T15:31:45Z
523,202557574629318395987264491055528190783,2.0,2022-11-18T15:31:45Z
524,213999827113877661267100465774799164648,8.0,2022-11-18T15:31:45Z
525,121157699967103096603325547630692051517,3.75,2022-11-18T15:31:45Z
526,150733198234786369291735845184213014299,3.9,2022-11-18T15:31:45Z
527,212009903824227663953119390207230106589,4.0,2022-11-18T15:31:45Z
528,322975732818704707356776235805344028456,2.4,2022-11-18T15:31:45Z
529,103420650676593708170845065077617190819,2.6,2022-11-18T15:31:45Z
530,124548464901900348799234452821971145052,2.99,2022-11-18T15:31:45Z
531,31999302414313321540215387729405582616,5.0,2022-11-18T15:31:45Z
532,124548464901900348799234452821971145052,2.0,2022-11-18T15:31:45Z
533,284071593234030887588387591628567893993,2.5,2022-11-18T15:31:45Z
534,215911015176392950020633504161550241367,2.0,2022-11-18T15:31:45Z
535,338041405565659610154729415023353846337,6.0,2022-11-18T15:31:45Z
536,140506164018640150292663337425991239409,2.7,2022-11-18T15:31:45Z
537,276946220531486084500676435547853634096,3.0,2022-11-18T15:31:45Z
538,262075515919043397272363401885474791317,4.0,2022-11-18T15:31:45Z
539,8011797301212333741916062817610429573,5.0,2022-11-18T15:31:45Z
540,203426035641729195924724102959343415146,5.0,2022-11-18T15:31:45Z
541,136231689406585876678371707660492846564,2.0,2022-11-18T15:31:45Z
542,124011438101619719114683976271889547505,4.0,2022-11-18T15:31:45Z
543,243821235448260116782806825520996193200,4.0,2022-11-18T15:31:45Z
544,202778737172257487326925958787239632460,4.0,2022-11-18T15:31:45Z
545,164310667561207024974410130960978046363,12.0,2022-11-18T15:31:45Z
546,243663542156902582905589035968115167960,4.59,2022-11-18T15:31:45Z
547,277318292892682564061250316998411541257,7.0,2022-11-18T15:31:45Z
548,310617829940767795177035849641290528524,3.0,2022-11-18T15:31:45Z
549,203548941590361151987934702180190920450,2.3,2022-11-18T15:31:45Z
550,67674111786742249161606628007023818032,6.0,2022-11-18T15:31:45Z
551,43515856602090694148336733856179881953,2.99,2022-11-18T15:31:45Z
552,26331176233178183500754497810179940105,3.1,2022-11-18T15:31:45Z
553,277788960674072242201840376983574151897,2.43,2022-11-18T15:31:45Z
554,24890741483289558664989602548263379809,1.0,2022-11-18T15:31:45Z
555,196365788161643152656223235761066574718,4.0,2022-11-18T15:31:45Z
556,324928931793012927550542359671018198987,4.5,2022-11-18T15:31:45Z
557,177860942620195090232335791056651681004,3.4,2022-11-18T15:31:45Z
558,203844864258406839012849123543531041400,2.3,2022-11-18T15:31:45Z
559,106394880907328441144532222196146044681,2.9,2022-11-18T15:31:45Z
560,116954352360348371887175083065908413071,3.3,2022-11-18T15:31:45Z
561,145630510919156248449969170838891147441,3.8,2022-11-18T15:31:45Z
562,122602005340265159897684488341112278843,2.1,2022-11-18T15:31:45Z
563,6031151239880331308307696969815338274,3.0,2022-11-18T15:31:45Z
564,50708187713355890384072392963920141777,2.0,2022-11-18T15:31:45Z
565,241058257020309564291890132388405500181,2.8,2022-11-18T15:31:45Z
566,160664693051959773709191010891042428055,2.5,2022-11-18T15:31:45Z
567,271541273187751078709152685515828333758,2.5,2022-11-18T15:31:45Z
568,85446972681082474018173612580077986662,2.7,2022-11-18T15:31:45Z
569,81465572298824359270098774378778168213,2.5,2022-11-18T15:31:45Z
570,145278614986740350204417628559926308498,2.5,2022-11-18T15:31:45Z
571,243897522688204046296558749294073001659,3.5,2022-11-18T15:31:45Z
572,166392964776609927694523298624822380844,2.35,2022-11-18T15:31:45Z
573,93744238804032395401109921452698064154,7.0,2022-11-18T15:31:45Z
574,181205662387838517076203366737407738407,2.7,2022-11-18T15:31:45Z
575,16713354077744270964974557773166720348,5.5,2022-11-18T15:31:45Z
576,316464736943806419615990445549119348706,3.5,2022-11-18T15:31:45Z
577,150733198234786369291735845184213014299,3.5,2022-11-18T15:31:45Z
578,35390758185641478309726733757350775387,5.9,2022-11-18T15:31:45Z
579,164310667561207024974410130960978046363,6.0,2022-11-18T15:31:45Z
580,227473678900022143341168882052723162968,3.0,2022-11-18T15:31:45Z
581,333406342665861539555563009656575803547,2.7,2022-11-18T15:31:45Z
582,334932022141570838490778061020043213317,3.0,2022-11-18T15:31:45Z
583,112999891250810212142867287279315849070,12.0,2022-11-18T15:31:45Z
584,53748200310424526015490913224333417469,2.75,2022-11-18T15:31:45Z
585,139122126816949948498999621270228698380,3.0,2022-11-18T15:31:45Z
586,277412322234167191745702952552195283414,2.97,2022-11-18T15:31:45Z
587,242463309018141725319477221019004316570,3.3,2022-11-18T15:31:45Z
588,235050173612879596324076341670331979857,4.3,2022-11-18T15:31:45Z
589,183386494233790544279690598987362076932,3.1,2022-11-18T15:31:45Z
590,100864282286284643151765749379086045867,3.9,2022-11-18T15:31:45Z
591,84504892140227000214046079459313261270,3.0,2022-11-18T15:31:45Z
592,8045033689031171923842150574198798980,5.5,2022-11-18T15:31:45Z
593,46949856930160727918647014406001203600,3.38,2022-11-18T15:31:45Z
594,90171715250948472956083568837074494821,6.0,2022-11-18T15:31:45Z
595,136707279389215216751762813760834617625,5.0,2022-11-18T15:31:45Z
596,332301073381408803957561711391869800080,2.8,2022-11-18T15:31:45Z
597,3489827555285872259407198449918529486,2.5,2022-11-18T15:31:45Z
598,155948758814888434768970363231673410154,10.0,2022-11-18T15:31:45Z
599,168374897630831673327670970003114734961,3.2,2022-11-18T15:31:45Z
600,158544127846114052605583999468972284813,3.2,2022-11-18T15:31:45Z
601,126019852941444921603786637522806027917,3.2,2022-11-18T15:31:45Z
602,312720783785902538899157273235699577490,5.0,2022-11-18T15:31:45Z
603,189068709678065129365222877545289715818,3.5,2022-11-18T15:31:45Z
604,200775275135964288308674961855797571171,47.0,2022-11-18T15:31:45Z
605,266898559374913572228564272675710999336,2.94,2022-11-18T15:31:45Z
606,106171774327499014899705043257061055321,3.0,2022-11-18T15:31:45Z
607,318169611091390670575903574602722208300,4.5,2022-11-18T15:31:45Z
608,97213018495017199008995787576412240436,7.0,2022-11-18T15:31:45Z
609,290203487687869491961879332573988526354,8.0,2022-11-18T15:31:45Z
610,95425691001150373118799928116349286536,8.0,2022-11-18T15:31:45Z
611,153311943934961818985773785491643156430,5.0,2022-11-18T15:31:45Z
612,148951926245224331723366293622591317841,9.99,2022-11-18T15:31:45Z
613,213656242490251163765623899707244201693,3.33,2022-11-18T15:31:45Z
614,124066513985799252419467721382361232591,3.12,2022-11-18T15:31:45Z
615,40047771864104488498431886103223294207,7.0,2022-11-18T15:31:45Z
616,139096777658183834762619983509528050046,8.5,2022-11-18T15:31:45Z
617,209039473615683478737067988204542577930,2.97,2022-11-18T15:31:45Z
618,103444112814844377313140497760500508541,2.32,2022-11-18T15:31:45Z
619,99705933330037050727859967371965989074,2.7,2022-11-18T15:31:45Z
620,253512559658339975093516779373053903049,3.3,2022-11-18T15:31:45Z
621,260941775993935523170747537874924168882,5.0,2022-11-18T15:31:45Z
622,26444423205002524215027257580482306085,4.9,2022-11-18T15:31:45Z
623,338329189794858812645163000015312379351,6.5,2022-11-18T15:31:45Z
624,123402726590784557947166404682561782944,2.99,2022-11-18T15:31:45Z
625,242017166620418108288458494927823948729,2.99,2022-11-18T15:31:45Z
626,272304066162719778690707557595060562497,2.98,2022-11-18T15:31:45Z
627,264091145232242692844533905537566589374,3.1,2022-11-18T15:31:45Z
628,148600157954096326870037493639857141501,2.9,2022-11-18T15:31:45Z
629,121769937268437826813592222439325380768,2.8,2022-11-18T15:31:45Z
630,128641054235375870684834810332970149000,2.8,2022-11-18T15:31:45Z
631,96498130253189088138268704763459396346,2.8,2022-11-18T15:31:45Z
632,276695059677244827384785434949507908109,2.77,2022-11-18T15:31:45Z
633,298964865328078285249979721129114842454,2.73,2022-11-18T15:31:45Z
634,328981966877592301973617539668599325349,3.0,2022-11-18T15:31:45Z
635,155948758814888434768970363231673410154,7.5,2022-11-18T15:31:45Z
636,261870492074461316196861027516946973031,3.0,2022-11-18T15:31:45Z
637,131893687817419261014038676925443594369,32.0,2022-11-18T15:31:45Z
638,298964865328078285249979721129114842454,2.28,2022-11-18T15:31:45Z
639,216144200816940956682255251907107352277,5.0,2022-11-18T15:31:45Z
640,122572656405873608770821335436399378056,3.0,2022-11-18T15:31:45Z
641,123402726590784557947166404682561782944,2.35,2022-11-18T15:31:45Z
642,69181683936875140818071587992444614198,4.0,2022-11-18T15:31:45Z
643,19079090574099712613020942376865791440,4.0,2022-11-18T15:31:45Z
644,200606228623357794415717953649258390242,3.08,2022-11-18T15:31:45Z
645,189403309597913379934533908300314176859,7.0,2022-11-18T15:31:45Z
646,242871709445082425324610872212728527899,10.0,2022-11-18T15:31:45Z
647,55137616923425548758851221192885797284,3.5,2022-11-18T15:31:45Z
648,53484067408410497689903810222180731861,2.5,2022-11-18T15:31:45Z
649,85513621582665321787950390890190592214,3.0,2022-11-18T15:31:45Z
650,289831348749149499727837363978588413651,4.01,2022-11-18T15:31:45Z
651,148600157954096326870037493639857141501,2.35,2022-11-18T15:31:45Z
652,220673775540536216140480816126502981659,3.2,2022-11-18T15:31:45Z
653,128641054235375870684834810332970149000,2.5,2022-11-18T15:31:45Z
654,183259406363123779945027948431804878541,2.8,2022-11-18T15:31:45Z
655,84080798554483566824667327390584878943,4.0,2022-11-18T15:31:45Z
656,36121493515739691986691296416850231715,2.5,2022-11-18T15:31:45Z
657,52901399071137087489701227142952647461,2.999,2022-11-18T15:31:45Z
658,319440238567084281470730383596947005379,3.5,2022-11-18T15:31:45Z
659,52768450675416157208901121915179323161,73.0,2022-11-18T15:31:45Z
660,43460893680427688885903494571799954144,6.0,2022-11-18T15:31:45Z
661,64076791334180005326122165631125446018,3.0,2022-11-18T15:31:45Z
662,324711459152782368796039718924436860285,7.0,2022-11-18T15:31:45Z
663,53433928855116934270307836658504063973,60.0,2022-11-18T15:31:45Z
664,62281781869847405450896557626971168862,8.8,2022-11-18T15:31:45Z
665,201372503978443038836227900460336659410,3.3,2022-11-18T15:31:45Z
666,14655807331228592681753925199330552176,3.5,2022-11-18T15:31:45Z
667,271253540695036267720713475534270920109,3.0,2022-11-18T15:31:45Z
668,13949399830868997913199058516488073997,4.0,2022-11-18T15:31:45Z
669,303227013614534003914471644468723288366,3.0,2022-11-18T15:31:45Z
670,265278388748298242495437544247515919957,5.5,2022-11-18T15:31:45Z
671,332355412812173683231967886350100187209,3.0,2022-11-18T15:31:45Z
672,71835731109167753568867995313627258775,85.0,2022-11-18T15:31:45Z
673,299317601260861910525460024190846160441,3.0,2022-11-18T15:31:45Z
674,198027157159659414199089259817115265154,3.0,2022-11-18T15:31:45Z
675,210969357617426626670631719043241304621,3.7,2022-11-18T15:31:45Z
676,41503335606330741349953953037755306785,5.0,2022-11-18T15:31:45Z
677,174502095479665590317122364161828268153,3.2,2022-11-18T15:31:45Z
678,135572605417717279571238433773363041654,3.89,2022-11-18T15:31:45Z
679,328561894295749468736518050407629779858,4.0,2022-11-18T15:31:45Z
680,225188023320007891492140061557569911310,6.0,2022-11-18T15:31:45Z
681,21210701454716790774749230160148670128,4.0,2022-11-18T15:31:45Z
682,258151358345993309868284193231623134314,10.0,2022-11-18T15:31:45Z
683,111443197013906818559403242885602982566,3.2,2022-11-18T15:31:45Z
684,277413250270961868944855335013504874299,2.0,2022-11-18T15:31:45Z
685,92567318004488529337682858133976704586,13.0,2022-11-18T15:31:45Z
686,187951000541277219864322714288473711729,3.9,2022-11-18T15:31:45Z
687,301462626124014099288920274455010560743,4.0,2022-11-18T15:31:45Z
688,292244869277770191471972433710145643152,5.0,2022-11-18T15:31:45Z
689,39614308881028155874702488273127535931,3.1,2022-11-18T15:31:45Z
690,317713806538132705310899171078657756281,3.2,2022-11-18T15:31:45Z
691,104835221090552096593622139454128898828,4.0,2022-11-18T15:31:45Z
692,141445418829605014017138309956687875889,3.35,2022-11-18T15:31:45Z
693,118738168258137713484412860052643262483,15.0,2022-11-18T15:31:45Z
694,200562985219426888754132869801980443571,3.8,2022-11-18T15:31:45Z
695,129892955974119641264159981489513888235,3.5,2022-11-18T15:31:45Z
696,85613514438882567347383234707715488181,3.99,2022-11-18T15:31:45Z
697,335063004434395944816198956135196260123,3.2,2022-11-18T15:31:45Z
698,113949330800592162615863533260256091179,3.5,2022-11-18T15:31:45Z
699,193584690282574294499536154944169468400,4.0,2022-11-18T15:31:45Z
700,190174905173403838481680123226049988930,5.5,2022-11-18T15:31:45Z
701,136833817156057016802754880443168730889,3.0,2022-11-18T15:31:45Z
702,252274680070251065480115040080077066939,3.5,2022-11-18T15:31:45Z
703,287104450553028200185297185922985071442,15.0,2022-11-18T15:31:45Z
704,237016664102866125497159629550334371885,5.0,2022-11-18T15:31:45Z
705,326764834423959843412381553364453738300,3.0,2022-11-18T15:31:45Z
706,71960827760037058032051563910943623555,3.0,2022-11-18T15:31:45Z
707,150630755855408059809107755690243976115,5.0,2022-11-18T15:31:45Z
708,81968115198135583567042823799873506901,6.9,2022-11-18T15:31:45Z
709,226186304386989409827276698142805783392,4.0,2022-11-18T15:31:45Z
710,1643416578436163420454676658279295393,20.0,2022-11-18T15:31:45Z
711,257052988635128774580078288125037214742,4.0,2022-11-18T15:31:45Z
712,82562397220306957152783879209930282531,3.29,2022-11-18T15:31:45Z
713,35432317473271895313305996311059094910,3.0,2022-11-18T15:31:45Z
714,64434131485955000547041674680587820060,22.0,2022-11-18T15:31:45Z
715,64919981681362329015819078329828857539,4.0,2022-11-18T15:31:45Z
716,316836882280501458869366051034665399835,3.0,2022-11-18T15:31:45Z
717,44614646213582184911739679226923234280,3.0,2022-11-18T15:31:45Z
718,237016664102866125497159629550334371885,4.0,2022-11-18T15:31:45Z
719,29388961353074499502473733088278185948,4.0,2022-11-18T15:31:45Z
720,141754109908326843521661863003160596573,4.2,2022-11-18T15:31:45Z
721,305723050218233615457665150025792437791,3.0,2022-11-18T15:31:45Z
722,197993132893786960847161452846413601534,3.0,2022-11-18T15:31:45Z
723,52246578622431938415276521166028122347,5.0,2022-11-18T15:31:45Z
724,244182307985264995540361559962313431777,3.25,2022-11-18T15:31:45Z
725,50708187713355890384072392963920141777,3.33,2022-11-18T15:31:45Z
726,158211963652438951867362646672771948676,17.5,2022-11-18T15:31:45Z
727,109771535096778202230888282368110815153,3.5,2022-11-18T15:31:45Z
728,257065340757320571363471223185628028620,10.0,2022-11-18T15:31:45Z
729,59058106044013042427517246068925098132,3.5,2022-11-18T15:31:45Z
730,215260210959052150118264307260246238111,3.4,2022-11-18T15:31:45Z
731,6822738744142681515577545404712413377,3.6,2022-11-18T15:31:45Z
732,53402448567561639174992194476109896799,3.5,2022-11-18T15:31:45Z
733,258890635722007768680769013868092727998,4.0,2022-11-18T15:31:45Z
734,53078838506204421814652905363450534609,9.99,2022-11-18T15:31:45Z
735,304156749219876879846364231965013699193,3.5,2022-11-18T15:31:45Z
736,60480495707916026423126262057947622008,4.0,2022-11-18T15:31:45Z
737,271253540695036267720713475534270920109,3.65,2022-11-18T15:31:45Z
738,35783358146367407608451528031139205911,3.38,2022-11-18T15:31:45Z
739,138879927644285086437502765661086185425,3.37,2022-11-18T15:31:45Z
740,117596593135126334607400176416355152049,3.4,2022-11-18T15:31:45Z
741,249861951915972527814968733813614369824,3.6,2022-11-18T15:31:45Z
742,213640161244144774293160789345641125318,4.0,2022-11-18T15:31:45Z
743,215221206815201343081049725156710157916,3.5,2022-11-18T15:31:45Z
744,322869585814466555153042962641657281478,22.0,2022-11-18T15:31:45Z
745,150914861112531765396026959049453216839,5.0,2022-11-18T15:31:45Z
746,54680360964444292793021142627184779034,7.0,2022-11-18T15:31:45Z
747,199951895015200354967705636214588925178,4.56,2022-11-18T15:31:45Z
748,285429071080072958496929700069550793334,3.99,2022-11-18T15:31:45Z
749,285429071080072958496929700069550793334,3.39,2022-11-18T15:31:45Z
750,331242799033477163538771940053471434674,4.0,2022-11-18T15:31:45Z
751,22530058063550483390524214198259718054,3.99,2022-11-18T15:31:45Z
752,171189374884584798411086713262982209204,6.8,2022-11-18T15:31:45Z
753,335831590480577189633565088918219766122,3.5,2022-11-18T15:31:45Z
754,153985752362322949698682289316296665060,19.9,2022-11-18T15:31:45Z
755,212009903824227663953119390207230106589,5.0,2022-11-18T15:31:45Z
756,197223853454020477622769230554498146462,27.0,2022-11-18T15:31:45Z
757,303334595896434226130778084943416862000,4.49,2022-11-18T15:31:45Z
758,33891058568403217876092249280077087082,7.0,2022-11-18T15:31:45Z
759,339887686641377605716566517626452107710,10.0,2022-11-18T15:31:45Z
760,107253215834338609761685570181001214389,3.0,2022-11-18T15:31:45Z
761,14471569527422225333572065183299618873,12.2,2022-11-18T15:31:45Z
762,51391050896237322141471688688412081393,13.0,2022-11-18T15:31:45Z
763,161931893701840631495879426208775939130,4.49,2022-11-18T15:31:45Z
764,146626275781615895568365651806912442900,8.0,2022-11-18T15:31:45Z
765,246768520291665762403527836018134895703,4.0,2022-11-18T15:31:45Z
766,267971960342629788148054469105931836021,3.0,2022-11-18T15:31:45Z
767,164240309422733058488885535257685436159,3.5,2022-11-18T15:31:45Z
768,328183220621136211166498068235918284393,3.25,2022-11-18T15:31:45Z
769,64583359502291649811109305105052371650,5.0,2022-11-18T15:31:45Z
770,103362405990895568542849752717925987909,3.7,2022-11-18T15:31:45Z
771,316407203877854606674300719180217398937,6.0,2022-11-18T15:31:45Z
772,288455925749166746671070992282485096317,3.49,2022-11-18T15:31:45Z
773,246471483990747408471949098341791139422,5.0,2022-11-18T15:31:45Z
774,105012274801271623130195865474684183010,10.0,2022-11-18T15:31:45Z
775,321295731032556087179930207158639120542,3.5,2022-11-18T15:31:45Z
776,303334595896434226130778084943416862000,3.6,2022-11-18T15:31:45Z
777,266898559374913572228564272675710999336,3.15,2022-11-18T15:31:45Z
778,181914607006616528701355262172298268097,100.0,2022-11-18T15:31:45Z
779,71379106046859765120343158248577132286,45.0,2022-11-18T15:31:45Z
780,216144200816940956682255251907107352277,6.0,2022-11-18T15:31:45Z
781,276057803069149199747955857810470237859,3.17,2022-11-18T15:31:45Z
782,131059862256736440049173644559855576293,3.18,2022-11-18T15:31:45Z
783,203495731479650144263379789806345213704,3.24,2022-11-18T15:31:45Z
784,52901399071137087489701227142952647461,3.1,2022-11-18T15:31:45Z
785,148303617195640691035105623240713901178,3.69,2022-11-18T15:31:45Z
786,72637707713875312175829375911728223579,3.17,2022-11-18T15:31:45Z
787,205941270969543391454519331265402122790,5.9,2022-11-18T15:31:45Z
788,320896726064057957171194685713331059168,3.5,2022-11-18T15:31:45Z
789,288455925749166746671070992282485096317,3.15,2022-11-18T15:31:45Z
790,234455421791374662310607374816016168138,3.5,2022-11-18T15:31:45Z
791,273712701933906532505620468804423681267,10.0,2022-11-18T15:31:45Z
792,78926130471601757978124411069965580949,3.0,2022-11-18T15:31:45Z
793,39686469439125995119924487872065716539,7.5,2022-11-18T15:31:45Z
794,50420395381684094617957507222354906985,3.0,2022-11-18T15:31:45Z
795,73435794383359091209430414616558029439,3.0,2022-11-18T15:31:45Z
796,178041085059881931771469011346588887470,6.5,2022-11-18T15:31:45Z
797,189917405607947956763570504490176015402,5.0,2022-11-18T15:31:45Z
