,Name,Sign,Type,Definition,Other_words,Indexes,No_words
2065,nienawidzić,"(2, 1)",czasownik zwrotny niedokonany nienawidzić się (dk. znienawidzić się),czuć nienawiść ;  gdy jedna osoba nie znosi drugiej ze wzajemnością ,"['czuć', 'nienawiść', 'gdy', 'jeden', 'osoba', 'nie', 'znosić', 'drugi', 'z', 'wzajemność']",,11
2066,nienawidzić,"(2, 2)",czasownik zwrotny niedokonany nienawidzić się (dk. znienawidzić się),nienawiść do siebie samego ,"['nienawiść', 'do', 'siebie', 'sam']",,4
2067,nienawilżanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie nawilżać ,[],['rzecz. odczas.'],3
2068,nienawinięcie,"(1, 1)",rzeczownik,rzecz. odczas. od nie nawinąć ,[],['rzecz. odczas.'],3
2069,nienawistnie,"(1, 1)",przysłówek,"sposób nienawistny ,  pełen nienawiści ","['sposób', 'nienawistny', 'pełen', 'nienawiść']",,5
2070,nienawistnik,"(1, 1)",rzeczownik,",  kto nienawidzi ","['kto', 'nienawidzić']",,3
2071,nienawistność,"(1, 1)",rzeczownik,"odprzym. cecha tego ,  co jest nienawistne ;  cecha tych ,  którzy są nienawistni ","['cecha', 'to', 'co', 'być', 'nienawistny', 'cecha', 'ci', 'który', 'być', 'nienawistny']",['odprzym.'],14
2072,nienawistny,"(1, 1)",przymiotnik,nienawiść ,['nienawiść'],,1
2073,nienawistny,"(1, 2)",przymiotnik,nienawiść ,['nienawiść'],,1
2074,nienawtykanie,"(1, 1)",rzeczownik,od nie nawtykać ,[],,2
2075,nienazwanie,"(1, 1)",rzeczownik,od nie nazwać ,[],,2
2076,nienazywanie,"(1, 1)",rzeczownik,od nie nazywać ,[],,2
2077,nienegowanie,"(1, 1)",rzeczownik,od nie negować ,[],,2
2078,nienicowanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie nicować ,[],['rzecz. odczas.'],3
2079,Nieniec,"(1, 1)",rzeczownik,"ludu samojedzkiego ,  zamieszkującego północno-zachodnią Syberię ","['lud', 'samojedzki', 'zamieszkiwać', 'północno-zachodni', 'Syberia']",,6
2080,nieniecki,"(1, 1)",przymiotnik relacyjny,"z Nieńcami ,  dotyczący Nieńców ","['z', 'Nieniec', 'dotyczyć', 'Nieniec']",,5
2081,nieniecki,"(2, 1)",rzeczownik,jęz. język  nieniecki;  zob. też język nieniecki w Wikipedii ,['język'],['jęz.'],4
2082,Nieniecki Okręg Autonomiczny,"(1, 1)",fraza rzeczownikowa,"okręg autonomiczny na północy Federacji Rosyjskiej ,  administracyjnie będący częścią obwodu archangielskiego ;  zob. też Nieniecki Okręg Autonomiczny w Wikipedii ","['okręg', 'autonomiczny', 'na', 'północ', 'Federacja Rosyjska', 'administracja', 'być', 'część', 'obwód archangielski']",,12
2083,nieniedomaganie,"(1, 1)",rzeczownik,rzecz. odczas. od nie niedomagać ,[],['rzecz. odczas.'],3
2084,nieniemienie,"(1, 1)",rzeczownik,od nie niemieć ,[],,2
2085,nienienawidzenie,"(1, 1)",rzeczownik,od nie nienawidzić ,[],,2
2086,nieniepokojenie,"(1, 1)",rzeczownik,rzecz. odczas. od nie niepokoić ,[],['rzecz. odczas.'],3
2087,nieniesienie,"(1, 1)",rzeczownik,rzecz. odczas. od nie nieść ,[],['rzecz. odczas.'],3
2088,nieniszczenie,"(1, 1)",rzeczownik,od nie niszczyć ,[],,2
2089,nienitkowanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie nitkować ,[],['rzecz. odczas.'],3
2090,nieniuansowanie,"(1, 1)",rzeczownik,od nie niuansować ,[],,2
2091,nieniuchanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie niuchać ,[],['rzecz. odczas.'],3
2092,Nienka,"(1, 1)",rzeczownik,"ludu samojedzkiego ,  zamieszkującego północno-zachodnią Syberię ","['lud', 'samojedzki', 'zamieszkiwać', 'północno-zachodni', 'Syberia']",,6
2093,nienołlajfienie,"(1, 1)",rzeczownik,rzecz. odczas. od nie nołlajfić ,[],['rzecz. odczas.'],3
2094,nienocowanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie nocować ,[],['rzecz. odczas.'],3
2095,nienominowanie,"(1, 1)",rzeczownik,od nie nominować ,[],,2
2096,nienormalnie,"(1, 1)",przysłówek,sposób nienormalny ,"['sposób', 'nienormalny']",,2
2097,nienormalność,"(1, 1)",rzeczownik,od normy ,"['od', 'norma']",,2
2098,nienormalność,"(1, 2)",rzeczownik,pot. przejawianie cech typowych dla zaburzeń psychicznych ,"['przejawianie', 'cecha', 'typowy', 'dla', 'zaburzenie', 'psychiczny']",['pot.'],7
2099,nienormalny,"(1, 1)",przymiotnik jakościowy,",  który odbiega od pewnej normy ","['który', 'odbiegać', 'od', 'pewien', 'norma']",,6
2100,nienormalny,"(1, 2)",przymiotnik jakościowy,o człowieku: chory psychicznie ,"['chory', 'psychicznie']",,3
2101,nienormalny,"(2, 1)",rzeczownik,mężczyzna chory psychicznie ,"['mężczyzna', 'chory', 'psychicznie']",,3
2102,nienoszenie,"(1, 1)",rzeczownik,od nie nosić ,[],,2
2103,nienotowanie,"(1, 1)",rzeczownik,od nie notować ,[],,2
2104,nienowotworowy,"(1, 1)",przymiotnik,będący nowotworem ,"['być', 'nowotwór']",,2
2105,nienucenie,"(1, 1)",rzeczownik,rzecz. odczas. od nie nucić ,[],['rzecz. odczas.'],3
2106,nienudzenie,"(1, 1)",rzeczownik,od nie nudzić ,[],,2
2107,nienumerowanie,"(1, 1)",rzeczownik,od nie numerować ,[],,2
2108,nienurkowanie,"(1, 1)",rzeczownik,od nie nurkować ,[],,2
2109,nieośmielanie,"(1, 1)",rzeczownik,od nie ośmielać ,[],,2
2110,nieośmieszanie,"(1, 1)",rzeczownik,od nie ośmieszać ,[],,2
2111,nieośnieżanie,"(1, 1)",rzeczownik,od nie ośnieżać ,[],,2
2112,nieośnieżenie,"(1, 1)",rzeczownik,od nie ośnieżyć ,[],,2
2113,nieoświadczanie,"(1, 1)",rzeczownik,od nie oświadczać ,[],,2
2114,nieoświadczenie,"(1, 1)",rzeczownik,rzecz. odczas. od nie oświadczyć ,[],['rzecz. odczas.'],3
2115,nieoświetlanie,"(1, 1)",rzeczownik,od nie oświetlać ,[],,2
2116,nieożenienie,"(1, 1)",rzeczownik,rzecz. odczas. od nie ożenić ,[],['rzecz. odczas.'],3
2117,nieożywiony,"(1, 1)",przymiotnik,",  który nie jest żywym organizmem ","['który', 'nie', 'być', 'żywy', 'organizm']",,6
2118,nieożywiony,"(1, 2)",przymiotnik,",  nudny ",['nudny'],,2
2119,nieobabuchanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie obabuchać ,[],['rzecz. odczas.'],3
2120,nieobalanie,"(1, 1)",rzeczownik,od nie obalać ,[],,2
2121,nieobalenie,"(1, 1)",rzeczownik,rzecz. odczas. od nie obalić ,[],['rzecz. odczas.'],3
2122,nieobarczenie,"(1, 1)",rzeczownik,rzecz. odczas. od nie obarczyć ,[],['rzecz. odczas.'],3
2123,nieobchodzenie,"(1, 1)",rzeczownik,od nie obchodzić ,[],,2
2124,nieobciążanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie obciążać ,[],['rzecz. odczas.'],3
2125,nieobciążenie,"(1, 1)",rzeczownik,rzecz. odczas. od nie obciążyć ,[],['rzecz. odczas.'],3
2126,nieobcinanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie obcinać ,[],['rzecz. odczas.'],3
2127,nieobdalno,"(1, 1)",przysłówek,niedaleko ,['niedaleko'],,1
2128,nieobdarowanie,"(1, 1)",rzeczownik,od nie obdarować ,[],,2
2129,nieobdarowywanie,"(1, 1)",rzeczownik,od nie obdarowywać ,[],,2
2130,nieobdarzenie,"(1, 1)",rzeczownik,rzecz. odczas. od nie obdarzyć ,[],['rzecz. odczas.'],3
2131,nieobecni nie mają racji,"(1, 1)",przysłowie polskie,lub interes osoby nieobecnej nie są brane pod uwagę ,"['lub', 'interes', 'osoba', 'nieobecny', 'nie', 'być', 'brać pod uwagę']",,7
2132,nieobecność,"(1, 1)",rzeczownik,kogoś w jakimś miejscu ,"['ktoś', 'w', 'jakiś', 'miejsce']",,4
2133,nieobecność,"(1, 2)",rzeczownik,"opuszczenie lekcji ,  zajęć ,  dnia pracy itp. ","['opuszczenie', 'lekcja', 'zajęcia', 'dzień', 'praca', 'itp.']",['itp.'],8
2134,nieobecność,"(1, 3)",rzeczownik,"brak uwagi ,  brak koncentracji ","['brak', 'uwaga', 'brak', 'koncentracja']",,5
2135,nieobecny,"(1, 1)",przymiotnik,",  którego nie ma tam ,  gdzie być powinien lub gdzie się go spodziewa ","['który', 'nie ma', 'tam', 'gdzie', 'być', 'powinien', 'lub', 'gdzie', 'spodziewać się', 'on', 'spodziewać się']",,13
2136,nieobecny,"(1, 2)",przymiotnik,będący myślami gdzie indziej ,"['być', 'myśl', 'gdzie indziej']",,3
2137,nieobecny,"(1, 3)",przymiotnik,",  który nie zaznacza swojego istnienia w jakiejś dziedzinie ","['który', 'nie', 'zaznaczać', 'swój', 'istnienie', 'w', 'jakiś', 'dziedzina']",,9
2138,nieobecny,"(2, 1)",rzeczownik,",  którego nie ma w jakimś miejscu ","['który', 'nie ma', 'w', 'jakiś', 'miejsce']",,6
2139,nieobecny,"(2, 2)",rzeczownik,zmarły ,['zmarły'],,1
2140,nieobejmowanie,"(1, 1)",rzeczownik,od nie obejmować ,[],,2
2141,nieobejrzenie,"(1, 1)",rzeczownik,rzecz. odczas. od nie obejrzeć ,[],['rzecz. odczas.'],3
2142,nieobeznany,"(1, 1)",przymiotnik,"zaznajomiony z czymś ;  nie znający ,  nie wiedzący czegoś ","['zaznajomić', 'z', 'coś', 'nie-', 'znać', 'nie-', 'wiedzieć', 'coś']",,10
2143,nieobezwładnianie,"(1, 1)",rzeczownik,rzecz. odczas. od nie obezwładniać ,[],['rzecz. odczas.'],3
2144,nieobezwładnienie,"(1, 1)",rzeczownik,rzecz. odczas. od nie obezwładnić ,[],['rzecz. odczas.'],3
2145,nieobgryzanie,"(1, 1)",rzeczownik,od nie obgryzać ,[],,2
2146,nieobicie,"(1, 1)",rzeczownik,rzecz. odczas. od nie obić ,[],['rzecz. odczas.'],3
2147,nieobiecanie,"(1, 1)",rzeczownik,od nie obiecać ,[],,2
2148,nieobiecywanie,"(1, 1)",rzeczownik,od nie obiecywać ,[],,2
2149,nieobiektywność,"(1, 1)",rzeczownik,"odprzym. cecha tego ,  co jest nieobiektywne ;  cecha tych ,  którzy są nieobiektywni ","['cecha', 'to', 'co', 'być', 'nieobiektywny', 'cecha', 'ci', 'który', 'być', 'nieobiektywny']",['odprzym.'],14
2150,nieobieranie,"(1, 1)",rzeczownik,rzecz. odczas. od nie obierać ,[],['rzecz. odczas.'],3
2151,nieobjęcie,"(1, 1)",rzeczownik,rzecz. odczas. od nie objąć ,[],['rzecz. odczas.'],3
2152,nieobjaśnianie,"(1, 1)",rzeczownik,od nie objaśniać ,[],,2
2153,nieobjaśnienie,"(1, 1)",rzeczownik,rzecz. odczas. od nie objaśnić ,[],['rzecz. odczas.'],3
2154,nieobjawianie,"(1, 1)",rzeczownik,od nie objawiać ,[],,2
2155,nieobjawienie,"(1, 1)",rzeczownik,rzecz. odczas. od nie objawić ,[],['rzecz. odczas.'],3
2156,nieobjechanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie objechać ,[],['rzecz. odczas.'],3
2157,nieoblewanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie oblewać ,[],['rzecz. odczas.'],3
2158,nieobliczalnie,"(1, 1)",przysłówek,sposób nieobliczalny ,"['sposób', 'nieobliczalny']",,2
2159,nieobliczalność,"(1, 1)",rzeczownik,"tego ,  co nieobliczalne ,  niepoliczalne ","['to', 'co', 'nieobliczalny', 'niepoliczalny']",,6
2160,nieobliczalność,"(1, 2)",rzeczownik,"tego ,  co nieobliczalne ,  nieprzewidywalne ;  cecha tych ,  którzy są nieobliczalni ,  nieprzewidywalni ","['to', 'co', 'nieobliczalny', 'nieprzewidywalny', 'cecha', 'ci', 'który', 'być', 'nieobliczalny', 'nieprzewidywalny']",,15
2161,nieobliczalny,"(1, 1)",przymiotnik,",  którego nie można obliczyć ","['który', 'nie', 'można', 'obliczyć']",,5
2162,nieobliczalny,"(1, 2)",przymiotnik,dający się przewidzieć lub wytłumaczyć ,"['dać się', 'przewidzieć', 'lub', 'wytłumaczyć']",,4
2163,nieobliczalny,"(1, 3)",przymiotnik,w sposób nieoczekiwany ,"['w', 'sposób', 'nieoczekiwany']",,3
2164,nieobliczanie,"(1, 1)",rzeczownik,od nie obliczać ,[],,2
2165,nieobliczenie,"(1, 1)",rzeczownik,rzecz. odczas. od nie obliczyć ,[],['rzecz. odczas.'],3
2166,nieobligowanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie obligować ,[],['rzecz. odczas.'],3
2167,nieoblizywanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie oblizywać ,[],['rzecz. odczas.'],3
2168,nieoblodzenie,"(1, 1)",rzeczownik,rzecz. odczas. od nie oblodzić ,[],['rzecz. odczas.'],3
2169,nieobmawianie,"(1, 1)",rzeczownik,od nie obmawiać ,[],,2
2170,nieobnażanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie obnażać ,[],['rzecz. odczas.'],3
2171,nieobniżanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie obniżać ,[],['rzecz. odczas.'],3
2172,nieobniżenie,"(1, 1)",rzeczownik,rzecz. odczas. od nie obniżyć ,[],['rzecz. odczas.'],3
2173,nieobowiązywanie,"(1, 1)",rzeczownik,od nie obowiązywać ,[],,2
2174,nieobrócenie,"(1, 1)",rzeczownik,od nie obrócić ,[],,2
2175,nieobrączkowanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie obrączkować ,[],['rzecz. odczas.'],3
2176,nieobrażanie,"(1, 1)",rzeczownik,od nie obrażać ,[],,2
2177,nieobrażenie,"(1, 1)",rzeczownik,od nie obrazić ,[],,2
2178,nieobrabianie,"(1, 1)",rzeczownik,od nie obrabiać ,[],,2
2179,nieobrabowanie,"(1, 1)",rzeczownik,od nie obrabować ,[],,2
2180,nieobrabowywanie,"(1, 1)",rzeczownik,od nie obrabowywać ,[],,2
2181,nieobracanie,"(1, 1)",rzeczownik,od nie obracać ,[],,2
2182,nieobradowanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie obradować ,[],['rzecz. odczas.'],3
2183,nieobrośnięcie,"(1, 1)",rzeczownik,rzecz. odczas. od nie obrosnąć ,[],['rzecz. odczas.'],3
2184,nieobrobienie,"(1, 1)",rzeczownik,od nie obrobić ,[],,2
2185,nieobronny,"(1, 1)",przymiotnik,",  który nie został przystosowany do obrony ","['który', 'nie', 'zostać', 'przystosować', 'do', 'obrona']",,7
2186,nieobrzezanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie obrzezać ,[],['rzecz. odczas.'],3
2187,nieobrzyganie,"(1, 1)",rzeczownik,rzecz. odczas. od nie obrzygać ,[],['rzecz. odczas.'],3
2188,nieobsługiwanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie obsługiwać ,[],['rzecz. odczas.'],3
2189,nieobsadzenie,"(1, 1)",rzeczownik,rzecz. odczas. od nie obsadzić ,[],['rzecz. odczas.'],3
2190,nieobserwowalny,"(1, 1)",przymiotnik,do zaobserwowania w jakikolwiek sposób ,"['do', 'zaobserwowanie', 'w', 'jakikolwiek', 'sposób']",,5
2191,nieobserwowanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie obserwować ,[],['rzecz. odczas.'],3
2192,nieobsiadanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie obsiadać ,[],['rzecz. odczas.'],3
2193,nieobsikanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie obsikać ,[],['rzecz. odczas.'],3
2194,nieobsikiwanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie obsikiwać ,[],['rzecz. odczas.'],3
2195,nieobsmażenie,"(1, 1)",rzeczownik,rzecz. odczas. od nie obsmażyć ,[],['rzecz. odczas.'],3
2196,nieobudzenie,"(1, 1)",rzeczownik,rzecz. odczas. od nie obudzić ,[],['rzecz. odczas.'],3
2197,nieobwąchiwanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie obwąchiwać ,[],['rzecz. odczas.'],3
2198,nieobwarowanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie obwarować ,[],['rzecz. odczas.'],3
2199,nieobwinianie,"(1, 1)",rzeczownik,od nie obwiniać ,[],,2
2200,nieobwinienie,"(1, 1)",rzeczownik,od nie obwinić ,[],,2
2201,nieocalenie,"(1, 1)",rzeczownik,rzecz. odczas. od nie ocalić ,[],['rzecz. odczas.'],3
2202,nieocenianie,"(1, 1)",rzeczownik,rzecz. odczas. od nie oceniać ,[],['rzecz. odczas.'],3
2203,nieochędożenie,"(1, 1)",rzeczownik,rzecz. odczas. od nie ochędożyć ,[],['rzecz. odczas.'],3
2204,nieochładzanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie ochładzać ,[],['rzecz. odczas.'],3
2205,nieochlapanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie ochlapać ,[],['rzecz. odczas.'],3
2206,nieochronienie,"(1, 1)",rzeczownik,rzecz. odczas. od nie ochronić ,[],['rzecz. odczas.'],3
2207,nieochrzczenie,"(1, 1)",rzeczownik,rzecz. odczas. od nie ochrzcić ,[],['rzecz. odczas.'],3
2208,nieocieranie,"(1, 1)",rzeczownik,rzecz. odczas. od nie ocierać ,[],['rzecz. odczas.'],3
2209,nieociulanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie ociulać ,[],['rzecz. odczas.'],3
2210,nieoclenie,"(1, 1)",rzeczownik,rzecz. odczas. od nie oclić ,[],['rzecz. odczas.'],3
2211,nieoczekiwanie,"(1, 1)",rzeczownik,od nie oczekiwać ,[],,2
2212,nieoczekiwanie,"(2, 1)",przysłówek,",  niespodziewanie ",['niespodziewanie'],,2
2213,nieoczekiwany,"(1, 1)",przymiotnik,",  którego nikt nie oczekiwał ,  nie spodziewał się ","['który', 'nikt', 'nie', 'oczekiwać', 'nie', 'spodziewać się']",,8
2214,nieoczyszczanie,"(1, 1)",rzeczownik,od nie oczyszczać ,[],,2
2215,nieoczyszczenie,"(1, 1)",rzeczownik,rzecz. odczas. od nie oczyścić ,[],['rzecz. odczas.'],3
2216,nieoczywistość,"(1, 1)",rzeczownik,"odprzym. cecha tego ,  co jest nieoczywiste ","['cecha', 'to', 'co', 'być', 'nieoczywisty']",['odprzym.'],7
2217,nieodłącznie,"(1, 1)",przysłówek,"sposób nieodłączny ,  nierozerwalnie ","['sposób', 'nieodłączny', 'nierozerwalnie']",,4
2218,nieodłączny,"(1, 1)",przymiotnik,",  który zawsze towarzyszy komuś lub czemuś ","['który', 'zawsze', 'towarzyszyć', 'ktoś', 'lub', 'coś']",,7
2219,nieodśnieżanie,"(1, 1)",rzeczownik,od nie odśnieżać ,[],,2
2220,nieodśnieżenie,"(1, 1)",rzeczownik,od nie odśnieżyć ,[],,2
2221,nieodświeżanie,"(1, 1)",rzeczownik,od nie odświeżać ,[],,2
2222,nieodświeżenie,"(1, 1)",rzeczownik,od nie odświeżyć ,[],,2
2223,nieodżywanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie odżywać ,[],['rzecz. odczas.'],3
2224,nieodżywianie,"(1, 1)",rzeczownik,rzecz. odczas. od nie odżywiać ,[],['rzecz. odczas.'],3
2225,nieodbieranie,"(1, 1)",rzeczownik,od nie odbierać ,[],,2
2226,nieodbijanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie odbijać ,[],['rzecz. odczas.'],3
2227,nieodbycie,"(1, 1)",rzeczownik,od nie odbyć ,[],,2
2228,nieodbywanie,"(1, 1)",rzeczownik,od nie odbywać ,[],,2
2229,nieodchodzenie,"(1, 1)",rzeczownik,rzecz. odczas. od nie odchodzić ,[],['rzecz. odczas.'],3
2230,nieodchrząknięcie,"(1, 1)",rzeczownik,rzecz. odczas. od nie odchrząknąć ,[],['rzecz. odczas.'],3
2231,nieodchylenie,"(1, 1)",rzeczownik,rzecz. odczas. od nie odchylić ,[],['rzecz. odczas.'],3
2232,nieodciążenie,"(1, 1)",rzeczownik,rzecz. odczas. od nie odciążyć ,[],['rzecz. odczas.'],3
2233,nieodcinanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie odcinać ,[],['rzecz. odczas.'],3
2234,nieodczłowieczanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie odczłowieczać ,[],['rzecz. odczas.'],3
2235,nieodczepienie,"(1, 1)",rzeczownik,rzecz. odczas. od nie odczepić ,[],['rzecz. odczas.'],3
2236,nieodczucie,"(1, 1)",rzeczownik,rzecz. odczas. od nie odczuć ,[],['rzecz. odczas.'],3
2237,nieodczuwanie,"(1, 1)",rzeczownik,od nie odczuwać ,[],,2
2238,nieodczytanie,"(1, 1)",rzeczownik,od nie odczytać ,[],,2
2239,nieodczytywanie,"(1, 1)",rzeczownik,od nie odczytywać ,[],,2
2240,nieoddanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie oddać ,[],['rzecz. odczas.'],3
2241,nieoddawanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie oddawać ,[],['rzecz. odczas.'],3
2242,nieoddychanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie oddychać ,[],['rzecz. odczas.'],3
2243,nieoddziaływanie,"(1, 1)",rzeczownik,od nie oddziaływać ,[],,2
2244,nieoddzielanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie oddzielać ,[],['rzecz. odczas.'],3
2245,nieodebranie,"(1, 1)",rzeczownik,od nie odebrać ,[],,2
2246,nieodejmowanie,"(1, 1)",rzeczownik,od nie odejmować ,[],,2
2247,nieoderotyzowanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie oderotyzować ,[],['rzecz. odczas.'],3
2248,nieodgadnięcie,"(1, 1)",rzeczownik,rzecz. odczas. od nie odgadnąć ,[],['rzecz. odczas.'],3
2249,nieodgadniony,"(1, 1)",przymiotnik,"do odgadnięcia ,  zagadkowy ,  niepojęty ,  niezgłębiony ","['do', 'odgadnięcie', 'zagadkowy', 'niepojęty', 'niezgłębiony']",,8
2250,nieodgarnięcie,"(1, 1)",rzeczownik,rzecz. odczas. od nie odgarnąć ,[],['rzecz. odczas.'],3
2251,nieodgarowanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie odgarować ,[],['rzecz. odczas.'],3
2252,nieodgrywanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie odgrywać ,[],['rzecz. odczas.'],3
2253,nieodgrzanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie odgrzać ,[],['rzecz. odczas.'],3
2254,nieodgrzebanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie odgrzebać ,[],['rzecz. odczas.'],3
2255,nieodgwizdanie,"(1, 1)",rzeczownik,od nie odgwizdać ,[],,2
2256,nieodhaczenie,"(1, 1)",rzeczownik,rzecz. odczas. od nie odhaczyć ,[],['rzecz. odczas.'],3
2257,nieodindywidualizowanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie odindywidualizować ,[],['rzecz. odczas.'],3
2258,nieodindywidualizowywanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie odindywidualizowywać ,[],['rzecz. odczas.'],3
2259,nieodjeżdżanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie odjeżdżać ,[],['rzecz. odczas.'],3
2260,nieodjebanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie odjebać ,[],['rzecz. odczas.'],3
2261,nieodjechanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie odjechać ,[],['rzecz. odczas.'],3
2262,nieodkładanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie odkładać ,[],['rzecz. odczas.'],3
2263,nieodkiblowanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie odkiblować ,[],['rzecz. odczas.'],3
2264,nieodkitowanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie odkitować ,[],['rzecz. odczas.'],3
2265,nieodkluczenie,"(1, 1)",rzeczownik,rzecz. odczas. od nie odkluczyć ,[],['rzecz. odczas.'],3
2266,nieodkręcenie,"(1, 1)",rzeczownik,rzecz. odczas. od nie odkręcić ,[],['rzecz. odczas.'],3
2267,nieodkrycie,"(1, 1)",rzeczownik,rzecz. odczas. od nie odkryć ,[],['rzecz. odczas.'],3
2268,nieodkrywanie,"(1, 1)",rzeczownik,od nie odkrywać ,[],,2
2269,nieodkurzanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie odkurzać ,[],['rzecz. odczas.'],3
2270,nieodkurzenie,"(1, 1)",rzeczownik,rzecz. odczas. od nie odkurzyć ,[],['rzecz. odczas.'],3
2271,nieodliczanie,"(1, 1)",rzeczownik,od nie odliczać ,[],,2
2272,nieodliczenie,"(1, 1)",rzeczownik,od nie odliczyć ,[],,2
2273,nieodmóżdżanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie odmóżdżać ,[],['rzecz. odczas.'],3
2274,nieodmałpowanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie odmałpować ,[],['rzecz. odczas.'],3
2275,nieodmawianie,"(1, 1)",rzeczownik,rzecz. odczas. od nie odmawiać ,[],['rzecz. odczas.'],3
2276,nieodmienienie,"(1, 1)",rzeczownik,od nie odmienić ,[],,2
2277,nieodmienność,"(1, 1)",rzeczownik,"tego ,  co nieodmienne ","['to', 'co', 'nieodmienny']",,4
2278,nieodmienny,"(1, 1)",przymiotnik,"o wyrazie: taki ,  który nie odmienia się ,  który ma wszystkie formy gramatyczne takie same ","['taki', 'który', 'nie', 'odmieniać się', 'który', 'mieć', 'wszystkie', 'forma', 'gramatyczny', 'taki sam']",,13
2279,nieodmienny,"(1, 2)",przymiotnik,"taki sam od dłuższego czasu ,  taki ,  który się nie zmienił ","['taki sam', 'od', 'długi', 'czas', 'taki', 'który', 'się', 'nie', 'zmienić']",,11
2280,nieodmierzanie,"(1, 1)",rzeczownik,od nie odmierzać ,[],,2
2281,nieodmierzenie,"(1, 1)",rzeczownik,od nie odmierzyć ,[],,2
2282,nieodnawianie,"(1, 1)",rzeczownik,rzecz. odczas. od nie odnawiać ,[],['rzecz. odczas.'],3
2283,nieodniesienie,"(1, 1)",rzeczownik,rzecz. odczas. od nie odnieść ,[],['rzecz. odczas.'],3
2284,nieodnoszenie,"(1, 1)",rzeczownik,rzecz. odczas. od nie odnosić ,[],['rzecz. odczas.'],3
2285,nieodnotowanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie odnotować ,[],['rzecz. odczas.'],3
2286,nieodnotowywanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie odnotowywać ,[],['rzecz. odczas.'],3
2287,nieodnowienie,"(1, 1)",rzeczownik,rzecz. odczas. od nie odnowić ,[],['rzecz. odczas.'],3
2288,nieodpłacanie,"(1, 1)",rzeczownik,od nie odpłacać ,[],,2
2289,nieodpłacenie,"(1, 1)",rzeczownik,od nie odpłacić ,[],,2
2290,nieodpłatnie,"(1, 1)",przysłówek,",  bez pobrania opłaty ,  za darmo ","['bez', 'pobranie', 'opłata', 'za', 'darmo']",,7
2291,nieodpłatny,"(1, 1)",przymiotnik,pobierania opłaty ,"['pobieranie', 'opłata']",,2
2292,nieodpływanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie odpływać ,[],['rzecz. odczas.'],3
2293,nieodpalanie,"(1, 1)",rzeczownik,rzecz. odczas. od nie odpalać ,[],['rzecz. odczas.'],3
2294,nieodparcie,"(1, 1)",rzeczownik,rzecz. odczas. od nie odeprzeć ,[],['rzecz. odczas.'],3
