,Name,Sign,Type,Definition,Other_words,Indexes,No_words
1994,szczygli,"(3, 1)",przymiotnik jakościowy,"dla szczygła ,  mający cechy szczygła ","['dla', 'szczygieł', 'mieć', 'cecha', 'szczygieł']",,6
1995,szczyglik,"(1, 1)",rzeczownik,gw. (Górny Śląsk) ornit. szczygieł ,['szczygieł'],"['gw.', 'ornit.']",4
1996,szczyl,"(1, 1)",rzeczownik,"grub. pogardliwe określenie dziecka ,  zwłaszcza chłopca ","['pogardliwy', 'określenie', 'dziecko', 'zwłaszcza', 'chłopiec']",['grub.'],7
1997,szczylać,"(1, 1)",czasownik niedokonany,gw. (Górny Śląsk) strzelać ,['strzelać'],['gw.'],3
1998,szczylać afa,"(1, 1)",fraza czasownikowa,"gw. (Górny Śląsk) robić małpę ,  strzelać głupie miny ","['robić małpę', 'strzelać', 'głupi', 'mina']",['gw.'],7
1999,szczylać macha,"(1, 1)",fraza czasownikowa,"gw. (Górny Śląsk) robić ,  strzelać miny ","['robić', 'strzelać', 'mina']",['gw.'],6
2000,szczynść Boże,"(1, 1)",fraza wykrzyknikowa,gw. (Górny Śląsk) szczęść Boże ,['szczęść Boże'],['gw.'],3
2001,szczyny,"(1, 1)",rzeczownik,mocz ,['mocz'],,1
2002,szczyny,"(1, 2)",rzeczownik,"słaby ,  niesmaczny napój ","['słaby', 'niesmaczny', 'napój']",,4
2003,szczypać,"(1, 1)",czasownik przechodni niedokonany (dk. szczypnąć),krótko i boleśnie czyjąś skórę ,"['krótko', 'i', 'boleśnie', 'czyjś', 'skóra']",,5
2004,szczypać,"(1, 2)",czasownik przechodni niedokonany (dk. szczypnąć),dziobem lub zębami części roślin ,"['dziób', 'lub', 'ząb', 'część', 'roślina']",,5
2005,szczypać,"(2, 1)",czasownik nieprzechodni niedokonany (dk. szczypnąć),odczucie szczypania ,"['odczucie', 'szczypanie']",,2
2006,szczypać,"(3, 3)",czasownik zwrotny niedokonany szczypać się (dk. szczypnąć się),"mieć skrupuły ,  zastrzeżenia ","['mieć', 'skrupuły', 'zastrzeżenie']",,4
2007,szczypanie,"(1, 1)",rzeczownik,rzecz. odczas. od szczypać ,[],['rzecz. odczas.'],3
2008,szczypawka,"(1, 1)",rzeczownik,ent. skorek  ( owad ) ,"['skorek', 'owad']",['ent.'],5
2009,szczypce,"(1, 1)",rzeczownik,techn. narzędzie do chwytania przedmiotów w formie dwóch zaciskających się ramion ,"['narzędzie', 'do', 'chwytanie', 'przedmiot', 'w formie', 'dwa', 'zaciskać się', 'ramię']",['techn.'],9
2010,szczypce,"(1, 2)",rzeczownik,dwudzielny narząd chwytny i obronny niektórych stawonogów ;  zob. też szczypce (zoologia) w Wikipedii ,"['dwudzielny', 'narząd', 'chwytny', 'i', 'obronny', 'niektóry', 'stawonóg']",,9
2011,szczypek,"(1, 1)",rzeczownik,gw. (Górny Śląsk) ogrod. sadzonka ,['sadzonka'],"['gw.', 'ogrod.']",4
2012,szczypior,"(1, 1)",rzeczownik,spoż. źdźbła cebuli używane jako dodatek do potraw ,"['źdźbło', 'cebula', 'używać', 'jako', 'dodatek', 'do', 'potrawa']",['spoż.'],8
2013,szczypiorek,"(1, 1)",rzeczownik, od:  szczypior ,['szczypior'],,2
2014,szczypiorek,"(1, 2)",rzeczownik,ogrod. gatunek rośliny z rodziny czosnkowatych ;  zob. też szczypiorek w Wikipedii ,"['gatunek', 'roślina', 'z', 'rodzina', 'czosnkowate']",['ogrod.'],8
2015,szczypiorek,"(1, 3)",rzeczownik,kulin. zielona część cebuli lub  szczypiorku (1.2) ,"['zielony', 'część', 'cebula', 'lub']",['kulin.'],6
2016,szczypiorniaczek,"(1, 1)",rzeczownik,zdrobn. od szczypiorniak ,['szczypiorniak'],['zdrobn.'],3
2017,szczypiorniak,"(1, 1)",rzeczownik,środ. sport. zob. piłka ręczna ,[],"['środ.', 'sport.', 'zob.']",4
2018,szczypiorniczy,"(1, 1)",przymiotnik relacyjny,"z szczypiornictwem ,  dotyczący szczypiornictwa ","['z', 'szczypiornictwo', 'dotyczyć', 'szczypiornictwo']",,5
2019,szczypiornista,"(1, 1)",rzeczownik,sport. zawodnik grający w piłkę ręczną ,"['zawodnik', 'grać', 'w', 'piłka ręczna']",['sport.'],5
2020,szczypiornistka,"(1, 1)",rzeczownik,zawodniczka uprawiająca szczypiorniak – piłkę ręczną ,"['zawodniczka', 'uprawiać', 'szczypiorniak', '–', 'piłka ręczna']",,5
2021,szczypka,"(1, 1)",rzeczownik,gw. (Górny Śląsk) ogrod. sadzonka ,['sadzonka'],"['gw.', 'ogrod.']",4
2022,szczypka,"(1, 2)",rzeczownik,wyrób cukierniczy na bazie cukru ;  przysmak regionalny z Lubelszczyzny ;  zob. też szczypka w Wikipedii ,"['wyrób', 'cukierniczy', 'na bazie', 'cukier', 'przysmak', 'regionalny', 'z', 'Lubelszczyzna']",,11
2023,szczypnąć,"(1, 1)",czasownik przechodni dokonany (ndk. szczypać),szczypać ,[],,1
2024,szczypnąć,"(2, 1)",czasownik zwrotny dokonany szczypnąć się (ndk. szczypać się),szczypać się ,[],,1
2025,szczypta,"(1, 1)",rzeczownik,"ilość jakiejś substancji sypkiej ,  taka jaką można ująć końcami palców ","['ilość', 'jakiś', 'substancja', 'sypki', 'taki', 'jaki', 'można', 'ująć', 'koniec', 'palec']",,11
2026,szczypta,"(1, 2)",rzeczownik,przen. niewielka ilość jakiejś niematerialnej cechy ,"['niewielki', 'ilość', 'jakiś', 'niematerialny', 'cecha']",['przen.'],6
2027,szczyrbaty,"(1, 1)",przymiotnik,gw. (Górny Śląsk) szczerbaty ,['szczerbaty'],['gw.'],3
2028,szczyrbok,"(1, 1)",rzeczownik,gw. (Górny Śląsk) osoba szczerbata ,"['osoba', 'szczerbaty']",['gw.'],4
2029,Szczyrk,"(1, 1)",rzeczownik,"geogr. miasto i gmina w południowej Polsce ,  w Beskidzie Śląskim ;  zob. też Szczyrk w Wikipedii ","['miasto', 'i', 'gmina', 'w', 'południowy', 'Polska', 'w', 'Beskid Śląski']",['geogr.'],12
2030,szczyrkać,"(1, 1)",czasownik niedokonany,"gw. (Górny Śląsk) dzwonić  ( monetami, zębami ) ",['dzwonić'],['gw.'],6
2031,szczyrki,"(1, 1)",rzeczownik,gw. (Górny Śląsk) nożyczki ,['nożyczki'],['gw.'],3
2032,szczyrkowka,"(1, 1)",rzeczownik,gw. (Śląsk Cieszyński i Górny Śląsk) muz. grzechotka ,['grzechotka'],"['gw.', 'muz.']",4
2033,szczyt,"(1, 1)",rzeczownik,punkt góry ,"['punkt', 'góra']",,2
2034,szczyt,"(1, 2)",rzeczownik,punkt dowolnej rzeczy ,"['punkt', 'dowolny', 'rzecz']",,3
2035,szczyt,"(1, 3)",rzeczownik,przen. obrady ważnych osób ,"['obrady', 'ważny', 'osoba']",['przen.'],4
2036,szczyt,"(1, 4)",rzeczownik,godziny największego nasilenia ruchu lub poboru energii ,"['godzina', 'wielki', 'nasilenie', 'ruch', 'lub', 'pobór', 'energia']",,7
2037,szczyt,"(1, 5)",rzeczownik,górna granica czegoś  ( zwykle niematerialnego ) ,"['górny', 'granica', 'coś', 'zwykle', 'niematerialny']",,7
2038,szczyt,"(1, 6)",rzeczownik,orgazm ,['orgazm'],,1
2039,szczyt,"(1, 7)",rzeczownik,czworokątna tarcza piechoty ,"['czworokątny', 'tarcza', 'piechota']",,3
2040,szczyt,"(1, 8)",rzeczownik,"tarcza ,  puklerz ","['tarcza', 'puklerz']",,3
2041,szczyt,"(1, 9)",rzeczownik,obrona ,['obrona'],,1
2042,szczyt,"(1, 10)",rzeczownik,trójkątne zamknięcie elewacji pomiędzy dwoma połaciami dachu ,"['trójkątny', 'zamknięcie', 'elewacja', 'pomiędzy', 'dwa', 'połać', 'dach']",,7
2043,szczyt,"(1, 11)",rzeczownik,"ozdobne ,  zwężające się ku górze ,  zwieńczenie portalu ,  ryzalitu lub innego elementu architektonicznego ","['ozdobny', 'zwężać się', 'ku', 'góra', 'zwieńczenie', 'portal', 'ryzalit', 'lub', 'inny', 'element', 'architektoniczny']",,14
2044,szczytnianin,"(1, 1)",rzeczownik,Szczytna ,['Szczytno'],,1
2045,szczytnianin,"(1, 2)",rzeczownik,"pochodząca ze Szczytna ,  urodzona w Szczytnie ","['pochodzić', 'ze', 'Szczytno', 'urodzić', 'w', 'Szczytno']",,7
2046,szczytnianka,"(1, 1)",rzeczownik,Szczytna ,['Szczytno'],,1
2047,szczytnianka,"(1, 2)",rzeczownik,"pochodząca ze Szczytna ,  urodzona w Szczytnie ","['pochodzić', 'ze', 'Szczytno', 'urodzić', 'w', 'Szczytno']",,7
2048,szczytność,"(1, 1)",rzeczownik,"tego ,  co szczytne ","['to', 'co', 'szczytny']",,4
2049,szczytnowski,"(1, 1)",przymiotnik relacyjny,"ze Szczytnem ,  dotyczący Szczytnem ","['ze', 'Szczytno', 'dotyczyć', 'Szczytno']",,5
2050,szczytowanie,"(1, 1)",rzeczownik,rzecz. odczas. od szczytować ,[],['rzecz. odczas.'],3
2051,szczytowanie,"(1, 2)",rzeczownik,przeżywanie orgazmu ,"['przeżywanie', 'orgazm']",,2
2052,szczytowy,"(1, 1)",przymiotnik,"ze szczytem ,  dotyczący szczytu ","['ze', 'szczyt', 'dotyczyć', 'szczyt']",,5
2053,szczytowy,"(1, 2)",przymiotnik,archit. o ścianie: ta która znajduje się przy szczycie dachu ,"['ta', 'który', 'znajdować się', 'przy', 'szczyt', 'dach']",['archit.'],8
2054,Szczyt XV,"(1, 1)",fraza rzeczownikowa,hist. geogr. Mount Everest ,['Mount Everest'],"['hist.', 'geogr.']",3
2055,Szełoń,"(1, 1)",rzeczownik,"geogr. rzeka w obwodach pskowskim i nowogrodzkim Rosji ,  uchodzi do jeziora Ilmen ","['rzeka', 'w', 'obwód', 'pskowski', 'i', 'nowogrodzki', 'Rosja', 'uchodzić', 'do', 'jezioro', 'Ilmen']",['geogr.'],13
2056,sześć,"(1, 1)",liczebnik główny,6 ,['6'],,1
2057,sześć,"(1, 2)",liczebnik główny,6 ,['6'],,1
2058,sześćdziesiąt,"(1, 1)",liczebnik główny,,[],,0
2059,sześćdziesiątka,"(1, 1)",rzeczownik,60 ,['60'],,1
2060,sześćdziesiątka,"(1, 2)",rzeczownik,60 osób lub rzeczy ,"['60', 'osoba', 'lub', 'rzecz']",,4
2061,sześćdziesiątka,"(1, 3)",rzeczownik,wieku 60 lat ,"['wiek', '60', 'lat']",,3
2062,sześćdziesiątkowy,"(1, 1)",przymiotnik,"z liczbą sześćdziesiąt ,  dotyczący liczby sześćdziesiąt ","['z', 'liczba', 'sześćdziesiąt', 'dotyczyć', 'liczba', 'sześćdziesiąt']",,7
2063,sześćdziesiąty,"(1, 1)",przymiotnik odliczebnikowy[1],60 ,['60'],,1
2064,sześćdziesięciościan,"(1, 1)",rzeczownik,geom. wielościan o sześćdziesięciu ścianach ,"['wielościan', 'o', 'sześćdziesiąt', 'ściana']",['geom.'],5
2065,sześćdziesięcioczterobitowy,"(1, 1)",przymiotnik,"taki ,  który zawiera sześćdziesiąt cztery bity ","['taki', 'który', 'zawierać', 'sześćdziesiąt', 'cztery', 'bit']",,7
2066,sześćdziesięcioczterobitowy,"(1, 2)",przymiotnik,"taki ,  który działa w oparciu o słowa  ( rozkazy ,  dane )  długości sześćdziesięciu czterech bitów ","['taki', 'który', 'działać', 'w oparciu o', 'słowo', 'rozkaz', 'dana', 'długość', 'sześćdziesiąt', 'cztery', 'bit']",,15
2067,sześćdziesięcioczterolatek,"(1, 1)",rzeczownik,mający sześćdziesiąt cztery lata ,"['mieć', 'sześćdziesiąt', 'cztery', 'rok']",,4
2068,sześćdziesięcioczterolatek,"(2, 1)",rzeczownik,",  roślina lub rzecz mająca sześćdziesiąt cztery lata ","['roślina', 'lub', 'rzecz', 'mieć', 'sześćdziesiąt', 'cztery', 'rok']",,8
2069,sześćdziesięcioczterolatek,"(3, 1)",rzeczownik,lm od sześćdziesięcioczterolatka ,['sześćdziesięcioczterolatka'],,3
2070,sześćdziesięcioczterolatka,"(1, 1)",rzeczownik,mająca sześćdziesiąt cztery lata ,"['mieć', 'sześćdziesiąt', 'cztery', 'rok']",,4
2071,sześćdziesięcioczterolatka,"(1, 2)",rzeczownik,",  rzecz lub roślina mająca sześćdziesiąt cztery lata ","['rzecz', 'lub', 'roślina', 'mieć', 'sześćdziesiąt', 'cztery', 'rok']",,8
2072,sześćdziesięcioczterolatka,"(2, 1)",rzeczownik,",  B. lp od sześćdziesięcioczterolatek ",['sześćdziesięcioczterolatek'],['B.'],5
2073,sześćdziesięcioczteroletni,"(1, 1)",przymiotnik,sześćdziesiąt cztery lata ,"['sześćdziesiąt', 'cztery', 'rok']",,3
2074,sześćdziesięcioczteroletni,"(1, 2)",przymiotnik,sześćdziesiąt cztery lata ,"['sześćdziesiąt', 'cztery', 'rok']",,3
2075,sześćdziesięcioczteropolowy,"(1, 1)",przymiotnik,sześćdziesiąt cztery pola ,"['sześćdziesiąt', 'cztery', 'pole']",,3
2076,sześćdziesięcioczwórka,"(1, 1)",rzeczownik,muz. nuta trwająca jedną sześćdziesiątą czwartą całej nuty ;  zob. też sześćdziesięcioczwórka w Wikipedii ,"['nuta', 'trwać', 'jeden', 'sześćdziesiąty', 'czwarty', 'cała nuta']",['muz.'],9
2077,sześćdziesięciodwulatek,"(1, 1)",rzeczownik,mający sześćdziesiąt dwa lata ,"['mieć', 'sześćdziesiąt', 'dwa', 'rok']",,4
2078,sześćdziesięciodwulatek,"(2, 1)",rzeczownik,",  roślina lub rzecz mająca sześćdziesiąt dwa lata ","['roślina', 'lub', 'rzecz', 'mieć', 'sześćdziesiąt', 'dwa', 'rok']",,8
2079,sześćdziesięciodwulatek,"(3, 1)",rzeczownik,lm od sześćdziesięciodwulatka ,['sześćdziesięciodwulatka'],,3
2080,sześćdziesięciodwulatka,"(1, 1)",rzeczownik,mająca sześćdziesiąt dwa lata ,"['mieć', 'sześćdziesiąt', 'dwa', 'rok']",,4
2081,sześćdziesięciodwulatka,"(1, 2)",rzeczownik,",  rzecz lub roślina mająca sześćdziesiąt dwa lata ","['rzecz', 'lub', 'roślina', 'mieć', 'sześćdziesiąt', 'dwa', 'rok']",,8
2082,sześćdziesięciodwulatka,"(2, 1)",rzeczownik,",  B. lp od sześćdziesięciodwulatek ",['sześćdziesięciodwulatek'],['B.'],5
2083,sześćdziesięciodwuletni,"(1, 1)",przymiotnik,sześćdziesiąt dwa lata ,"['sześćdziesiąt', 'dwa', 'rok']",,3
2084,sześćdziesięciodwuletni,"(1, 2)",przymiotnik,sześćdziesiąt dwa lata ,"['sześćdziesiąt', 'dwa', 'rok']",,3
2085,sześćdziesięciodziewięciolatek,"(1, 1)",rzeczownik,mający sześćdziesiąt dziewięć lat ,"['mieć', 'sześćdziesiąt', 'dziewięć', 'rok']",,4
2086,sześćdziesięciodziewięciolatek,"(2, 1)",rzeczownik,",  roślina lub rzecz mająca sześćdziesiąt dziewięć lat ","['roślina', 'lub', 'rzecz', 'mieć', 'sześćdziesiąt', 'dziewięć', 'rok']",,8
2087,sześćdziesięciodziewięciolatek,"(3, 1)",rzeczownik,lm od sześćdziesięciodziewięciolatka ,['sześćdziesięciodziewięciolatka'],,3
2088,sześćdziesięciodziewięciolatka,"(1, 1)",rzeczownik,mająca sześćdziesiąt dziewięć lat ,"['mieć', 'sześćdziesiąt', 'dziewięć', 'rok']",,4
2089,sześćdziesięciodziewięciolatka,"(1, 2)",rzeczownik,",  rzecz lub roślina mająca sześćdziesiąt dziewięć lat ","['rzecz', 'lub', 'roślina', 'mieć', 'sześćdziesiąt', 'dziewięć', 'rok']",,8
2090,sześćdziesięciodziewięciolatka,"(2, 1)",rzeczownik,",  B. lp od sześćdziesięciodziewięciolatek ",['sześćdziesięciodziewięciolatek'],['B.'],5
2091,sześćdziesięciodziewięcioletni,"(1, 1)",przymiotnik,sześćdziesiąt dziewięć lat ,"['sześćdziesiąt', 'dziewięć', 'rok']",,3
2092,sześćdziesięciodziewięcioletni,"(1, 2)",przymiotnik,sześćdziesiąt dziewięć lat ,"['sześćdziesiąt', 'dziewięć', 'rok']",,3
2093,sześćdziesięciojednolatek,"(1, 1)",rzeczownik,mający sześćdziesiąt jeden lat ,"['mieć', 'sześćdziesiąt', 'jeden', 'rok']",,4
2094,sześćdziesięciojednolatek,"(2, 1)",rzeczownik,",  roślina lub rzecz mająca sześćdziesiąt jeden lat ","['roślina', 'lub', 'rzecz', 'mieć', 'sześćdziesiąt', 'jeden', 'rok']",,8
2095,sześćdziesięciojednolatek,"(3, 1)",rzeczownik,lm od sześćdziesięciojednolatka ,['sześćdziesięciojednolatka'],,3
2096,sześćdziesięciojednolatka,"(1, 1)",rzeczownik,mająca sześćdziesiąt jeden lat ,"['mieć', 'sześćdziesiąt', 'jeden', 'rok']",,4
2097,sześćdziesięciojednolatka,"(1, 2)",rzeczownik,",  rzecz lub roślina mająca sześćdziesiąt jeden lat ","['rzecz', 'lub', 'roślina', 'mieć', 'sześćdziesiąt', 'jeden', 'rok']",,8
2098,sześćdziesięciojednolatka,"(2, 1)",rzeczownik,",  B. lp od sześćdziesięciojednolatek ",['sześćdziesięciojednolatek'],['B.'],5
2099,sześćdziesięciojednoletni,"(1, 1)",przymiotnik,sześćdziesiąt jeden lat ,"['sześćdziesiąt', 'jeden', 'rok']",,3
2100,sześćdziesięciojednoletni,"(1, 2)",przymiotnik,sześćdziesiąt jeden lat ,"['sześćdziesiąt', 'jeden', 'rok']",,3
2101,sześćdziesięciokilkuletni,"(1, 1)",przymiotnik,lub trwający sześćdziesiąt kilka lat ,"['lub', 'trwać', 'sześćdziesiąt', 'kilka', 'rok']",,5
2102,sześćdziesięciolatek,"(1, 1)",rzeczownik,w wieku  60-69  lat ,"['w', 'wiek', 'rok']",,4
2103,sześćdziesięciolatek,"(2, 1)",rzeczownik,",  roślina lub rzecz mająca  60-69  lat ","['roślina', 'lub', 'rzecz', 'mieć', 'rok']",,7
2104,sześćdziesięciolatek,"(3, 1)",rzeczownik,lm od sześćdziesięciolatka ,['sześćdziesięciolatka'],,3
2105,sześćdziesięciolatka,"(1, 1)",rzeczownik,mająca sześćdziesiąt lat ,"['mieć', 'sześćdziesiąt', 'rok']",,3
2106,sześćdziesięciolatka,"(1, 2)",rzeczownik,",  rzecz lub roślina mająca sześćdziesiąt lat ","['rzecz', 'lub', 'roślina', 'mieć', 'sześćdziesiąt', 'rok']",,7
2107,sześćdziesięciolatka,"(2, 1)",rzeczownik,",  B. lp od sześćdziesięciolatek ",['sześćdziesięciolatek'],['B.'],5
2108,sześćdziesięciolecie,"(1, 1)",rzeczownik,sześćdziesięciu lat ,"['sześćdziesiąt', 'rok']",,2
2109,sześćdziesięciolecie,"(1, 2)",rzeczownik,rocznica ,['rocznica'],,1
2110,sześćdziesięcioletni,"(1, 1)",przymiotnik,sześćdziesiąt lat ,"['sześćdziesiąt', 'rok']",,2
2111,sześćdziesięcioletni,"(1, 2)",przymiotnik,sześćdziesiąt lat ,"['sześćdziesiąt', 'rok']",,2
2112,sześćdziesięciominutowy,"(1, 1)",przymiotnik relacyjny,sześćdziesiąt minut ,"['sześćdziesiąt', 'minuta']",,2
2113,sześćdziesięcioośmiolatek,"(1, 1)",rzeczownik,mający sześćdziesiąt osiem lat ,"['mieć', 'sześćdziesiąt', 'osiem', 'rok']",,4
2114,sześćdziesięcioośmiolatek,"(2, 1)",rzeczownik,",  roślina lub rzecz mająca sześćdziesiąt osiem lat ","['roślina', 'lub', 'rzecz', 'mieć', 'sześćdziesiąt', 'osiem', 'rok']",,8
2115,sześćdziesięcioośmiolatek,"(3, 1)",rzeczownik,lm od sześćdziesięcioośmiolatka ,['sześćdziesięcioośmiolatka'],,3
2116,sześćdziesięcioośmiolatka,"(1, 1)",rzeczownik,mająca sześćdziesiąt osiem lat ,"['mieć', 'sześćdziesiąt', 'osiem', 'rok']",,4
2117,sześćdziesięcioośmiolatka,"(1, 2)",rzeczownik,",  rzecz lub roślina mająca sześćdziesiąt osiem lat ","['rzecz', 'lub', 'roślina', 'mieć', 'sześćdziesiąt', 'osiem', 'rok']",,8
2118,sześćdziesięcioośmiolatka,"(2, 1)",rzeczownik,",  B. lp od sześćdziesięcioośmiolatek ",['sześćdziesięcioośmiolatek'],['B.'],5
2119,sześćdziesięcioośmioletni,"(1, 1)",przymiotnik,sześćdziesiąt osiem lat ,"['sześćdziesiąt', 'osiem', 'rok']",,3
2120,sześćdziesięcioośmioletni,"(1, 2)",przymiotnik,sześćdziesiąt osiem lat ,"['sześćdziesiąt', 'osiem', 'rok']",,3
2121,sześćdziesięcioparoletni,"(1, 1)",przymiotnik,lub trwający sześćdziesiąt kilka lat ,"['lub', 'trwać', 'sześćdziesiąt', 'kilka', 'rok']",,5
2122,sześćdziesięciopięciolatek,"(1, 1)",rzeczownik,mający sześćdziesiąt pięć lat ,"['mieć', 'sześćdziesiąt', 'pięć', 'rok']",,4
2123,sześćdziesięciopięciolatek,"(2, 1)",rzeczownik,",  roślina lub rzecz mająca sześćdziesiąt pięć lat ","['roślina', 'lub', 'rzecz', 'mieć', 'sześćdziesiąt', 'pięć', 'rok']",,8
2124,sześćdziesięciopięciolatek,"(3, 1)",rzeczownik,lm od sześćdziesięciopięciolatka ,['sześćdziesięciopięciolatka'],,3
2125,sześćdziesięciopięciolatka,"(1, 1)",rzeczownik,mająca sześćdziesiąt pięć lat ,"['mieć', 'sześćdziesiąt', 'pięć', 'rok']",,4
2126,sześćdziesięciopięciolatka,"(1, 2)",rzeczownik,",  rzecz lub roślina mająca sześćdziesiąt pięć lat ","['rzecz', 'lub', 'roślina', 'mieć', 'sześćdziesiąt', 'pięć', 'rok']",,8
2127,sześćdziesięciopięciolatka,"(2, 1)",rzeczownik,",  B. lp od sześćdziesięciopięciolatek ",['sześćdziesięciopięciolatek'],['B.'],5
2128,sześćdziesięciopięcioletni,"(1, 1)",przymiotnik,sześćdziesiąt pięć lat ,"['sześćdziesiąt', 'pięć', 'rok']",,3
2129,sześćdziesięciopięcioletni,"(1, 2)",przymiotnik,sześćdziesiąt pięć lat ,"['sześćdziesiąt', 'pięć', 'rok']",,3
2130,sześćdziesięciosiedmiolatek,"(1, 1)",rzeczownik,mający sześćdziesiąt siedem lat ,"['mieć', 'sześćdziesiąt', 'siedem', 'rok']",,4
2131,sześćdziesięciosiedmiolatek,"(2, 1)",rzeczownik,",  roślina lub rzecz mająca sześćdziesiąt siedem lat ","['roślina', 'lub', 'rzecz', 'mieć', 'sześćdziesiąt', 'siedem', 'rok']",,8
2132,sześćdziesięciosiedmiolatek,"(3, 1)",rzeczownik,lm od sześćdziesięciosiedmiolatka ,['sześćdziesięciosiedmiolatka'],,3
2133,sześćdziesięciosiedmiolatka,"(1, 1)",rzeczownik,mająca sześćdziesiąt siedem lat ,"['mieć', 'sześćdziesiąt', 'siedem', 'rok']",,4
2134,sześćdziesięciosiedmiolatka,"(1, 2)",rzeczownik,",  rzecz lub roślina mająca sześćdziesiąt siedem lat ","['rzecz', 'lub', 'roślina', 'mieć', 'sześćdziesiąt', 'siedem', 'rok']",,8
2135,sześćdziesięciosiedmiolatka,"(2, 1)",rzeczownik,",  B. lp od sześćdziesięciosiedmiolatek ",['sześćdziesięciosiedmiolatek'],['B.'],5
2136,sześćdziesięciosiedmioletni,"(1, 1)",przymiotnik,sześćdziesiąt siedem lat ,"['sześćdziesiąt', 'siedem', 'rok']",,3
2137,sześćdziesięciosiedmioletni,"(1, 2)",przymiotnik,sześćdziesiąt siedem lat ,"['sześćdziesiąt', 'siedem', 'rok']",,3
2138,sześćdziesięciosześciolatek,"(1, 1)",rzeczownik,mający sześćdziesiąt sześć lat ,"['mieć', 'sześćdziesiąt', 'sześć', 'rok']",,4
2139,sześćdziesięciosześciolatek,"(2, 1)",rzeczownik,",  roślina lub rzecz mająca sześćdziesiąt sześć lat ","['roślina', 'lub', 'rzecz', 'mieć', 'sześćdziesiąt', 'sześć', 'rok']",,8
2140,sześćdziesięciosześciolatek,"(3, 1)",rzeczownik,lm od sześćdziesięciosześciolatka ,['sześćdziesięciosześciolatka'],,3
2141,sześćdziesięciosześciolatka,"(1, 1)",rzeczownik,mająca sześćdziesiąt sześć lat ,"['mieć', 'sześćdziesiąt', 'sześć', 'rok']",,4
2142,sześćdziesięciosześciolatka,"(1, 2)",rzeczownik,",  rzecz lub roślina mająca sześćdziesiąt sześć lat ","['rzecz', 'lub', 'roślina', 'mieć', 'sześćdziesiąt', 'sześć', 'rok']",,8
2143,sześćdziesięciosześciolatka,"(2, 1)",rzeczownik,",  B. lp od sześćdziesięciosześciolatek ",['sześćdziesięciosześciolatek'],['B.'],5
2144,sześćdziesięciosześcioletni,"(1, 1)",przymiotnik,sześćdziesiąt sześć lat ,"['sześćdziesiąt', 'sześć', 'rok']",,3
2145,sześćdziesięciosześcioletni,"(1, 2)",przymiotnik,sześćdziesiąt sześć lat ,"['sześćdziesiąt', 'sześć', 'rok']",,3
2146,sześćdziesięciotrzylatek,"(1, 1)",rzeczownik,mający sześćdziesiąt trzy lata ,"['mieć', 'sześćdziesiąt', 'trzy', 'rok']",,4
2147,sześćdziesięciotrzylatek,"(2, 1)",rzeczownik,",  roślina lub rzecz mająca sześćdziesiąt trzy lata ","['roślina', 'lub', 'rzecz', 'mieć', 'sześćdziesiąt', 'trzy', 'rok']",,8
2148,sześćdziesięciotrzylatek,"(3, 1)",rzeczownik,lm od sześćdziesięciotrzylatka ,['sześćdziesięciotrzylatka'],,3
2149,sześćdziesięciotrzylatka,"(1, 1)",rzeczownik,mająca sześćdziesiąt trzy lata ,"['mieć', 'sześćdziesiąt', 'trzy', 'rok']",,4
2150,sześćdziesięciotrzylatka,"(1, 2)",rzeczownik,",  rzecz lub roślina mająca sześćdziesiąt trzy lata ","['rzecz', 'lub', 'roślina', 'mieć', 'sześćdziesiąt', 'trzy', 'rok']",,8
2151,sześćdziesięciotrzylatka,"(2, 1)",rzeczownik,",  B. lp od sześćdziesięciotrzylatek ",['sześćdziesięciotrzylatek'],['B.'],5
2152,sześćdziesięciotrzyletni,"(1, 1)",przymiotnik,sześćdziesiąt trzy lata ,"['sześćdziesiąt', 'trzy', 'rok']",,3
2153,sześćdziesięciotrzyletni,"(1, 2)",przymiotnik,sześćdziesiąt trzy lata ,"['sześćdziesiąt', 'trzy', 'rok']",,3
2154,sześćkroć,"(1, 1)",przysłówek[1],przest. dziś książk. sześć razy ,"['sześć', 'raz']","['przest.', 'książk.']",5
2155,sześćset,"(1, 1)",liczebnik główny,,[],,0
2156,sześćsetka,"(1, 1)",rzeczownik,600 ,['600'],,1
2157,sześćsetlecie,"(1, 1)",rzeczownik,sześciuset lat ,"['sześćset', 'rok']",,2
2158,sześćsetlecie,"(1, 2)",rzeczownik,rocznica ,['rocznica'],,1
2159,sześćsetletni,"(1, 1)",przymiotnik,sześćset lat ,"['sześćset', 'rok']",,2
2160,sześćsetletni,"(1, 2)",przymiotnik,sześćset lat ,"['sześćset', 'rok']",,2
2161,sześćsetny,"(1, 1)",przymiotnik odliczebnikowy[1],600 ,['600'],,1
2162,sześcian,"(1, 1)",rzeczownik,"geom. prostopadłościan ,  którego każda ze ścian jest kwadratem ;  zob. też sześcian (geometria) w Wikipedii ","['prostopadłościan', 'który', 'każdy', 'ze', 'ściana', 'być', 'kwadrat']",['geom.'],11
2163,sześcian,"(1, 2)",rzeczownik,"liczba ,  która jest trzecią potęgą danej liczby ;  zob. też sześcian (algebra) w Wikipedii ","['liczba', 'który', 'być', 'trzeci', 'potęga', 'dany', 'liczba']",,10
2164,sześcianik,"(1, 1)",rzeczownik,zdrobn. od sześcian ,['sześcian'],['zdrobn.'],3
