,Name,Sign,Type,Definition,Other_words,Indexes,No_words
1674,paradoksalnie,"(1, 1)",przysłówek,sposób paradoksalny ,"['sposób', 'paradoksalny']",,2
1675,paradoksalność,"(1, 1)",rzeczownik,"odprzym. cecha tego ,  co jest paradoksalne ","['cecha', 'to', 'co', 'być', 'paradoksalny']",['odprzym.'],7
1676,paradoksalny,"(1, 1)",przymiotnik,"z tym ,  co jest lub wydaje się oczywiste ,  będący paradoksem lub mający cechy paradoksu ,  osobliwy ,  absurdalny ","['z', 'to', 'co', 'być', 'lub', 'wydawać', 'się', 'oczywisty', 'być', 'paradoks', 'lub', 'mieć', 'cecha', 'paradoks', 'osobliwy', 'absurdalny']",,20
1677,paradokument,"(1, 1)",rzeczownik,"film. telew. film fabularny zrealizowany w konwencji filmu dokumentalnego ,  zwykle oparty na faktach ;  zob. też paradokument w Wikipedii ","['film fabularny', 'zrealizować', 'w', 'konwencja', 'film dokumentalny', 'zwykle', 'oprzeć', 'na', 'fakt']","['film.', 'telew.']",14
1678,paradować,"(1, 1)",czasownik,"w paradzie nie jako widz ,  tylko maszerując ","['w', 'parada', 'nie', 'jako', 'widz', 'tylko', 'maszerować']",,8
1679,paradowanie,"(1, 1)",rzeczownik,rzecz. odczas. od paradować ,[],['rzecz. odczas.'],3
1680,Paradyż,"(1, 1)",rzeczownik,"geogr. wieś w Polsce ,  w województwie łódzkim ,  w powiecie opoczyńskim ","['wieś', 'w', 'Polska', 'w', 'województwo łódzkie', 'w', 'powiat', 'opoczyński']",['geogr.'],11
1681,Paradyż,"(1, 2)",rzeczownik,"wieś w Polsce ,  w województwie pomorskim ,  w gminie Wejherowo ","['wieś', 'w', 'Polska', 'w', 'województwo pomorskie', 'w', 'gmina', 'Wejherowo']",,10
1682,Paradyż,"(1, 3)",rzeczownik,"część wsi Gościkowo ,  w województwie lubuskim ,  w gminie Świebodzin ","['część', 'wieś', 'Gościkowo', 'w', 'województwo lubuskie', 'w', 'gmina', 'Świebodzin']",,10
1683,paradyżanin,"(1, 1)",rzeczownik,Paradyża ,['Paradyż'],,1
1684,paradyżanka,"(1, 1)",rzeczownik,Paradyża ,['Paradyż'],,1
1685,paradygmat,"(1, 1)",rzeczownik,zbiór pojęć i teorii tworzących podstawy danej nauki ;  zob. też paradygmat w Wikipedii ,"['zbiór', 'pojęcie', 'i', 'teoria', 'tworzyć', 'podstawa', 'dana', 'nauka']",,10
1686,paradygmat,"(1, 2)",rzeczownik,system form odmieniającego się wyrazu ;  zob. też paradygmat w Wikipedii ,"['system', 'forma', 'odmieniać się', 'wyraz']",,6
1687,paradygmatyczny,"(1, 1)",przymiotnik,"paradygmatu ,  właściwy paradygmatowi ","['paradygmat', 'właściwy', 'paradygmat']",,4
1688,paradyski,"(1, 1)",przymiotnik relacyjny,"do Paradyża ,  związany z Paradyżem ","['do', 'Paradyż', 'związany', 'z', 'Paradyż']",,6
1689,paradyski,"(1, 2)",przymiotnik relacyjny,"do Paradyza ,  związany z Paradyzem ","['do', 'Paradyz', 'związany', 'z', 'Paradyz']",,6
1690,Paradyz,"(1, 1)",rzeczownik,"hist. geogr. dawna nazwa wsi Paradyż w województwie łódzkim ,  w powiecie opoczyńskim ","['dawny', 'nazwa', 'wieś', 'Paradyż', 'w', 'województwo łódzkie', 'w', 'powiat', 'opoczyński']","['hist.', 'geogr.']",12
1691,parafiański,"(1, 1)",przymiotnik jakościowy,"przest. wynikający z parafiaństwa ,  zacofania ,  braku wykształcenia i ogłady ","['wynikać', 'z', 'parafiaństwo', 'zacofanie', 'brak', 'wykształcenie', 'i', 'ogłada']",['przest.'],11
1692,parafiaństwo,"(1, 1)",rzeczownik,przest. ogół cech właściwych parafianom ;  zaściankowość ,"['ogół', 'cecha', 'właściwy', 'parafianin', 'zaściankowość']",['przest.'],7
1693,parafiaństwo,"(1, 2)",rzeczownik,ogół ludzi o takich cechach ,"['ogół', 'człowiek', 'o', 'taki', 'cecha']",,5
1694,parafia,"(1, 1)",rzeczownik,"najmniejsza jednostka podziału administracyjnego w niektórych wspólnotach chrześcijańskich ,  wspólnota eucharystyczna kierowana przez proboszcza ;  zob. też parafia w Wikipedii ","['mały', 'jednostka', 'podział', 'administracyjny', 'w', 'niektóry', 'wspólnota', 'chrześcijański', 'wspólnota', 'eucharystyczny', 'kierować', 'przez', 'proboszcz']",,16
1695,parafia,"(1, 2)",rzeczownik,mieszkańców  parafii (1.1) ,['mieszkaniec'],,2
1696,parafiada,"(1, 1)",rzeczownik,"kult. rel. środ. impreza publiczna ,  często o charakterze sportowym ,  kulturalnym ,  itp. ,  organizowana przez parafię ","['impreza', 'publiczny', 'często', 'o', 'charakter', 'sportowy', 'kulturalny', 'itp.', 'organizować', 'przez', 'parafia']","['kult.', 'rel.', 'środ.', 'itp.']",18
1697,parafialny,"(1, 1)",przymiotnik relacyjny,"kośc. związany z parafią ,  należący do parafii ","['związany', 'z', 'parafia', 'należeć', 'do', 'parafia']",['kośc.'],8
1698,parafianin,"(1, 1)",rzeczownik,członek wspólnoty parafialnej ,"['członek', 'wspólnota', 'parafialny']",,3
1699,parafianin,"(1, 2)",rzeczownik,"pogard. mężczyzna ze wsi ,  bez ogłady ,  wykształcenia ,  zacofany ","['mężczyzna', 'ze', 'wieś', 'bez', 'ogłada', 'wykształcenie', 'zacofany']",['pogard.'],11
1700,parafianka,"(1, 1)",rzeczownik,członkini wspólnoty parafialnej ,"['członkini', 'wspólnota', 'parafialny']",,3
1701,parafianka,"(1, 2)",rzeczownik,"pogard. kobieta zacofana ,  ograniczona ,  bez ogłady i wykształcenia ","['kobieta', 'zacofany', 'ograniczony', 'bez', 'ogłada', 'i', 'wykształcenie']",['pogard.'],10
1702,parafijka,"(1, 1)",rzeczownik,żart. o małej parafii ,"['o', 'mały', 'parafia']",['żart.'],4
1703,parafiletyczny,"(1, 1)",przymiotnik,biol. obejmujący tylko część potomków wspólnego przodka ,"['obejmować', 'tylko', 'część', 'potomek', 'wspólny', 'przodek']",['biol.'],7
1704,parafilia,"(1, 1)",rzeczownik,seks. med. zboczenie lub zaburzenie seksualne ,"['zboczenie', 'lub', 'zaburzenie', 'seksualny']","['seks.', 'med.']",6
1705,parafinowanie,"(1, 1)",rzeczownik,rzecz. odczas. od parafinować ,[],['rzecz. odczas.'],3
1706,parafinowy,"(1, 1)",przymiotnik relacyjny,"z parafiną ,  dotyczący parafiny ","['z', 'parafina', 'dotyczyć', 'parafina']",,5
1707,parafinowy,"(1, 2)",przymiotnik relacyjny,"z parafiny ,  zawierający parafinę ","['z', 'parafina', 'zawierać', 'parafina']",,5
1708,parafowanie,"(1, 1)",rzeczownik,rzecz. odczas. od parafować ,[],['rzecz. odczas.'],3
1709,parafraza,"(1, 1)",rzeczownik,jęz. wyrażenie tej samej treści innymi środkami wyrazowymi ,"['wyrażenie', 'ten sam', 'treść', 'inny', 'środek', 'wyrazowy']",['jęz.'],7
1710,parafraza,"(1, 2)",rzeczownik,przeróbka tekstu literackiego rozwijająca lub modyfikująca treść pierwowzoru ;  zob. też parafraza w Wikipedii ,"['przeróbka', 'tekst', 'literacki', 'rozwijać', 'lub', 'modyfikować', 'treść', 'pierwowzór']",,10
1711,parafraza,"(1, 3)",rzeczownik,utwór stanowiący fantazję na tematy z innych utworów muzycznych ,"['utwór', 'stanowić', 'fantazja', 'na temat', 'z', 'inny', 'utwór', 'muzyczny']",,8
1712,parafrazista,"(1, 1)",rzeczownik,rzad. osoba tworząca parafrazy ,"['osoba', 'tworzyć', 'parafraza']",['rzad.'],4
1713,parafrazowanie,"(1, 1)",rzeczownik,tej samej treści w inny sposób ,"['ten sam', 'treść', 'w', 'inny', 'sposób']",,5
1714,paragon,"(1, 1)",rzeczownik,"dokument ,  najczęściej kwit z bloczka kasowego ,  świadczący o zapłacie za zakupiony towar ","['dokument', 'często', 'kwit', 'z', 'bloczek', 'kasowy', 'świadczyć', 'o', 'zapłata', 'za', 'zakupić', 'towar']",,14
1715,paragon,"(1, 2)",rzeczownik,"współzawodnictwo ,  emulacja ;  porównanie z kimś ","['współzawodnictwo', 'emulacja', 'porównanie', 'z', 'ktoś']",,7
1716,paragonik,"(1, 1)",rzeczownik,zdrobn. od paragon ,['paragon'],['zdrobn.'],3
1717,paragonowy,"(1, 1)",przymiotnik relacyjny,"z paragonem ,  dotyczący paragonu ","['z', 'paragon', 'dotyczyć', 'paragon']",,5
1718,paragraf,"(1, 1)",rzeczownik,"jednostka redakcyjna tekstu prawnego (z wyjątkiem ustaw nieokreślanych mianem kodeksów) ,  oznaczana w tekście symbolem § ;  zob. też paragraf w Wikipedii ","['jednostka', 'redakcyjny', 'tekst', 'prawny', 'oznaczać', 'w', 'tekst', 'symbol', '§']",,13
1719,paragraf,"(1, 2)",rzeczownik,znak  paragrafu (1.1)  § ,"['znak', '§']",,3
1720,Paragwaj,"(1, 1)",rzeczownik,geogr. państwo w Ameryce Południowej ;  zob. też Paragwaj w Wikipedii ,"['państwo', 'w', 'Ameryka Południowa']",['geogr.'],6
1721,Paragwaj,"(1, 2)",rzeczownik,"hydrol. rzeka w Ameryce Południowej ,  w środkowej części kontynentu ;  stanowi największy dopływ Parany ","['rzeka', 'w', 'Ameryka Południowa', 'w', 'środkowy', 'część', 'kontynent', 'stanowić', 'wielki', 'dopływ', 'Parana']",['hydrol.'],14
1722,Paragwaj,"(1, 3)",rzeczownik,"część wsi Tuczna w Polsce położona w województwie lubelskim ,  w powiecie bialskim ;  zob. też Paragwaj (Tuczna) w Wikipedii ","['część', 'wieś', 'Tuczna', 'w', 'Polska', 'położyć', 'w', 'województwo lubelskie', 'w', 'powiat', 'bialski']",,14
1723,paragwajanin,"(1, 1)",rzeczownik,miejscowości Paragwaj ,"['miejscowość', 'Paragwaj']",,2
1724,paragwajanka,"(1, 1)",rzeczownik,miejscowości Paragwaj ,"['miejscowość', 'Paragwaj']",,2
1725,Paragwajczyk,"(1, 1)",rzeczownik,Paragwaju ,['Paragwaj'],,1
1726,Paragwajka,"(1, 1)",rzeczownik,Paragwaju ,['Paragwaj'],,1
1727,paragwajski,"(1, 1)",przymiotnik,do państwa Paragwaj ,"['do', 'państwo', 'Paragwaj']",,3
1728,parakeratoza,"(1, 1)",rzeczownik,"patologiczne rogowacenie polegające na obecności jąder komórkowych w keratynocytach warstwy rogowej naskórka ,  gdzie fizjologicznie komórki są pozbawione jąder komórkowych ;  zob. też parakeratoza w Wikipedii ","['patologiczny', 'rogowacenie', 'polegać', 'na', 'obecność', 'jądro', 'komórkowy', 'w', 'keratynocyt', 'warstwa', 'rogowy', 'naskórek', 'gdzie', 'fizjologicznie', 'komórka', 'być', 'pozbawić', 'jądro', 'komórkowy']",,22
1729,Paraklet,"(1, 1)",rzeczownik,"rel. tytuł ,  przydomek Ducha Świętego ;  zob. też Paraklet w Wikipedii ","['tytuł', 'przydomek', 'Duch Święty']",['rel.'],7
1730,paralalia,"(1, 1)",rzeczownik,psych. objaw chorobowy polegający na mimowolnym myleniu wyrazów podobnie brzmiących ,"['objaw', 'chorobowy', 'polegać', 'na', 'mimowolny', 'mylenie', 'wyraz', 'podobnie', 'brzmieć']",['psych.'],10
1731,paralela,"(1, 1)",rzeczownik,"podobne ,  analogiczne ","['podobny', 'analogiczny']",,3
1732,paralela,"(1, 2)",rzeczownik,cech  (1.1) ,['cecha'],,2
1733,paralelność,"(1, 1)",rzeczownik,"odprzym. cecha tego ,  co jest paralelne ","['cecha', 'to', 'co', 'być', 'paralelny']",['odprzym.'],7
1734,paralelny,"(1, 1)",przymiotnik,",  zachodzący jednocześnie z czymś innym ","['zachodzić', 'jednocześnie', 'z', 'coś', 'inny']",,6
1735,paraliż,"(1, 1)",rzeczownik,możliwości ruchu spowodowana uszkodzeniem układu nerwowego ,"['możliwość', 'ruch', 'spowodować', 'uszkodzenie', 'układ nerwowy']",,5
1736,paraliż,"(1, 2)",rzeczownik,niemożność działania ,"['niemożność', 'działanie']",,2
1737,paraliżować,"(1, 1)",czasownik,swobodne funkcjonowanie czegoś ,"['swobodny', 'funkcjonowanie', 'coś']",,3
1738,paralityczka,"(1, 1)",rzeczownik,med. kobieta sparaliżowana ,"['kobieta', 'sparaliżowany']",['med.'],3
1739,paralityczka,"(1, 2)",rzeczownik,o kobiecie niezgrabnie się poruszającej ,"['o', 'kobieta', 'niezgrabnie', 'poruszać się']",,4
1740,paralityk,"(1, 1)",rzeczownik,med. ktoś sparaliżowany ,"['ktoś', 'sparaliżowany']",['med.'],3
1741,paralityk,"(1, 2)",rzeczownik,o kimś niezgrabnie się poruszającym ,"['o', 'ktoś', 'niezgrabnie', 'poruszać się']",,4
1742,paralizator,"(1, 1)",rzeczownik,"elektr. niewielkie urządzenie wytwarzające prąd elektryczny ,  służące do paraliżowania i obezwładniania przeciwnika ","['niewielki', 'urządzenie', 'wytwarzać', 'prąd', 'elektryczny', 'służyć', 'do', 'paraliżowanie', 'i', 'obezwładnianie', 'przeciwnik']",['elektr.'],13
1743,paralotnia,"(1, 1)",rzeczownik,"rodzaj lotni o miękkim płacie nośnym ,  w formie zbliżonej do spadochronu ","['rodzaj', 'lotnia', 'o', 'miękki', 'płat', 'nośny', 'w formie', 'zbliżony', 'do', 'spadochron']",,11
1744,paralotniarski,"(1, 1)",przymiotnik relacyjny,od paralotniarstwo ,['paralotniarstwo'],,2
1745,paralotniarstwo,"(1, 1)",rzeczownik,i forma rekreacji polegająca na lataniu przy użyciu paralotni :  zob. też paralotniarstwo w Wikipedii ,"['i', 'forma', 'rekreacja', 'polegać', 'na', 'latanie', 'przy użyciu', 'paralotnia']",,10
1746,paralotniarz,"(1, 1)",rzeczownik,uprawiający paralotniarstwo ,"['uprawiać', 'paralotniarstwo']",,2
1747,paralotniowy,"(1, 1)",przymiotnik relacyjny,"z paralotnią ,  dotyczący paralotni ","['z', 'paralotnia', 'dotyczyć', 'paralotnia']",,5
1748,paramaribczyk,"(1, 1)",rzeczownik,Paramaribo ,['Paramaribo'],,1
1749,paramaribka,"(1, 1)",rzeczownik,Paramaribo ,['Paramaribo'],,1
1750,Paramaribo,"(1, 1)",rzeczownik,"miasto ,  stolica Surinamu ;  zob. też Paramaribo w Wikipedii ","['miasto', 'stolica', 'Surinam']",,6
1751,Paramaribo,"(1, 2)",rzeczownik,"adm. dystrykt Surinamu ,  w północnej części kraju ,  obejmujący miasto  Paramaribo (1.1);  zob. też Paramaribo (dystrykt) w Wikipedii ","['dystrykt', 'Surinam', 'w', 'północny', 'część', 'kraj', 'obejmować', 'miasto']",['adm.'],13
1752,paramaribski,"(1, 1)",przymiotnik,do miasta Paramaribo ,"['do', 'miasto', 'Paramaribo']",,3
1753,paramedyczny,"(1, 1)",przymiotnik relacyjny,"z paramedycyną ,  dotyczący paramedycyny ","['z', 'paramedycyna', 'dotyczyć', 'paramedycyna']",,5
1754,parametr,"(1, 1)",rzeczownik,"mat. fiz. wielkość charakteryzująca właściwości czegoś  ( np. równania ,  rozkładu ,  urządzenia ,  procesu technologicznego ,  materiału ,  itp. ) ","['wielkość', 'charakteryzować', 'właściwość', 'coś', 'np.', 'równanie', 'rozkład', 'urządzenie', 'proces', 'technologiczny', 'materiał', 'itp.']","['mat.', 'fiz.', 'np.', 'itp.']",21
1755,parametr,"(1, 2)",rzeczownik,"wartość lub zmienna przekazywana do podprogramu podczas jego wywoływania ,  pozwalająca na sterowanie jego zachowaniem lub uzyskanie jego wyników ;  zob. też parametr (informatyka) w Wikipedii ","['wartość', 'lub', 'zmienna', 'przekazywać', 'do', 'podprogram', 'podczas', 'on', 'wywoływanie', 'pozwalać', 'na', 'sterowanie', 'on', 'zachowanie', 'lub', 'uzyskanie', 'on', 'wynik']",,21
1756,paramilitarność,"(1, 1)",rzeczownik,"odprzym. cecha tego ,  co jest paramilitarne ","['cecha', 'to', 'co', 'być', 'paramilitarny']",['odprzym.'],7
1757,paramilitarny,"(1, 1)",przymiotnik relacyjny,na wzór wojskowy ,"['na wzór', 'wojskowy']",,2
1758,parampampam,"(1, 1)",wykrzyknik,imitująca głośną rytmiczną muzykę ,"['imitować', 'głośny', 'rytmiczny', 'muzyka']",,4
1759,Parana,"(1, 1)",rzeczownik,"geogr. rzeka w Ameryce Południowej ;  płynie przez terytorium Brazylii ,  Paragwaju i Argentyny ;  zob. też Parana (rzeka) w Wikipedii ","['rzeka', 'w', 'Ameryka Południowa', 'płynąć', 'przez', 'terytorium', 'Brazylia', 'Paragwaj', 'i', 'Argentyna']",['geogr.'],15
1760,Parana,"(1, 2)",rzeczownik,adm. stan położony na południu Brazylii ;  zob. też Parana (stan) w Wikipedii ,"['stan', 'położony', 'na', 'południe', 'Brazylia']",['adm.'],8
1761,Parana,"(1, 3)",rzeczownik,"miasto we wschodniej Argentynie ,  na lewym brzegu rzeki  Parany (1.2) ;  zob. też Parana (miasto w Argentynie) w Wikipedii ","['miasto', 'we', 'wschodni', 'Argentyna', 'na', 'lewy', 'brzeg', 'rzeka']",,12
1762,paranauka,"(1, 1)",rzeczownik,wiedzy przez naukowców nieuznawana za naukę ,"['wiedza', 'przez', 'naukowiec', 'nieuznawany', 'za', 'nauka']",,6
1763,paranie,"(1, 1)",rzeczownik,rzecz. odczas. od parać ,[],['rzecz. odczas.'],3
1764,paranoiczka,"(1, 1)",rzeczownik,med. kobieta cierpiąca na paranoję ,"['kobieta', 'cierpieć', 'na', 'paranoja']",['med.'],5
1765,paranoiczka,"(1, 2)",rzeczownik,pot. kobieta zachowująca się niedorzecznie i obsesyjnie ,"['kobieta', 'zachowywać się', 'niedorzecznie', 'i', 'obsesyjnie']",['pot.'],6
1766,paranoicznie,"(1, 1)",przysłówek,sposób paranoiczny ,"['sposób', 'paranoiczny']",,2
1767,paranoiczny,"(1, 1)",przymiotnik,"med. psych. związany z paranoją ,  charakterystyczny dla paranoi ","['związać', 'z', 'paranoja', 'charakterystyczny', 'dla', 'paranoja']","['med.', 'psych.']",9
1768,paranoiczny,"(1, 2)",przymiotnik,niedorzeczny i obłędny ,"['niedorzeczny', 'i', 'obłędny']",,3
1769,paranoidalnie,"(1, 1)",przysłówek,"sposób paranoidalny ,  podobny jak w paranoi ","['sposób', 'paranoidalny', 'podobny', 'jak', 'w', 'paranoja']",,7
1770,paranoidalność,"(1, 1)",rzeczownik,"tego ,  co paranoidalne ","['to', 'co', 'paranoidalny']",,4
1771,paranoidalny,"(1, 1)",przymiotnik,"psych. mający pewne cechy paranoi ,  podobny do paranoi ","['mieć', 'pewien', 'cecha', 'paranoja', 'podobny', 'do', 'paranoja']",['psych.'],9
1772,paranoidalny,"(1, 2)",przymiotnik,"niedorzeczny ,  absurdalny ","['niedorzeczny', 'absurdalny']",,3
1773,paranoik,"(1, 1)",rzeczownik,med. chory cierpiący na paranoję ,"['chory', 'cierpieć', 'na', 'paranoja']",['med.'],5
1774,paranoik,"(1, 2)",rzeczownik,pot. człowiek zachowujący się niedorzecznie i obsesyjnie ,"['człowiek', 'zachowywać się', 'niedorzecznie', 'i', 'obsesyjnie']",['pot.'],6
1775,paranoja,"(1, 1)",rzeczownik,med. psych. choroba psychiczna charakteryzująca się występowaniem urojeń o różnym podłożu ;  zob. też zaburzenia urojeniowe w Wikipedii ,"['choroba psychiczna', 'charakteryzować się', 'występowanie', 'urojenie', 'o', 'różny', 'podłoże']","['med.', 'psych.']",11
1776,paranoja,"(1, 2)",rzeczownik,"pot. sytuacja absurdalna ,  niedorzeczna ","['sytuacja', 'absurdalny', 'niedorzeczny']",['pot.'],5
1777,paranormalność,"(1, 1)",rzeczownik,"tego ,  co paranormalne ","['to', 'co', 'paranormalny']",,4
1778,paranteza,"(1, 1)",rzeczownik,"jęz. wtrącenie ,  wyjaśnienie ,  uzupełnienie ujęte w treści w nawiasie ;  zob. też paranteza w Wikipedii ","['wtrącenie', 'wyjaśnienie', 'uzupełnienie', 'ująć', 'w', 'treść', 'w', 'nawias']",['jęz.'],13
1779,paraolimpijczyk,"(1, 1)",rzeczownik,zawodnik startujący na paraolimpiadzie ,"['zawodnik', 'startować', 'na', 'paraolimpiada']",,4
1780,paraolimpijski,"(1, 1)",przymiotnik relacyjny,"z paraolimpiadą ,  dotyczący paraolimpiady ","['z', 'paraolimpiada', 'dotyczyć', 'paraolimpiada']",,5
1781,parapareza,"(1, 1)",rzeczownik,med. zob. niedowład poprzeczny ;  zob. też parapareza w Wikipedii ,[],"['med.', 'zob.']",5
1782,parapecik,"(1, 1)",rzeczownik,zdrobn. od parapet ,['parapet'],['zdrobn.'],3
1783,parapetówa,"(1, 1)",rzeczownik,od parapetówka ,['parapetówka'],,2
1784,parapetówka,"(1, 1)",rzeczownik,impreza z okazji wprowadzenia się do nowego domu / mieszkania ,"['impreza', 'z', 'okazja', 'wprowadzenie', 'się', 'do', 'nowy', 'dom', 'mieszkanie']",,10
1785,parapet,"(1, 1)",rzeczownik,deski lub innego tworzywa umieszczony poziomo tuż pod oknem na zewnątrz lub wewnątrz pomieszczenia ,"['deska', 'lub', 'inny', 'tworzywo', 'umieszczać', 'poziomo', 'tuż', 'pod', 'okno', 'na zewnątrz', 'lub', 'wewnątrz', 'pomieszczenie']",,13
1786,parapetowy,"(1, 1)",przymiotnik relacyjny,"z parapetem ,  dotyczący parapetu ","['z', 'parapet', 'dotyczyć', 'parapet']",,5
1787,paraplegia,"(1, 1)",rzeczownik,porażenie dwóch kończyn spowodowane urazem rdzenia kręgowego na różnych poziomach lub mózgu ;  zob. też paraplegia w Wikipedii ,"['porażenie', 'dwa', 'kończyna', 'spowodować', 'uraz', 'rdzeń kręgowy', 'na', 'różny', 'poziom', 'lub', 'mózg']",,13
1788,paraplegik,"(1, 1)",rzeczownik,med. człowiek cierpiący na paraplegię ,"['człowiek', 'cierpieć', 'na', 'paraplegia']",['med.'],5
1789,parapsychologia,"(1, 1)",rzeczownik,"badań zajmująca się zjawiskami psychicznymi ,  których charakter nie został jeszcze w pełni wyjaśniony przez naukę ","['badanie', 'zajmować się', 'zjawisko', 'psychiczny', 'który', 'charakter', 'nie', 'zostać', 'jeszcze', 'w pełni', 'wyjaśnić', 'przez', 'nauka']",,14
1790,parapsychologiczny,"(1, 1)",przymiotnik relacyjny,"psych. związany z parapsychologią ,  dotyczący parapsychologii ","['związać', 'z', 'parapsychologia', 'dotyczyć', 'parapsychologia']",['psych.'],7
1791,parasang,"(1, 1)",rzeczownik,metrol. zob. parasanga ,[],"['metrol.', 'zob.']",3
1792,parasanga,"(1, 1)",rzeczownik,"metrol. jedn. miar. starożytna perska miara odległości ,  przejęta także przez starożytnych Greków ,  u Herodota odpowiadała 30 stadionom  ( ok.  5,5  km ) ;  zob. też parasanga w Wikipedii ","['starożytny', 'perski', 'miara', 'odległość', 'przejąć', 'także', 'przez', 'starożytny', 'Grek', 'u', 'Herodot', 'odpowiadać', '30', 'stadion', 'ok.', 'km']","['metrol.', 'jedn. miar.', 'ok.']",25
1793,parasol,"(1, 1)",rzeczownik,"składający się z laski i czaszy ,  używany do ochrony przed deszczem ","['składać się', 'z', 'laska', 'i', 'czasza', 'używać', 'do', 'ochrona', 'przed', 'deszcz']",,11
1794,parasol,"(1, 2)",rzeczownik,jak  parasol (1.1)  do ochrony przed słońcem ,"['jak', 'do', 'ochrona', 'przed', 'słońce']",,6
1795,parasol,"(2, 1)",rzeczownik,"środ. dla tarnobrzeżan i okolicznych mieszkańców: mieszkaniec lewego brzegu Wisły ,  szczególnie Sandomierza ;  zob. też parasole (określenie) w Wikipedii ","['mieszkaniec', 'lewy', 'brzeg', 'Wisła', 'szczególnie', 'Sandomierz']",['środ.'],11
1796,parasolka,"(1, 1)",rzeczownik,",  rozkładany parasol dla kobiet ","['rozkładany', 'parasol', 'dla', 'kobieta']",,5
1797,parasolnik,"(1, 1)",rzeczownik,służący do przechowywania parasoli ,"['służyć', 'do', 'przechowywanie', 'parasol']",,4
1798,parasolnik,"(2, 1)",rzeczownik,zajmująca się wyrobem parasoli ,"['zajmować się', 'wyrób', 'parasol']",,3
1799,parasolowaty,"(1, 1)",przymiotnik,"parasol ,  mający kształt parasola ","['parasol', 'mieć', 'kształt', 'parasol']",,5
1800,parasolowy,"(1, 1)",przymiotnik,parasola ,['parasol'],,1
1801,parawan,"(1, 1)",rzeczownik,segmentowa ścianka wydzielająca część pomieszczenia ;  zob. też parawan (mebel) w Wikipedii ,"['segmentowy', 'ścianka', 'wydzielać', 'część', 'pomieszczenie']",,7
1802,parawan,"(1, 2)",rzeczownik,"osoba ,  rzecz lub zasada ,  którą się ktoś posługuje dla zachowania pozorów w celu ukrycia swoich rzeczywistych interesów ,  spraw ","['osoba', 'rzecz', 'lub', 'zasada', 'który', 'posługiwać się', 'ktoś', 'posługiwać się', 'dla', 'zachowanie', 'pozór', 'w celu', 'ukrycie', 'swój', 'rzeczywisty', 'interes', 'sprawa']",,20
1803,parazonium,"(1, 1)",rzeczownik,"hist. ozdobny sztylet z czasów starożytnego Rzymu noszony do celów reprezentacyjnych i ceremonialnych ,  reprezentujący status społeczny właściciela ;  zob. też parazonium w Wikipedii ","['ozdobny', 'sztylet', 'z', 'czas', 'starożytny Rzym', 'nosić', 'do celów', 'reprezentacyjny', 'i', 'ceremonialny', 'reprezentować', 'status', 'społeczny', 'właściciel']",['hist.'],18
1804,parazyt,"(1, 1)",rzeczownik,daw. organizm żyjący cudzym kosztem ,"['organizm', 'żyć', 'cudzy', 'koszt']",['daw.'],5
1805,parazyt,"(2, 1)",rzeczownik,człowiek żyjący z cudzej pracy ,"['człowiek', 'żyć', 'z', 'cudzy', 'praca']",,5
1806,parazytolog,"(1, 1)",rzeczownik,w dziedzinie parazytologii ,"['w', 'dziedzina', 'parazytologia']",,3
1807,parazytologia,"(1, 1)",rzeczownik,dział biologii zajmujący się pasożytami ;  zob. też parazytologia w Wikipedii ,"['dział', 'biologia', 'zajmować się', 'pasożyt']",,6
1808,parazytologiczny,"(1, 1)",przymiotnik relacyjny,parazytologii ,['parazytologia'],,1
1809,para wodna,"(1, 1)",fraza rzeczownikowa,fiz. chem. woda w gazowym stanie skupienia ;  zob. też para wodna w Wikipedii ,"['woda', 'w', 'gazowy', 'stan skupienia']","['fiz.', 'chem.']",8
1810,parcela,"(1, 1)",rzeczownik,gruntu utworzona poprzez wydzielenie jej z większego obszaru ,"['grunt', 'utworzyć', 'poprzez', 'wydzielenie', 'jej', 'z', 'większy', 'obszar']",,8
1811,parcelacja,"(1, 1)",rzeczownik,gruntu w celu jego sprzedaży lub nadania komuś ;  zob. też parcelacja w Wikipedii ,"['grunt', 'w celu', 'jego', 'sprzedaż', 'lub', 'nadać', 'ktoś']",,9
1812,parcelowanie,"(1, 1)",rzeczownik,"ziemi ,  lasu na mniejsze działki ,  tzw. parcele ","['ziemia', 'las', 'na', 'mały', 'działka', 'tzw.', 'parcela']",['tzw.'],9
1813,parch,"(1, 1)",rzeczownik,med. grzybicza choroba owłosionej skóry głowy ;  zob. też Grzybica woszczynowa w Wikipedii ,"['grzybiczy', 'choroba', 'owłosiony', 'skóra', 'głowa']",['med.'],8
1814,parch,"(1, 2)",rzeczownik,grzybicza choroba roślin ,"['grzybiczy', 'choroba', 'roślina']",,3
1815,parch,"(2, 1)",rzeczownik,"obraź. Żyd ,  żyd ","['Żyd', 'żyd']",['obraź.'],4
1816,parch jabłoni,"(1, 1)",fraza rzeczownikowa,ogrod. choroba grzybiczna jabłoni ;  zob. też parch jabłoni w Wikipedii ,"['choroba', 'grzybiczny', 'jabłoń']",['ogrod.'],6
1817,parciany,"(1, 1)",przymiotnik,"z partu ,  z grubego płótna konopnego lub lnianego ","['z', 'part', 'z', 'gruby', 'płótno', 'konopny', 'lub', 'lniany']",,9
1818,parcie,"(1, 1)",rzeczownik,od przeć ,[],,2
