,Name,Sign,Type,Definition,Other_words,Indexes,No_words
1219,kuratoryjny,"(1, 1)",przymiotnik relacyjny,"z kuratorium ,  dotyczący kuratorium ","['z', 'kuratorium', 'dotyczyć', 'kuratorium']",,5
1220,kurator sądowy,"(1, 1)",fraza rzeczownikowa,praw. osoba wyznaczona przez sąd do sprawowania nadzoru nad kimś i realizacją przez niego orzeczeń ;  zob. też kurator sądowy w Wikipedii ,"['osoba', 'wyznaczyć', 'przez', 'sąd', 'do', 'sprawowanie', 'nadzór', 'nad', 'ktoś', 'i', 'realizacja', 'przez', 'on', 'orzeczenie']",['praw.'],17
1221,kura domowa,"(1, 1)",fraza rzeczownikowa,"pejor. o gospodyni domowej ,  kobiecie zajmującej się domem ","['o', 'gospodyni domowa', 'kobieta', 'zajmować się', 'dom']",['pejor.'],7
1222,kura znosząca złote jajka,"(1, 1)",fraza rzeczownikowa,przen. źródło łatwych i dużych dochodów ,"['źródło', 'łatwy', 'i', 'duży', 'dochód']",['przen.'],6
1223,kurbla,"(1, 1)",rzeczownik,gw. (Górny Śląsk) techn. korba ,['korba'],"['gw.', 'techn.']",4
1224,kurczątko,"(1, 1)",rzeczownik,zdrobn. od: kurczę ,['kurczę'],['zdrobn.'],3
1225,kurczę,"(1, 1)",rzeczownik,kury ,['kura'],,1
1226,kurczę,"(2, 1)",wykrzyknik,,[],,0
1227,kurczę blade,"(1, 1)",fraza wykrzyknikowa,pot. wyraża niezadowolenie lub zdziwienie ,"['wyrażać', 'niezadowolenie', 'lub', 'zdziwienie']",['pot.'],5
1228,kurczę pieczone,"(1, 1)",fraza wykrzyknikowa,pot. wyraża niezadowolenie lub zdziwienie ,"['wyrażać', 'niezadowolenie', 'lub', 'zdziwienie']",['pot.'],5
1229,kurcz,"(1, 1)",rzeczownik,"med. bezwiedne nadmierne skurcze mięśni poprzecznie prążkowanych lub gładkich ,  występujące pod wpływem działania różnych bodźców i często powodujące uczucie bólu ;  zob. też kurcz w Wikipedii ","['bezwiedny', 'nadmierny', 'skurcz', 'mięsień', 'poprzecznie', 'prążkowany', 'lub', 'gładki', 'występować', 'pod', 'wpływ', 'działanie', 'różny', 'bodziec', 'i', 'często', 'powodować', 'uczucie', 'ból']",['med.'],23
1230,kurczaczek,"(1, 1)",rzeczownik,zdrobn. od kurczak ,['kurczak'],['zdrobn.'],3
1231,kurczak,"(1, 1)",rzeczownik,kurczę  ( pisklę kury ) ,"['kurczę', 'pisklę', 'kura']",,5
1232,kurczak,"(1, 2)",rzeczownik,spoż. mięso z  kurczaka (1.1) ,"['mięso', 'z']",['spoż.'],4
1233,kurczak,"(1, 3)",rzeczownik,potrawa z  kurczaka (1.1) ,"['potrawa', 'z']",,3
1234,kurczliwość,"(1, 1)",rzeczownik,"odprzym. cecha tego ,  co jest kurczliwe ;  cecha tych ,  którzy są kurczliwi ","['cecha', 'to', 'co', 'być', 'kurczliwy', 'cecha', 'ci', 'który', 'być', 'kurczliwy']",['odprzym.'],14
1235,kurczowość,"(1, 1)",rzeczownik,"odprzym. cecha tego ,  co jest kurczowe ;  cecha tych ,  którzy są kurczowi ","['cecha', 'to', 'co', 'być', 'kurczowy', 'cecha', 'ci', 'który', 'być', 'kurczowy']",['odprzym.'],14
1236,kurczyć,"(1, 1)",czasownik przechodni niedokonany (dk. brak),"przez ściąganie ,  podkulanie ","['przez', 'ściąganie', 'podkulanie']",,4
1237,kurczyć,"(2, 1)",czasownik zwrotny kurczyć się (dk. brak),"swoją objętość ,  swoje rozmiary ","['swój', 'objętość', 'swój', 'rozmiar']",,5
1238,kurczyć,"(2, 2)",czasownik zwrotny kurczyć się (dk. brak),"pod względem liczebności ,  znaczenia itp. ","['pod względem', 'liczebność', 'znaczenie']",['itp.'],5
1239,Kurd,"(1, 1)",rzeczownik,przedstawiciel narodu zamieszkującego głównie Kurdystan ;  zob. też Kurdowie w Wikipedii ,"['przedstawiciel', 'naród', 'zamieszkiwać', 'głównie', 'Kurdystan']",,7
1240,kurde,"(1, 1)",wykrzyknik,pot. rodzaj przekleństwa ,[],['pot.'],2
1241,kurdebalans,"(1, 1)",wykrzyknik,pot. żart. rodzaj przekleństwa ,[],"['pot.', 'żart.']",3
1242,kurdebele,"(1, 1)",wykrzyknik,rodzaj przekleństwa ,[],,1
1243,kurdefelek,"(1, 1)",wykrzyknik,żart. rodzaj przekleństwa ,[],['żart.'],2
1244,kurdefiks,"(1, 1)",wykrzyknik,żart. rodzaj przekleństwa ,[],['żart.'],2
1245,kurdele,"(1, 1)",wykrzyknik,żart. rodzaj przekleństwa ,[],['żart.'],2
1246,kurdemol,"(1, 1)",wykrzyknik,żart. rodzaj przekleństwa ,[],['żart.'],2
1247,kurdologia,"(1, 1)",rzeczownik,"nauk. dyscyplina akademicka skoncentrowana na kulturze ,  historii i języku Kurdów ","['dyscyplina', 'akademicki', 'skoncentrować', 'na', 'kultura', 'historia', 'i', 'język', 'Kurd']",['nauk.'],11
1248,kurdupel,"(1, 1)",rzeczownik,"posp. pogard. ktoś bardzo niski ,  krępy ,  przysadzisty ","['ktoś', 'bardzo', 'niski', 'krępy', 'przysadzisty']","['posp.', 'pogard.']",9
1249,kurdupelek,"(1, 1)",rzeczownik,zdrobn. od kurdupel ,['kurdupel'],['zdrobn.'],3
1250,kurduplowatość,"(1, 1)",rzeczownik,"posp. pogard. cecha tego ,  co kurduplowate ","['cecha', 'to', 'co', 'kurduplowaty']","['posp.', 'pogard.']",7
1251,kurduplowaty,"(1, 1)",przymiotnik,posp. pogard. niski ,['niski'],"['posp.', 'pogard.']",3
1252,kurdwanowski,"(1, 1)",przymiotnik relacyjny,"z Kurdwanowem ,  dotyczący Kurdwanowa ","['z', 'Kurdwanów', 'dotyczyć', 'Kurdwanów']",,5
1253,kurdyban,"(1, 1)",rzeczownik,"garbowana ,  barwiona i bogato zdobiona we wzory :  tłoczonymi ,  złoconymi ,  srebrzonymi oraz malowanymi ;  materiał stosowany dawniej głównie jako obicie mebli lub ścian ;  zob. też kurdyban w Wikipedii ","['garbować', 'barwić', 'i', 'bogato', 'zdobić', 'we', 'wzór', 'tłoczyć', 'złocić', 'srebrzyć', 'oraz', 'malować', 'materiał', 'stosować', 'dawniej', 'głównie', 'jako', 'obicie', 'mebel', 'lub', 'ściana']",,28
1254,kurdybanek,"(1, 1)",rzeczownik,zdrobn. od kurdyban ,['kurdyban'],['zdrobn.'],3
1255,Kurdyjka,"(1, 1)",rzeczownik,etn. przedstawicielka narodu zamieszkującego głównie Kurdystan ,"['przedstawicielka', 'naród', 'zamieszkiwać', 'głównie', 'Kurdystan']",['etn.'],6
1256,kurdyjski,"(1, 1)",przymiotnik, /  pochodzący z ludu Kurdów ,"['pochodzić', 'z', 'lud', 'Kurd']",,5
1257,kurdyjski,"(2, 1)",rzeczownik,język Kurdów ,"['język', 'Kurd']",,2
1258,kurdyjskojęzyczny,"(1, 1)",przymiotnik,",  który posługuje się językiem kurdyjskim ","['który', 'posługiwać się', 'język', 'kurdyjski']",,5
1259,kurdyjskojęzyczny,"(1, 2)",przymiotnik,",  którego mieszkańcy posługują się językiem kurdyjskim ","['który', 'mieszkaniec', 'posługiwać się', 'język', 'kurdyjski']",,6
1260,kurdyjskojęzyczny,"(1, 3)",przymiotnik,",  stworzony w języku kurdyjskim ","['stworzyć', 'w', 'język', 'kurdyjski']",,5
1261,kurdystański,"(1, 1)",przymiotnik relacyjny,"z Kurdystanem ,  dotyczący Kurdystanu ","['z', 'Kurdystan', 'dotyczyć', 'Kurdystan']",,5
1262,Kurdystan,"(1, 1)",rzeczownik,geogr. górzysta kraina w południowo-zachodniej Azji zamieszkana przez Kurdów ;  zob. też Kurdystan w Wikipedii ,"['górzysty', 'kraina', 'w', 'południowo-zachodni', 'Azja', 'zamieszkać', 'przez', 'Kurd']",['geogr.'],11
1263,kureczka,"(1, 1)",rzeczownik,zdrobn. od: kurka ,['kurka'],['zdrobn.'],3
1264,Kurejka,"(1, 1)",rzeczownik,"geogr. hydrol. rzeka w Rosji ,  prawy dopływ Jeniseju ;  zob. też Kurejka w Wikipedii ","['rzeka', 'w', 'Rosja', 'prawy', 'dopływ', 'Jenisej']","['geogr.', 'hydrol.']",11
1265,kurek,"(1, 1)",rzeczownik,"techn. element służący do ręcznego zamykania ,  otwierania lub regulacji przepływu w zaworze ","['element', 'służyć', 'do', 'ręczny', 'zamykanie', 'otwierać', 'lub', 'regulacja', 'przepływ', 'w', 'zawór']",['techn.'],13
1266,kurek,"(1, 2)",rzeczownik,element broni palnej powodujący odpalenie pocisku poprzez uderzenie w iglicę ;  zob. też kurek w Wikipedii ,"['element', 'broń palna', 'powodować', 'odpalenie', 'pocisk', 'poprzez', 'uderzenie', 'w', 'iglica']",,11
1267,kurek,"(1, 3)",rzeczownik,"przybrzeżna ryba atlantycka i sąsiednich mórz ,  poławiana dla celów konsumpcyjnych ;  zob. też kurkowate w Wikipedii ","['przybrzeżny', 'ryba', 'atlantycki', 'i', 'sąsiedni', 'morze', 'poławiać', 'dla', 'cel', 'konsumpcyjny']",,13
1268,kurek,"(1, 4)",rzeczownik,od kur ,['kur'],,2
1269,kurek,"(1, 5)",rzeczownik,"łopocząca na dachu atrapa koguta wykorzystywana w zwyczajach ludowych ,  zabawach strzeleckich ","['łopotać', 'na', 'dach', 'atrapa', 'kogut', 'wykorzystywać', 'w', 'zwyczaj', 'ludowy', 'zabawa', 'strzelecki']",,12
1270,kurek,"(1, 6)",rzeczownik,rzad. hazardowa gra ,"['hazardowy', 'gra']",['rzad.'],3
1271,kurek,"(1, 7)",rzeczownik,wiatrowskaz na dachu w kształcie koguta ,"['wiatrowskaz', 'na', 'dach', 'w kształcie', 'kogut']",,5
1272,kurek,"(2, 1)",rzeczownik,D. zob. kurka ,[],"['D.', 'zob.']",3
1273,kurewka,"(1, 1)",rzeczownik,wulg. zdrobn. od: kurwa ,['kurwa'],"['wulg.', 'zdrobn.']",4
1274,kurewski,"(1, 1)",przymiotnik relacyjny,"właściwy prostytutkom lub kobietom rozwiązłym ,  charakterystyczny dla nich ","['właściwy', 'prostytutka', 'lub', 'kobieta', 'rozwiązły', 'charakterystyczny', 'dla', 'one']",,9
1275,kurewski,"(2, 1)",przymiotnik jakościowy,"zły ,  wstrętny ,  podły ","['zły', 'wstrętny', 'podły']",,5
1276,kurewsko,"(1, 1)",przysłówek,"wulg. często pejor. bardzo intensywnie ,  bardzo mocno ","['bardzo', 'intensywnie', 'bardzo', 'mocno']","['wulg.', 'pejor.']",8
1277,kurewsko,"(1, 2)",przysłówek,"bardzo – jako wyraz zachwytu ,  aprobaty ","['bardzo', '–', 'jako', 'wyraz', 'zachwyt', 'aprobata']",,7
1278,kurewstwo,"(1, 1)",rzeczownik,prostytucja lub rozwiązłość seksualna ,"['prostytucja', 'lub', 'rozwiązłość', 'seksualny']",,4
1279,kurewstwo,"(1, 2)",rzeczownik,prostytutki jako zbiorowość ,"['prostytutka', 'jako', 'zbiorowość']",,3
1280,kurewstwo,"(1, 3)",rzeczownik,postępowanie w najwyższym stopniu naganne ,"['postępowanie', 'w', 'wysoki', 'stopień', 'naganny']",,5
1281,kurewstwo,"(1, 4)",rzeczownik,rzecz wzbudzająca irytację lub sprawiająca kłopot ,"['rzecz', 'wzbudzać', 'irytacja', 'lub', 'sprawiać', 'kłopot']",,6
1282,kurfierst,"(1, 1)",rzeczownik,st.pol. hist. kurfirst ,['kurfirst'],"['st.pol.', 'hist.']",3
1283,kurfierstwo,"(1, 1)",rzeczownik,hist. godność kurfiersta ,"['godność', 'kurfierst']",['hist.'],3
1284,kurfirstówna,"(1, 1)",rzeczownik,hist. córka kurfirsta ,"['córka', 'kurfirst']",['hist.'],3
1285,kurfirst,"(1, 1)",rzeczownik,"elektor ,  udzielny książę dawnej Rzeszy Niemieckiej ,  mający przywilej obierania cesarza ","['elektor', 'udzielny książę', 'dawny', 'Rzesza Niemiecka', 'mieć', 'przywilej', 'obierać', 'cesarz']",,10
1286,kurfirstowa,"(1, 1)",rzeczownik,hist. żona kurfirsta ,"['żona', 'kurfirst']",['hist.'],3
1287,kurfirstowski,"(1, 1)",przymiotnik,hist. dotyczący kurfirsta ,"['dotyczyć', 'kurfirst']",['hist.'],3
1288,kurfirstowy,"(1, 1)",przymiotnik,hist. dotyczący kurfirsta ,"['dotyczyć', 'kurfirst']",['hist.'],3
1289,kurfirstwo,"(1, 1)",rzeczownik,hist. godność kurfirsta ,"['godność', 'kurfirst']",['hist.'],3
1290,kurfirszt,"(1, 1)",rzeczownik,hist. kurfirst ,['kurfirst'],['hist.'],2
1291,kurfirsztowy,"(1, 1)",przymiotnik,hist. dotyczący kurfirszta ,"['dotyczyć', 'kurfirszt']",['hist.'],3
1292,kurgański,"(1, 1)",przymiotnik,"z Kurganem ,  dotyczący Kurganu ","['z', 'Kurgan', 'dotyczyć', 'Kurgan']",,5
1293,Kurgan,"(1, 1)",rzeczownik,"geogr. adm. miasto obwodowe ,  we wschodniej części Rosji ,  nad Tobołem ;  zob. też Kurgan w Wikipedii ","['miasto', 'obwodowy', 'we', 'wschodni', 'część', 'Rosja', 'nad', 'Toboł']","['geogr.', 'adm.']",14
1294,kurhan,"(1, 1)",rzeczownik,rodzaj mogiły w kształcie kopca ;  zob. też kurhan w Wikipedii ,"['rodzaj', 'mogiła', 'w kształcie', 'kopiec']",,6
1295,kurhan,"(1, 2)",rzeczownik,kopiec usypany na cześć kogoś lub na pamiątkę czegoś ,"['kopiec', 'usypać', 'na cześć', 'ktoś', 'lub', 'na pamiątkę', 'coś']",,7
1296,kuria,"(1, 1)",rzeczownik,hist. jednostka podziału obywateli w starożytnym Rzymie ;  zob. też curia w Wikipedii ,"['jednostka', 'podział', 'obywatel', 'w', 'starożytny', 'Rzym']",['hist.'],9
1297,kuria,"(1, 2)",rzeczownik,archit. budynek posiedzeń senatu w starożytnym Rzymie ;  zob. też curia Iulia w Wikipedii ,"['budynek', 'posiedzenie', 'senat', 'w', 'starożytny', 'Rzym']",['archit.'],9
1298,kuria,"(1, 3)",rzeczownik,"praw. instytucja administracyjna zarządzająca diecezją ,  na której czele stoi ordynariusz ;  zob. też kuria (religia) w Wikipedii ","['instytucja', 'administracyjny', 'zarządzać', 'diecezja', 'na', 'który', 'czoło', 'stać', 'ordynariusz']",['praw.'],13
1299,kuria,"(1, 4)",rzeczownik,"praw. instytucja administracyjna zarządzająca prowincją zakonną ,  na której czele stoi przełożony prowincjalny ;  zob. też kuria (religia) w Wikipedii ","['instytucja', 'administracyjny', 'zarządzać', 'prowincja', 'zakonny', 'na', 'który', 'czoło', 'stać', 'przełożony prowincjalny']",['praw.'],14
1300,kuria,"(1, 5)",rzeczownik,archit. siedziba  kurii (1.3)  lub  kurii (1.4) ,"['siedziba', 'lub']",['archit.'],5
1301,kurialista,"(1, 1)",rzeczownik,kurii ,['kuria'],,1
1302,kurializm,"(1, 1)",rzeczownik,"doktryna w Kościele katolickim ,  mówiąca o wyższości papieża nad soborem ","['doktryna', 'w', 'Kościół katolicki', 'mówić', 'o', 'wyższość', 'papież', 'nad', 'sobór']",,10
1303,kurialny,"(1, 1)",przymiotnik,"z kurią ,  odnoszący się do kurii ","['z', 'kuria', 'odnosić się', 'do', 'kuria']",,6
1304,kurialny,"(1, 2)",przymiotnik,"jak w kurii ,  właściwy kurii ","['jak', 'w', 'kuria', 'właściwy', 'kuria']",,6
1305,kurier,"(1, 1)",rzeczownik,osoba szybko dostarczająca przesyłki lub wiadomości ;  zob. też kurier w Wikipedii ,"['osoba', 'szybko', 'dostarczać', 'przesyłka', 'lub', 'wiadomość']",,8
1306,kurier,"(2, 1)",rzeczownik,gazeta informacyjna ,"['gazeta', 'informacyjny']",,2
1307,kurier,"(2, 2)",rzeczownik,codzienny serwis informacyjny ,"['codzienny', 'serwis', 'informacyjny']",,3
1308,kurierka,"(1, 1)",rzeczownik,:  kurier ,['kurier'],,2
1309,kurierski,"(1, 1)",przymiotnik relacyjny,"z osobą lub zawodem kuriera ,  kurierstwem ","['z', 'osoba', 'lub', 'zawód', 'kurier', 'kurierstwo']",,7
1310,kuriozalnie,"(1, 1)",przysłówek sposobu,książk. w sposób kuriozalny ,"['w', 'sposób', 'kuriozalny']",['książk.'],4
1311,kuriozalny,"(1, 1)",przymiotnik,"osobliwy ,  budzący zdumienie swoją niezwykłością lub dziwacznością ","['osobliwy', 'budzić', 'zdumienie', 'swój', 'niezwykłość', 'lub', 'dziwaczność']",,8
1312,kuriozum,"(1, 1)",rzeczownik,"lub zjawisko wyjątkowo osobliwe ,  które budzi zdumienie swoją niezwykłością lub dziwacznością ","['lub', 'zjawisko', 'wyjątkowo', 'osobliwy', 'który', 'budzić', 'zdumienie', 'swój', 'niezwykłość', 'lub', 'dziwaczność']",,12
1313,kurka,"(1, 2)",rzeczownik,zob. kurka wodna ,[],['zob.'],2
1314,kurka,"(1, 3)",rzeczownik,od kura ,[],,1
1315,kurka,"(2, 1)",wykrzyknik,"wykrzyknik wyrażający poczucie beznadziejności, bezradności lub zniecierpliwienia ",[],,1
1316,kurka wodna,"(2, 1)",związek frazeologiczny,używany jako przekleństwo ,[],,1
1317,kurkuma,"(1, 2)",rzeczownik,"przyprawa z kłączy  kurkumy (1.1),  barwiąca potrawy na żółto ","['przyprawa', 'z', 'kłącze', 'barwić', 'potrawa', 'na', 'żółto']",,8
1318,Kurlandczyk,"(1, 1)",rzeczownik,Kurlandii ,['Kurlandia'],,1
1319,Kurlandia,"(1, 1)",rzeczownik,geogr. kraina historyczna w zachodniej części Łotwy na półwyspie nad Bałtykiem ;  zob. też Kurlandia w Wikipedii ,"['kraina', 'historyczny', 'w', 'zachodni', 'część', 'Łotwa', 'na', 'półwysep', 'nad', 'Bałtyk']",['geogr.'],13
1320,Kurlandia,"(1, 2)",rzeczownik,księstwo  Kurlandii  i Semigalii ,"['księstwo', 'i', 'Semigalia']",,4
1321,Kurlandka,"(1, 1)",rzeczownik,Kurlandii ,['Kurlandia'],,1
1322,kurlandzki,"(1, 1)",przymiotnik relacyjny,Kurlandii ,['Kurlandia'],,1
1323,kurmandżi,"(1, 1)",rzeczownik,"jęz. język z grupy irańskiej ,  tworzący wraz z sorani oraz kilkoma innymi pokrewnymi językami i dialektami tzw. makrojęzyk kurdyjski ;  zob. też język kurmandżi w Wikipedii ","['język', 'z', 'grupa', 'irański', 'tworzyć', 'wraz z', 'sorani', 'oraz', 'kilka', 'inny', 'pokrewny', 'język', 'i', 'dialekt', 'tzw.', 'makrojęzyk', 'kurdyjski']","['jęz.', 'tzw.']",21
1324,kurna,"(1, 1)",wykrzyknik,eufem. kurwa ,['kurwa'],['eufem.'],2
1325,kurna chata,"(1, 1)",fraza rzeczownikowa,etn. rodzaj dawnej chaty bez komina ,"['rodzaj', 'dawny', 'chata', 'bez', 'komin']",['etn.'],6
1326,kurna chata,"(2, 1)",związek frazeologiczny,eufem. przekleństwo ,['przekleństwo'],['eufem.'],2
1327,kurnik,"(1, 1)",rzeczownik,pomieszczenie gospodarcze dla kur ;  zob. też kurnik w Wikipedii ,"['pomieszczenie', 'gospodarczy', 'dla', 'kura']",,6
1328,kurnik,"(1, 2)",rzeczownik,kulin. pieróg weselny z nadzieniem z dodatkiem mięsa kurzego ;  zob. też kurnik (pieróg) w Wikipedii ,"['pieróg', 'weselny', 'z', 'nadzienie', 'z', 'dodatek', 'mięso', 'kurzy']",['kulin.'],11
1329,kurnik,"(2, 1)",rzeczownik,gw. (Warszawa) handlarz drobiem ,"['handlarz', 'drób']",['gw.'],4
1330,kurny,"(1, 1)",przymiotnik,"przest.  ( o budynku, pomieszczeniu, piecu )  dymny ,  dymiący  ( bo pozbawiony komina ) ","['dymny', 'dymić', 'bo', 'pozbawiać', 'komin']",['przest.'],12
1331,kuroński,"(1, 1)",przymiotnik relacyjny,"z Kuronią lub Kurami ,  dotyczący Kuronii lub Kurów ","['z', 'Kuronia', 'lub', 'Kur', 'dotyczyć', 'Kuronia', 'lub', 'Kur']",,9
1332,kurokrad,"(1, 1)",rzeczownik,zajmujący się kradzieżą kur ,"['zajmować się', 'kradzież', 'kura']",,3
1333,kurol,"(1, 2)",rzeczownik,ptak z gatunku  kuroli (1.1) ,"['ptak', 'z', 'gatunek']",,4
1334,kurole,"(2, 1)",rzeczownik,",  B. i W. lm od: kurol ",['kurol'],"['B.', 'W.']",7
1335,kuroliszek,"(1, 1)",rzeczownik,"etn. legendarna istota wielkości indyka ,  pokryta pierzem ,  z nietoperzowatymi skrzydłami i sępim dziobem ","['legendarny', 'istota', 'wielkość', 'indyk', 'pokryć', 'pierze', 'z', 'nietoperzowaty', 'skrzydło', 'i', 'sępi', 'dziób']",['etn.'],15
1336,kuroniówka,"(1, 1)",rzeczownik,hist. pot. zupa wydawana charytatywnie przez instytucje państwowe ;  zob. też kuroniówka w Wikipedii ,"['zupa', 'wydawać', 'charytatywnie', 'przez', 'instytucja', 'państwowy']","['hist.', 'pot.']",10
1337,kuroniówka,"(1, 2)",rzeczownik,pot. zasiłek dla bezrobotnych ,"['zasiłek', 'dla', 'bezrobotny']",['pot.'],4
1338,Kuronia,"(1, 1)",rzeczownik,hist. geogr. Kurlandia (kraina geograficzna) ,['Kurlandia'],"['hist.', 'geogr.']",4
1339,kuropatwa,"(1, 2)",rzeczownik,zręcznościowa zabawa dwóch osób z użyciem książki ,"['zręcznościowy', 'zabawa', 'dwa', 'osoba', 'z', 'użycie', 'książka']",,7
1340,kuropatwi,"(1, 1)",przymiotnik,"dla kuropatwy ;  dotyczący ,  odnoszący się do kuropatwy ","['dla', 'kuropatwa', 'dotyczyć', 'odnosić się', 'do', 'kuropatwa']",,8
1341,kurorcik,"(1, 1)",rzeczownik,zdrobn. od kurort ,['kurort'],['zdrobn.'],3
1342,kurort,"(1, 1)",rzeczownik,wypoczynkowa ,['wypoczynkowy'],,1
1343,kurowski,"(1, 1)",przymiotnik relacyjny,"z miejscowością Kurowo ,  dotyczący miejscowości Kurowo ","['z', 'miejscowość', 'Kurowo', 'dotyczyć', 'miejscowość', 'Kurowo']",,7
1344,kurowski,"(1, 2)",przymiotnik relacyjny,"z miejscowością Kurów ,  dotyczący miejscowości Kurów ","['z', 'miejscowość', 'Kurów', 'dotyczyć', 'miejscowość', 'Kurów']",,7
1345,Kurp,"(1, 1)",rzeczownik,Kurpiów ,['Kurpie'],,1
1346,Kurpie,"(1, 1)",rzeczownik,geogr. część Mazowsza ;  zob. też Kurpie w Wikipedii ,"['część', 'Mazowsze']",['geogr.'],5
1347,kurpiowski,"(1, 1)",przymiotnik relacyjny,"z Kurpiami ,  dotyczący Kurpi ,  wywodzący się z Kurpi ","['z', 'Kurpie', 'dotyczyć', 'Kurpie', 'wywodzić się', 'z', 'Kurpie']",,9
1348,Kurpiowszczyzna,"(1, 1)",rzeczownik,geogr. część Mazowsza ,"['część', 'Mazowsze']",['geogr.'],3
1349,kurs,"(1, 1)",rzeczownik,"eduk. cykl lekcji ,  tekstów ,  audycji itp. służący zdobyciu wiedzy na jakiś temat ","['cykl', 'lekcja', 'tekst', 'audycja', 'itp.', 'służyć', 'zdobycie', 'wiedza', 'na', 'jakiś', 'temat']","['eduk.', 'itp.']",14
1350,kurs,"(1, 2)",rzeczownik,"kierunek ruchu statku ,  także samolotu ;  trasa takiego ruchu ","['kierunek', 'ruch', 'statek', 'także', 'samolot', 'trasa', 'taki', 'ruch']",,10
1351,kurs,"(1, 3)",rzeczownik,"finans. cena walut ,  akcji itp. ;  zmiana tej ceny w czasie ","['cena', 'waluta', 'akcja', 'itp.', 'zmiana', 'ta', 'cena', 'w', 'czas']","['finans.', 'itp.']",12
1352,kursancki,"(1, 1)",przymiotnik relacyjny,"z kursantem ,  dotyczący kursanta ,  przeznaczony dla niego ","['z', 'kursant', 'dotyczyć', 'kursant', 'przeznaczyć', 'dla', 'on']",,9
1353,kursantka,"(1, 1)",rzeczownik,kursu ,['kurs'],,1
1354,kursik,"(1, 1)",rzeczownik,zdrobn. od kurs ,['kurs'],['zdrobn.'],3
1355,Kursk,"(1, 1)",rzeczownik,"geogr. miasto w zachodniej części Rosji ,  stolica obwodu kurskiego ,  miejsce wielkiej bitwy pancernej w  1943  roku ;  zob. też Kursk w Wikipedii ","['miasto', 'w', 'zachodni', 'część', 'Rosja', 'stolica', 'obwód', 'kurski', 'miejsce', 'wielki', 'bitwa', 'pancerny', 'w', 'rok']",['geogr.'],20
1356,kurski,"(1, 1)",przymiotnik,z Kurska albo dotyczący tego miasta ,"['z', 'Kursk', 'albo', 'dotyczyć', 'to', 'miasto']",,6
1357,kursor,"(1, 1)",rzeczownik,inform. wskaźnik na ekranie monitora komputerowego poruszający się wraz z ruchami myszy komputerowej ;  zob. też kursor w Wikipedii ,"['wskaźnik', 'na', 'ekran', 'monitor', 'komputerowy', 'poruszać się', 'wraz', 'z', 'ruch', 'mysz komputerowa']",['inform.'],13
1358,kursor,"(1, 2)",rzeczownik,wskaźnik na ekranie monitora komputerowego wyznaczający miejsce wpisywania znaków z klawiatury ,"['wskaźnik', 'na', 'ekran', 'monitor', 'komputerowy', 'wyznaczać', 'miejsce', 'wpisywanie', 'znak', 'z', 'klawiatura']",,11
1359,kursor,"(1, 3)",rzeczownik,tymczasowa struktura służąca do pobierania wyniku zapytania SQL w systemach zarządzania bazą danych ;  zob. też kursor (bazy danych) w Wikipedii ,"['tymczasowy', 'struktura', 'służyć', 'do', 'pobierać', 'wynik', 'zapytanie', 'SQL', 'w', 'system', 'zarządzanie', 'baza danych']",,14
1360,kursor,"(1, 4)",rzeczownik,koń wyścigowy ,"['koń', 'wyścigowy']",,2
1361,kursor,"(1, 5)",rzeczownik,"osoba wysyłana z pilną wiadomością ,  pismem ,  przesyłką itp. ","['osoba', 'wysyłać', 'z', 'pilny', 'wiadomość', 'pismo', 'przesyłka', 'itp.']",['itp.'],10
1362,kursować,"(1, 1)",czasownik nieprzechodni niedokonany,regularnie określoną trasę ,"['regularnie', 'określony', 'trasa']",,3
1363,kursować,"(1, 2)",czasownik nieprzechodni niedokonany,pot. żart. przemieszczać się pospiesznie tam i z powrotem ,"['przemieszczać się', 'pospiesznie', 'tam i z powrotem']","['pot.', 'żart.']",5
1364,kursować,"(1, 3)",czasownik nieprzechodni niedokonany,w obiegu ,"['w', 'obieg']",,2
1365,kursować,"(1, 4)",czasownik nieprzechodni niedokonany,przekazywanym nieoficjalnie wielu osobom ,"['przekazywać', 'nieoficjalnie', 'wiele', 'osoba']",,4
1366,kursowy,"(1, 1)",przymiotnik relacyjny,z kursem (określonym kierunkiem w przestrzeni) ,"['z', 'kurs']",,3
1367,kursowy,"(1, 2)",przymiotnik relacyjny,z kursem wymiany walut ,"['z', 'kurs', 'wymiana', 'waluta']",,4
1368,kursowy,"(1, 3)",przymiotnik relacyjny,z kursem (szkoleniami) ,"['z', 'kurs']",,3
1369,kursowy,"(1, 4)",przymiotnik relacyjny,"z kursem ,  kursowaniem ","['z', 'kurs', 'kursowanie']",,4
1370,kursywa,"(1, 1)",rzeczownik,"poligr. pochylone pismo drukarskie ,  naśladujące pismo odręczne ","['pochylony', 'pismo', 'drukarski', 'naśladować', 'pismo', 'odręczny']",['poligr.'],8
1371,kursywa,"(1, 2)",rzeczownik," –  zazwyczaj w rękopisie  –  tekstu ,  który powinien być wykursywiony w druku ","['zazwyczaj', 'w', 'rękopis', 'tekst', 'który', 'powinien', 'być', 'wykursywić', 'w', 'druk']",,13
1372,kursywa,"(1, 3)",rzeczownik,pismo pochyłe ,"['pismo', 'pochyły']",,2
1373,kursywa,"(1, 4)",rzeczownik,pismo powstałe na skutek szybkiego pisania ,"['pismo', 'powstać', 'na skutek', 'szybki', 'pisanie']",,5
