,Name,Sign,Type,Definition,Other_words,Indexes,No_words
2348,ragtime,"(1, 1)",rzeczownik,muz. silnie synkopowany styl w jazzie ;  zob. też ragtime w Wikipedii ,"['silnie', 'synkopować', 'styl', 'w', 'jazz']",['muz.'],8
2349,ragtime,"(1, 2)",rzeczownik,utwór w  ragtimie (1.1) ,"['utwór', 'w']",,3
2350,ragtime,"(1, 3)",rzeczownik,styl fortepianowy polegający na specyficznym wygrywaniu lewą ręką na przemian w dolnym i średnim rejestrze ,"['styl', 'fortepianowy', 'polegać', 'na', 'specyficzny', 'wygrywać', 'lewa', 'ręka', 'na przemian', 'w', 'dolny', 'i', 'średni', 'rejestr']",,14
2351,Raisa,"(1, 1)",rzeczownik,;  zob. też Raisa w Wikipedii ,[],,2
2352,raj,"(1, 1)",rzeczownik,"rel. miejsce wiecznej szczęśliwości ,  które istniało na początku ludzkości ,  które czeka również po śmierci ;  zob. też raj w Wikipedii ","['miejsce', 'wieczny', 'szczęśliwość', 'który', 'istnieć', 'na', 'początek', 'ludzkość', 'który', 'czekać', 'również', 'po', 'śmierć']",['rel.'],18
2353,raj,"(1, 2)",rzeczownik,"piękne miejsce ,  gdzie ludzie są szczęśliwi ","['piękny', 'miejsce', 'gdzie', 'człowiek', 'być', 'szczęśliwy']",,7
2354,raj,"(1, 3)",rzeczownik,miejsce szczególnie sprzyjające jakiemuś rodzajowi aktywności ,"['miejsce', 'szczególnie', 'sprzyjać', 'jakiś', 'rodzaj', 'aktywność']",,6
2355,raja,"(1, 1)",rzeczownik,icht. zob. płaszczka ,[],"['icht.', 'zob.']",3
2356,raja,"(1, 2)",rzeczownik,(Śląsk Cieszyński i Górny Śląsk) rząd ,['rząd'],,2
2357,raja,"(2, 1)",rzeczownik,w imperium osmańskim ludność wysoko opodatkowana ;  zob. też raja w Wikipedii ,"['w', 'imperium', 'osmański', 'ludność', 'wysoko', 'opodatkować']",,8
2358,rajbetka,"(1, 1)",rzeczownik,gw. (Górny Śląsk) bud. paca tynkarska ,"['paca', 'tynkarski']","['gw.', 'bud.']",5
2359,rajca,"(1, 1)",rzeczownik,hist. członek rady miejskiej ,"['członek', 'rada', 'miejski']",['hist.'],4
2360,Rajch,"(1, 1)",rzeczownik,gw. (Górny Śląsk) geogr. Niemcy ,['Niemcy'],"['gw.', 'geogr.']",4
2361,Rajch,"(1, 2)",rzeczownik,(Górny Śląsk) daw. RFN ,['RFN'],['daw.'],3
2362,rajcować,"(1, 1)",czasownik nieprzechodni niedokonany (dk. brak),"rozprawiać ,  dyskutować ","['rozprawiać', 'dyskutować']",,3
2363,rajcować,"(1, 2)",czasownik nieprzechodni niedokonany (dk. brak),robić hałas jak przy głośnej dyskusji ,"['robić', 'hałas', 'jak', 'przy', 'głośny', 'dyskusja']",,6
2364,rajcować,"(2, 1)",czasownik przechodni niedokonany (dk. brak),"wywoływać podniecenie ,  zainteresowanie ","['wywoływać', 'podniecenie', 'zainteresowanie']",,4
2365,rajcować,"(3, 1)",czasownik zwrotny niedokonany rajcować się (dk. brak),ekscytować się ,['ekscytować się'],,1
2366,rajd,"(1, 1)",rzeczownik,kilkuetapowy wyścig ;  zob. też rajdy samochodowe w Wikipedii ,"['kilkuetapowy', 'wyścig']",,4
2367,rajd,"(1, 2)",rzeczownik,"kilkuetapowa ,  zbiorowa wyprawa turystyczna ","['kilkuetapowy', 'zbiorowy', 'wyprawa', 'turystyczny']",,5
2368,rajd,"(1, 3)",rzeczownik,wypad w głąb terenu nieprzyjaciela ;  zob. też działania rajdowe w Wikipedii ,"['wypad', 'w głąb', 'teren', 'nieprzyjaciel']",,6
2369,rajd,"(1, 4)",rzeczownik,w piłce nożnej: wypad z piłką na połowę przeciwnika ,"['wypad', 'z', 'piłka', 'na', 'połowa', 'przeciwnik']",,7
2370,rajdowy,"(1, 1)",przymiotnik,sport. związany z rajdem  ( zawody sportowe ) ,"['związany', 'z', 'rajd', 'zawody', 'sportowy']",['sport.'],8
2371,rajdowy,"(1, 2)",przymiotnik,związany z rajdem rozumianym jako wysoce manewrowe działania bojowe ,"['związany', 'z', 'rajd', 'rozumieć', 'jako', 'wysoce', 'manewrowy', 'działanie', 'bojowy']",,9
2372,rajer,"(1, 1)",rzeczownik,pióro używane jako dekoracja kapeluszy i fryzur ,"['pióro', 'używać', 'jako', 'dekoracja', 'kapelusz', 'i', 'fryzura']",,7
2373,rajfur,"(1, 1)",rzeczownik,przest. stręczyciel ,['stręczyciel'],['przest.'],2
2374,rajfurka,"(1, 1)",rzeczownik,"prowadząca dom publiczny ,  bajzelmama ,  stręczycielka ","['prowadzić', 'dom', 'publiczny', 'bajzelmama', 'stręczycielka']",,7
2375,rajgrodzki,"(1, 1)",przymiotnik relacyjny,"z Rajgrodem ,  dotyczący Rajgrodu ","['z', 'Rajgród', 'dotyczyć', 'Rajgród']",,5
2376,Rajmund,"(1, 1)",rzeczownik,;  zob. też Rajmund w Wikipedii ,[],,2
2377,rajscwek,"(1, 1)",rzeczownik,gw. (Górny Śląsk) pinezka ,['pinezka'],['gw.'],3
2378,rajski,"(1, 1)",przymiotnik relacyjny,do raju ,"['do', 'raj']",,2
2379,rajski,"(1, 2)",przymiotnik relacyjny,"przen. taki ,  który zachwyca ;  stanowiący lub przedstawiający sobą coś niezwykłego ","['taki', 'który', 'zachwycać', 'stanowić', 'lub', 'przedstawiać', 'sobie', 'coś', 'niezwykły']",['przen.'],12
2380,rajstopy,"(1, 1)",rzeczownik,damskiej garderoby noszonej na nogach i dolnej części tułowia ;  zob. też rajstopy w Wikipedii ,"['damski', 'garderoba', 'nosić', 'na', 'noga', 'i', 'dolny', 'część', 'tułów']",,11
2381,rajtki,"(1, 1)",rzeczownik,pot. rajtuzy ,['rajtuzy'],['pot.'],2
2382,rajtki,"(1, 2)",rzeczownik,męskie rajtuzy ,"['męski', 'rajtuzy']",,2
2383,rajtuzki,"(1, 1)",rzeczownik,zdrobn. od: rajtuzy ,['rajtuzy'],['zdrobn.'],3
2384,rajtuzy,"(1, 1)",rzeczownik,,[],,0
2385,rajtuzy,"(1, 2)",rzeczownik,daw. spodnie do konnej jazdy ,"['spodnie', 'do', 'jazda konna']",['daw.'],4
2386,rajza,"(1, 1)",rzeczownik,"pot. podróż ,  wycieczka ","['podróż', 'wycieczka']",['pot.'],4
2387,rajzefiber,"(1, 1)",rzeczownik,gorączka przed podróżą ,"['gorączka', 'przed', 'podróż']",,3
2388,rajzer,"(1, 1)",rzeczownik,"pot. ktoś ,  kto często zmienia miejsce pobytu ","['ktoś', 'kto', 'często', 'zmieniać', 'miejsce', 'pobyt']",['pot.'],8
2389,rajzer,"(1, 2)",rzeczownik,wędrowny piekarz ,"['wędrowny', 'piekarz']",,2
2390,rajzować,"(1, 1)",czasownik nieprzechodni niedokonany,"pot. dużo podróżować ,  wędrować ,  włóczyć się ","['dużo', 'podróżować', 'wędrować', 'włóczyć się']",['pot.'],7
2391,rajzowanie,"(1, 1)",rzeczownik,rzecz. odczas. od rajzować ,[],['rzecz. odczas.'],3
2392,rajzyfiber,"(1, 1)",rzeczownik,gw. (Górny Śląsk) zob. rajzefiber ,[],"['gw.', 'zob.']",4
2393,raj na ziemi,"(1, 1)",fraza rzeczownikowa,piękne miejsce ,"['piękny', 'miejsce']",,2
2394,raj podatkowy,"(1, 1)",fraza rzeczownikowa,kraj o łagodnych przepisach podatkowych dla obcokrajowców ;  zob. też raj podatkowy w Wikipedii ,"['kraj', 'o', 'łagodny', 'przepis', 'podatkowy', 'dla', 'obcokrajowiec']",,9
2395,raj utracony,"(1, 1)",fraza rzeczownikowa,"książk. beztroskie ,  szczęśliwe życie ,  do którego nie da się już wrócić ","['beztroski', 'szczęśliwy', 'życie', 'do', 'który', 'nie', 'dać się', 'już', 'wrócić']",['książk.'],12
2396,Rak,"(1, 1)",rzeczownik,"astr. zodiakalny gwiazdozbiór równikowy ,  w Polsce widoczny zimą ;  zob. też gwiazdozbiór Raka w Wikipedii ","['zodiakalny', 'gwiazdozbiór', 'równik', 'w', 'Polska', 'widoczny', 'zima']",['astr.'],11
2397,Rak,"(1, 2)",rzeczownik,"astrol. czwarty znak zodiaku ,  w którym Słońce znajduje się od 21  ( 22 )  czerwca do 22 lipca ;  zob. też Rak (astrologia) w Wikipedii ","['czwarty', 'znak zodiaku', 'w', 'który', 'Słońce', 'znajdować się', 'od', '21', '22', 'czerwiec', 'do', '22', 'lipiec']",['astrol.'],19
2398,Rak,"(2, 1)",rzeczownik,osoba urodzona pod znakiem  Raka (1.2) ,"['osoba', 'urodzić', 'pod', 'znak']",,5
2399,rakarz,"(1, 1)",rzeczownik,",  która łapie bezpańskie psy ;  zob. też rakarz w Wikipedii ","['który', 'łapać', 'bezpański', 'pies']",,7
2400,rakieta,"(1, 1)",rzeczownik,latający lub pocisk napędzany silnikiem rakietowym ;  zob. też rakieta w Wikipedii ,"['latać', 'lub', 'pocisk', 'napędzać', 'silnik', 'rakietowy']",,8
2401,rakieta,"(1, 2)",rzeczownik,pocisk zbudowany z głowicy bojowej i urządzenia napędowego z silnikiem rakietowym ,"['pocisk', 'budować', 'z', 'głowica bojowa', 'i', 'urządzenie', 'napęd', 'z', 'silnik', 'rakietowy']",,10
2402,rakieta,"(1, 3)",rzeczownik,świetlny służący do sygnalizacji lub oświetlenia ,"['świetlny', 'służyć', 'do', 'sygnalizacja', 'lub', 'oświetlenie']",,6
2403,rakieta,"(1, 4)",rzeczownik,"narzędzie służące do gry ,  odbijania piłki tenisowej ","['narzędzie', 'służyć', 'do', 'gra', 'odbijać', 'piłka', 'tenisowy']",,8
2404,rakieta,"(1, 5)",rzeczownik,rakieta śnieżna ,[],,1
2405,rakieta śnieżna,"(1, 1)",fraza rzeczownikowa,na but pozwalająca chodzić po śniegu bez zapadania się ;  zob. też rakieta śnieżna w Wikipedii ,"['na', 'but', 'pozwalać', 'chodzić', 'po', 'śnieg', 'bez', 'zapadanie', 'się']",,11
2406,rakietowy,"(1, 1)",przymiotnik relacyjny,z rakietą  ( pociskiem lub pojazdem ) ,"['z', 'rakieta', 'pocisk', 'lub', 'pojazd']",,7
2407,rakija,"(1, 1)",rzeczownik,spoż. ciężki napój alkoholowy otrzymywany przez destylację przefermentowanych owoców ;  zob. też rakija w Wikipedii ,"['ciężki', 'napój', 'alkoholowy', 'otrzymywać', 'przez', 'destylacja', 'przefermentować', 'owoc']",['spoż.'],11
2408,rakoniewicki,"(1, 1)",przymiotnik relacyjny,"z Rakoniewicami ,  dotyczący Rakoniewic ","['z', 'Rakoniewice', 'dotyczyć', 'Rakoniewice']",,5
2409,rakotwórczość,"(1, 1)",rzeczownik,med. przyczynianie się do zachorowania na raka ,"['przyczynianie', 'się', 'do', 'zachorowanie', 'na', 'rak']",['med.'],7
2410,rakotwórczo,"(1, 1)",przysłówek,sposób rakotwórczy ,"['sposób', 'rakotwórczy']",,2
2411,rakotwórczy,"(1, 1)",przymiotnik,med. przyczyniający się do powstawania raka ,"['przyczyniać się', 'do', 'powstawanie', 'rak']",['med.'],5
2412,rakowicki,"(1, 1)",przymiotnik relacyjny,"z Rakowicami ,  dotyczący Rakowic ","['z', 'Rakowice', 'dotyczyć', 'Rakowice']",,5
2413,rakowy,"(1, 1)",przymiotnik relacyjny,"z rakami ,  dotyczący raków ;  przyrządzony z raka ","['z', 'rak', 'dotyczyć', 'rak', 'przyrządzić', 'z', 'rak']",,9
2414,rakowy,"(1, 2)",przymiotnik relacyjny,z rakiem (chorobą nowotworową) ,"['z', 'rak']",,3
2415,rakszasa,"(1, 1)",rzeczownik,"mit. ind. złośliwy ,  zły demon w kulturze hinduskiej ;  zob. też rakszas w Wikipedii ","['złośliwy', 'zły', 'demon', 'w', 'kultura', 'hinduski']",['mit. ind.'],10
2416,rakuski,"(1, 1)",przymiotnik,austriacki ,['austriacki'],,1
2417,rak gruczołu krokowego,"(1, 1)",fraza rzeczownikowa,med. zob. rak prostaty ,[],"['med.', 'zob.']",3
2418,rak gruczołu piersiowego,"(1, 1)",fraza rzeczownikowa,med. zob. rak piersi ,[],"['med.', 'zob.']",3
2419,rak jelita grubego,"(1, 1)",fraza rzeczownikowa,"med. nowotwór złośliwy jelita grubego wywodzący się z nabłonka błony śluzowej jelita grubego ,  do którego zaliczany jest rak okrężnicy ,  rak zgięcia esiczo-odbytniczego i rak odbytnicy ;  zob. też rak jelita grubego w Wikipedii ","['nowotwór złośliwy', 'jelito grube', 'wywodzić się', 'z', 'nabłonek', 'błona', 'śluzowy', 'jelito grube', 'do', 'który', 'zaliczać', 'być', 'rak', 'okrężnica', 'rak', 'zgięcie', 'esiczo-odbytniczy', 'i', 'rak', 'odbytnica']",['med.'],25
2420,rak krtani,"(1, 1)",fraza rzeczownikowa,nowotwór złośliwy krtani pochodzenia nabłonkowego ,"['nowotwór złośliwy', 'krtań', 'pochodzenie', 'nabłonkowy']",,4
2421,rak płuc,"(1, 1)",fraza rzeczownikowa,med. zlokalizowany w płucach najczęstszy nowotwór złośliwy ;  zob. też rak płuc w Wikipedii ,"['zlokalizować', 'w', 'płuco', 'częsty', 'nowotwór złośliwy']",['med.'],8
2422,rak płuca,"(1, 1)",fraza rzeczownikowa,med. zlokalizowany w płucach najczęstszy nowotwór złośliwy ;  zob. też rak płuca w Wikipedii ,"['zlokalizować', 'w', 'płuco', 'częsty', 'nowotwór złośliwy']",['med.'],8
2423,ramówka,"(1, 1)",rzeczownik,"programu radiowego lub telewizyjnego ,  zestaw audycji radiowych i programów telewizyjnych nadawanych o określonych porach ;  zob. też ramówka w Wikipedii ","['program', 'radiowy', 'lub', 'telewizyjny', 'zestaw', 'audycja', 'radiowy', 'i', 'program', 'telewizyjny', 'nadawać', 'o', 'określony', 'pora']",,17
2424,ram-pam-pam,"(1, 1)",wykrzyknik,imitująca rytmiczne i głośne dźwięki muzyki ,"['imitować', 'rytmiczny', 'i', 'głośny', 'dźwięk', 'muzyka']",,6
2425,ram-tam-tam,"(1, 1)",wykrzyknik,imitująca rytmiczne i głośne dźwięki muzyki ,"['imitować', 'rytmiczny', 'i', 'głośny', 'dźwięk', 'muzyka']",,6
2426,RAM,"(1, 1)",skrótowiec w funkcji rzeczownika rodzaju męskorzeczowego,"pamięć o dostępie swobodnym ,  pamięć ,  do której urządzenie może zapisywać dane i je odczytywać ;  zob. też RAM w Wikipedii ","['pamięć', 'o', 'dostęp', 'swobodny', 'pamięć', 'do', 'który', 'urządzenie', 'móc', 'zapisywać', 'dane', 'i', 'one', 'odczytywać']",,18
2427,rama,"(1, 1)",rzeczownik,"obrazu ,  lustra lub szyby ","['obraz', 'lustro', 'lub', 'szyba']",,5
2428,rama,"(1, 2)",rzeczownik,do którego dopięte są części urządzenia ,"['do', 'który', 'dopięty', 'być', 'część', 'urządzenie']",,6
2429,rama,"(1, 3)",rzeczownik,ramy ,[],,1
2430,ramadan,"(1, 1)",rzeczownik,miesiąc kalendarza muzułmańskiego ,"['miesiąc', 'kalendarz', 'muzułmański']",,3
2431,ramadan,"(1, 2)",rzeczownik,w islamie: ścisły post obowiązujący muzułmanów od świtu do nocy w miesiącu  ramadan (1.1) ,"['ścisły', 'post', 'obowiązywać', 'muzułmanin', 'od', 'świt', 'do', 'noc', 'w', 'miesiąc']",,12
2432,rambutan,"(1, 2)",rzeczownik, rambutanu (1.1) ,[],,1
2433,rameczka,"(1, 1)",rzeczownik,zdrobn. od :  ramka ,['ramka'],['zdrobn.'],4
2434,ramen,"(1, 1)",rzeczownik,kulin. japoński bulion z makaronem i dodatkami przyrządzany na wiele sposobów ;  zob. też ramen w Wikipedii ,"['japoński', 'bulion', 'z', 'makaron', 'i', 'dodatek', 'przyrządzać', 'na', 'wiele', 'sposób']",['kulin.'],13
2435,ramiączko,"(1, 1)",rzeczownik,"pasek tkaniny podtrzymujący na ramionach część garderoby ,  np. bluzkę ,  stanik ;  zob. też ramiączko w Wikipedii ","['pasek', 'tkanina', 'podtrzymywać', 'na', 'ramię', 'część', 'garderoba', 'np.', 'bluzka', 'stanik']",['np.'],14
2436,ramiączko,"(1, 2)",rzeczownik,do ubrań w formie trójkątnej ramki z haczykiem ,"['do', 'ubranie', 'w formie', 'trójkątny', 'ramka', 'z', 'haczyk']",,7
2437,ramię,"(1, 1)",rzeczownik,część kończyny górnej pomiędzy stawami :  barkowym a łokciowym ,"['część', 'kończyna', 'górny', 'pomiędzy', 'staw', 'barkowy', 'a', 'łokciowy']",,9
2438,ramię,"(1, 2)",rzeczownik,część ciała od szyi do stawu barkowego ,"['część', 'ciało', 'od', 'szyja', 'do', 'staw', 'barkowy']",,7
2439,ramię,"(1, 3)",rzeczownik,część ubrania od szyi do stawu barkowego ,"['część', 'ubranie', 'od', 'szyja', 'do', 'staw', 'barkowy']",,7
2440,ramię,"(1, 4)",rzeczownik,"przyrodzie ,  technice – wszystko o kształcie przypominającym wyciągniętą rękę ","['przyroda', 'technika', '–', 'wszystko', 'o', 'kształt', 'przypominać', 'wyciągnąć', 'ręka']",,10
2441,ramię,"(1, 5)",rzeczownik,cała kończyna górna ,"['cały', 'kończyna', 'górny']",,3
2442,ramię w ramię,"(1, 1)",fraza przysłówkowa,",  bez różnicy w odległości ","['bez', 'różnica', 'w', 'odległość']",,5
2443,ramię w ramię,"(1, 2)",fraza przysłówkowa,",  wspólnie ,  realizując wspólny cel ","['wspólnie', 'realizować', 'wspólny', 'cel']",,6
2444,ramieniowy,"(1, 1)",przymiotnik relacyjny,"z ramieniem ,  dotyczący ramienia ","['z', 'ramię', 'dotyczyć', 'ramię']",,5
2445,ramiona Morfeusza,"(1, 1)",związek frazeologiczny,"sen ,  spoczynek ","['sen', 'spoczynek']",,3
2446,ramka,"(1, 1)",rzeczownik,"rama ,  obramowanie np. z listewek ","['rama', 'obramowanie', 'np.', 'z', 'listewka']",['np.'],6
2447,ramka,"(1, 2)",rzeczownik,w tekście ,"['w', 'tekst']",,2
2448,ramka,"(1, 3)",rzeczownik,środ. paczka papierosów ,"['paczka', 'papieros']",['środ.'],3
2449,ramka,"(1, 4)",rzeczownik,jednostka informacji transmitowanej przez sieć telekomunikacyjną ;  zob. też Pakiet telekomunikacyjny w Wikipedii ,"['jednostka', 'informacja', 'transmitować', 'przez', 'sieć', 'telekomunikacyjny']",,8
2450,ramka,"(1, 5)",rzeczownik,pojedynczy obraz wyświetlany na ekranie ;  zob. też Ramka (telewizja) w Wikipedii ,"['pojedynczy', 'obraz', 'wyświetlać', 'na', 'ekran']",,7
2451,ramka,"(1, 6)",rzeczownik,"drewniana konstrukcja zawieszana w ulu ,  wewnątrz której pszczoły tworzą plaster z wosku ","['drewniany', 'konstrukcja', 'zawiesić', 'w', 'ul', 'wewnątrz', 'który', 'pszczoła', 'tworzyć', 'plaster', 'z', 'wosk']",,13
2452,ramka,"(1, 7)",rzeczownik,ramka stosu ,[],,1
2453,ramoneska,"(1, 1)",rzeczownik,czarna kurtka skórzana zapinana na zamki błyskawiczne ;  zob. też ramoneska w Wikipedii ,"['czarny', 'kurtka', 'skórzany', 'zapinać', 'na', 'zamek', 'błyskawiczny']",,9
2454,ramota,"(1, 1)",rzeczownik,"iron. kiepski utwór literacki ,  pozbawiony wartości artystycznej ","['kiepski', 'utwór', 'literacki', 'pozbawić', 'wartość', 'artystyczny']",['iron.'],8
2455,ramota,"(1, 2)",rzeczownik,"krótki utwór narracyjny ,  utrzymany w tonie żartobliwej gawędy ,  z elementami dydaktyzmu ","['krótki', 'utwór', 'narracyjny', 'utrzymać', 'w', 'ton', 'żartobliwy', 'gawęda', 'z', 'element', 'dydaktyzm']",,13
2456,ramota,"(1, 3)",rzeczownik,pismo urzędowe ,"['pismo', 'urzędowy']",,2
2457,ramowość,"(1, 1)",rzeczownik,"odprzym. cecha tego ,  co jest ramowe ","['cecha', 'to', 'co', 'być', 'ramowy']",['odprzym.'],7
2458,rampa,"(1, 1)",rzeczownik,",  rodzaj podestu ,  np. wzdłuż ściany budynku ,  ułatwiającego załadunek i wyładunek towarów z pojazdów ;  zob. też rampa (budownictwo) w Wikipedii ","['rodzaj', 'podest', 'np.', 'wzdłuż', 'ściana', 'budynek', 'ułatwiać', 'załadunek', 'i', 'wyładunek', 'towar', 'z', 'pojazd']",['np.'],18
2459,rampa,"(1, 2)",rzeczownik,",  która ułatwia pokonanie różnicy poziomów przy transportowaniu czegoś ;  zob. też rampa przeładunkowa w Wikipedii ","['który', 'ułatwiać', 'pokonanie', 'różnica', 'poziom', 'przy', 'transportowanie', 'coś']",,11
2460,rampa,"(1, 3)",rzeczownik,"z pochyłą powierzchnią ,  służąca do wykonywania ewolucji na deskorolce ;  zob. też rampa (sport) w Wikipedii ","['z', 'pochyły', 'powierzchnia', 'służyć', 'do', 'wykonywać', 'ewolucja', 'na', 'deskorolka']",,12
2461,rampa,"(1, 4)",rzeczownik,rząd lamp odpowiednio osłoniętych wzdłuż górnej i dolnej linii sceny ,"['rząd', 'lampa', 'odpowiednio', 'osłonić', 'wzdłuż', 'górny', 'i', 'dolny', 'linia', 'scena']",,10
2462,rampa,"(1, 5)",rzeczownik,bariera do otwierania i zamykania drogi ,"['bariera', 'do', 'otwierać', 'i', 'zamykać', 'droga']",,6
2463,rampers,"(1, 1)",rzeczownik,"ubranka dla niemowląt w postaci body ,  ale z krótkimi nogawkami ,  na ramiączkach lub z rękawkiem ","['ubranko', 'dla', 'niemowlę', 'w postaci', 'body', 'ale', 'z', 'krótki', 'nogawka', 'na', 'ramiączko', 'lub', 'z', 'rękawek']",,16
2464,rampersik,"(1, 1)",rzeczownik,od :  rampers ,['rampers'],,3
2465,ramy,"(1, 1)",rzeczownik,"zakres ,  zasięg ,  ograniczenie czegoś ","['zakres', 'zasięg', 'ograniczenie', 'coś']",,6
2466,ramy,"(2, 1)",rzeczownik,"lp ;  M. ,  B. i W. lm od: rama ",['rama'],"['M.', 'B.', 'W.']",10
2467,Ramzes,"(1, 1)",rzeczownik,hist. imię kilkunastu faraonów ;  zob. też Ramzes w Wikipedii ,"['imię', 'kilkanaście', 'faraon']",['hist.'],6
2468,Rana,"(1, 1)",rzeczownik,geogr. gmina w okręgu Nordland w Norwegii ,"['gmina', 'w', 'okręg', 'Nordland', 'w', 'Norwegia']",['geogr.'],7
2469,rancho,"(1, 1)",rzeczownik,ranczo ,[],,1
2470,rancik,"(1, 1)",rzeczownik,zdrobn. od rant ,['rant'],['zdrobn.'],3
2471,ranczer,"(1, 1)",rzeczownik,prowadząca ranczo ,"['prowadzić', 'ranczo']",,2
2472,ranczo,"(1, 1)",rzeczownik,w Ameryce Łacińskiej :  gospodarstwo wiejskie specjalizujące się w hodowli bydła lub owiec ,"['w', 'Ameryka Łacińska', 'gospodarstwo', 'wiejski', 'specjalizować się', 'w', 'hodowla', 'bydło', 'lub', 'owca']",,11
2473,ranczo,"(1, 2)",rzeczownik,"w Ameryce Północnej ,  szczególnie w USA :  gospodarstwo wiejskie o charakterze rolnym ,  warzywniczym lub sadowniczym ","['w', 'Ameryka Północna', 'szczególnie', 'w', 'USA', 'gospodarstwo', 'wiejski', 'o', 'charakter', 'rolny', 'warzywniczy', 'lub', 'sadowniczy']",,16
2474,randka,"(1, 1)",rzeczownik,",  najczęściej romantyczne spotkanie dwóch zainteresowanych sobą osób ,  w celu bliższego poznania się lub spędzenia razem czasu ","['często', 'romantyczny', 'spotkanie', 'dwa', 'zainteresowany', 'sobą', 'osoba', 'w celu', 'bliski', 'poznanie się', 'lub', 'spędzenie', 'razem', 'czas']",,16
2475,randkowanie,"(1, 1)",rzeczownik,rzecz. odczas. od randkować ;  chodzenie na randki ,"['chodzenie', 'na', 'randka']",['rzecz. odczas.'],7
2476,randkowicz,"(1, 1)",rzeczownik,",  kto chodzi na randki  ( randkuje ) ","['kto', 'chodzić', 'na', 'randka', 'randkować']",,8
2477,randkowiczka,"(1, 1)",rzeczownik,",  która chodzi na randki  ( randkuje ) ","['który', 'chodzić', 'na', 'randka', 'randkować']",,8
2478,Randoald,"(1, 1)",rzeczownik,,[],,0
2479,random,"(1, 1)",rzeczownik,slang. przypadkowy człowiek ,"['przypadkowy', 'człowiek']",['slang.'],3
2480,randomowy,"(1, 1)",przymiotnik relacyjny,"losowy ,  przypadkowy ","['losowy', 'przypadkowy']",,3
2481,randomowy,"(1, 2)",przymiotnik relacyjny,"pierwszy lepszy ,  przypadkowy ","['pierwszy lepszy', 'przypadkowy']",,3
2482,ranek,"(1, 1)",rzeczownik,pora dnia ,['pora dnia'],,1
2483,ranga,"(1, 1)",rzeczownik,"wojskowy ,  dawniej także urzędniczy lub dworski ","['wojskowy', 'dawno', 'także', 'urzędniczy', 'lub', 'dworski']",,7
2484,ranga,"(1, 2)",rzeczownik,",  ważność czegoś bądź kogoś ","['ważność', 'coś', 'bądź', 'ktoś']",,5
2485,ranga,"(1, 3)",rzeczownik,w najprostszej wersji numer kolejny obserwacji statystycznej w próbie po uporządkowaniu obserwacji według wartości jednej ze zmiennych ,"['w', 'prosty', 'wersja', 'numer', 'kolejny', 'obserwacja', 'statystyczny', 'w', 'próba', 'po', 'uporządkowanie', 'obserwacja', 'według', 'wartość', 'jeden', 'ze', 'zmienny']",,17
2486,ranga,"(1, 4)",rzeczownik,własność grupy Liego ,"['własność', 'grupa Liego']",,2
2487,ranguńczyk,"(1, 1)",rzeczownik,Rangunu ,['Rangun'],,1
2488,ranguński,"(1, 1)",przymiotnik relacyjny,"z Rangunem ,  dotyczący Rangunu ","['z', 'Rangun', 'dotyczyć', 'Rangun']",,5
2489,Rangun,"(1, 1)",rzeczownik,dawna stolica Mjanmy  ( Birmy );  zob. też Rangun w Wikipedii ,"['dawny', 'stolica', 'Mjanma', 'Birma']",,7
2490,rangunka,"(1, 1)",rzeczownik,Rangunu ,['Rangun'],,1
2491,ranić,"(1, 1)",czasownik przechodni niedokonany (dk. zranić),ranę ,['rana'],,1
2492,ranić,"(1, 2)",czasownik przechodni niedokonany (dk. zranić),kaleczenie ,['kaleczenie'],,1
2493,ranić,"(1, 3)",czasownik przechodni niedokonany (dk. zranić),sprawiać komuś przykrość ;  urażać czyjeś uczucia ,"['sprawiać', 'ktoś', 'przykrość', 'urażać', 'czyjś', 'uczucie']",,7
2494,ranić,"(2, 1)",czasownik zwrotny niedokonany ranić się (dk. zranić się),ranę samemu sobie ,"['rana', 'sam', 'sobie']",,3
2495,ranić,"(2, 2)",czasownik zwrotny niedokonany ranić się (dk. zranić się),kaleczeniu ,['kaleczenie'],,1
2496,ranić,"(2, 3)",czasownik zwrotny niedokonany ranić się (dk. zranić się),sprawiać przykrość sobie wzajemnie ,"['sprawiać', 'przykrość', 'sobie', 'wzajemnie']",,4
2497,ranić,"(2, 4)",czasownik zwrotny niedokonany ranić się (dk. zranić się),rany sobie wzajemnie ,"['rana', 'sobie', 'wzajemnie']",,3
2498,rani,"(1, 1)",rzeczownik,radży ,['radża'],,1
2499,ranienie,"(1, 1)",rzeczownik,od ranić ,[],,2
2500,ranka,"(1, 1)",rzeczownik,od: rana ,['rana'],,2
2501,ranka,"(1, 2)",rzeczownik,rana ,['rana'],,1
2502,ranka,"(1, 3)",rzeczownik,(Mazury) ręka ,['ręka'],,2
2503,ranka,"(2, 1)",rzeczownik,lp od: ranek ,['ranek'],,3
2504,ranked,"(1, 1)",rzeczownik,"środ. w grach komputerowych typu multiplayer: tryb gry ,  w którym wyniki rozegranych meczów wpływają na ranking gracza ","['tryb', 'gra', 'w', 'który', 'wynik', 'rozegrać', 'mecz', 'wpływać', 'na', 'ranking', 'gracz']",['środ.'],14
2505,rankiem,"(1, 1)",przysłówek,rano ,['rano'],,1
2506,rannik zimowy,"(1, 2)",fraza rzeczownikowa,roślina z gatunku  rannik zimowy (1.1) ,"['roślina', 'z', 'gatunek']",,4
