,Name,Sign,Type,Definition,Other_words,Indexes,No_words
1473,iloporcjowy,"(1, 1)",zaimek pytajny,ile porcji ,"['ile', 'porcja']",,2
1474,iloprocentowy,"(1, 1)",zaimek pytajny,ile procent ,"['ile', 'procent']",,2
1475,iloprzewodowy,"(1, 1)",zaimek pytajny,ile przewodów ,"['ile', 'przewód']",,2
1476,iloprzyciskowy,"(1, 1)",zaimek pytajny,ile przycisków ,"['ile', 'przycisk']",,2
1477,iloręki,"(1, 1)",zaimek pytajny,ile rąk ,"['ile', 'ręka']",,2
1478,iloraz,"(1, 1)",rzeczownik,wynik dzielenia ,"['wynik', 'dzielenie']",,2
1479,ilorodzinny,"(1, 1)",zaimek pytajny,ile rodzin ,"['ile', 'rodzina']",,2
1480,ilorzędowy,"(1, 1)",zaimek pytajny,ile rzędów ,"['ile', 'rząd']",,2
1481,iloschodkowy,"(1, 1)",zaimek pytajny,ile schodków ,"['ile', 'schodek']",,2
1482,ilosekundowy,"(1, 1)",zaimek pytajny,ile sekund ,"['ile', 'sekunda']",,2
1483,iloskładnikowy,"(1, 1)",zaimek pytajny,ile składników ,"['ile', 'składnik']",,2
1484,ilostopniowy,"(1, 1)",zaimek pytajny,ile stopni ,"['ile', 'stopień']",,2
1485,ilostronicowy,"(1, 1)",zaimek pytajny,ile stronic ,"['ile', 'stronica']",,2
1486,ilostronny,"(1, 1)",zaimek pytajny,ile stron ,"['ile', 'strona']",,2
1487,ilosylabowy,"(1, 1)",zaimek pytajny,ile sylab ,"['ile', 'sylaba']",,2
1488,iloszczeblowy,"(1, 1)",zaimek pytajny,ile szczebli ,"['ile', 'szczebel']",,2
1489,ilotomowy,"(1, 1)",zaimek pytajny,ile tomów ,"['ile', 'tom']",,2
1490,ilotonowy,"(1, 1)",zaimek pytajny,ile ton ,"['ile', 'tona']",,2
1491,ilotygodniowy,"(1, 1)",zaimek pytajny,ile tygodni ,"['ile', 'tydzień']",,2
1492,ilouncjowy,"(1, 1)",zaimek pytajny,ile uncji ,"['ile', 'uncja']",,2
1493,ilowarstwowy,"(1, 1)",zaimek pytajny,ile warstw ,"['ile', 'warstwa']",,2
1494,ilowatowy,"(1, 1)",zaimek pytajny,ile watów ,"['ile', 'wat']",,2
1495,ilowierszowy,"(1, 1)",zaimek pytajny,ile wierszy ,"['ile', 'wiersz']",,2
1496,ilowyrazowy,"(1, 1)",zaimek pytajny,ile wyrazów ,"['ile', 'wyraz']",,2
1497,ilozłotowy,"(1, 1)",zaimek pytajny,ile złotych ,"['ile', 'złoty']",,2
1498,ilozdaniowy,"(1, 1)",zaimek pytajny,ile zdań ,"['ile', 'zdanie']",,2
1499,iloznakowy,"(1, 1)",zaimek pytajny,ile znaków ,"['ile', 'znak']",,2
1500,ilozwrotkowy,"(1, 1)",zaimek pytajny,ile zwrotek ,"['ile', 'zwrotka']",,2
1501,ilużyłowy,"(1, 1)",zaimek pytajny,ile żył ,"['ile', 'żyła']",,2
1502,iluarkuszowy,"(1, 1)",zaimek pytajny,ile arkuszy ,"['ile', 'arkusz']",,2
1503,iluarowy,"(1, 1)",zaimek pytajny,ile arów ,"['ile', 'ar']",,2
1504,ilubajtowy,"(1, 1)",zaimek pytajny,ile bajtów ,"['ile', 'bajt']",,2
1505,ilucalowy,"(1, 1)",zaimek pytajny,ile cali ,"['ile', 'cal']",,2
1506,ilucentymetrowy,"(1, 1)",zaimek pytajny,ile centymetrów ,"['ile', 'centymetr']",,2
1507,ilucyfrowy,"(1, 1)",zaimek pytajny,ile cyfr ,"['ile', 'cyfra']",,2
1508,iluczęściowy,"(1, 1)",zaimek pytajny,ile części ,"['ile', 'część']",,2
1509,iluczłonowy,"(1, 1)",zaimek pytajny,ile członów ,"['ile', 'człon']",,2
1510,iludaniowy,"(1, 1)",zaimek pytajny,ile dań ,"['ile', 'danie']",,2
1511,iludecymetrowy,"(1, 1)",zaimek pytajny,ile decymetrów ,"['ile', 'decymetr']",,2
1512,iludekagramowy,"(1, 1)",zaimek pytajny,ile dekagramów ,"['ile', 'dekagram']",,2
1513,iludniowy,"(1, 1)",zaimek pytajny,ile dni ,"['ile', 'dzień']",,2
1514,iludolarowy,"(1, 1)",zaimek pytajny,ile dolarów ,"['ile', 'dolar']",,2
1515,iludrzwiowy,"(1, 1)",zaimek pytajny,ile drzwi ,"['ile', 'drzwi']",,2
1516,iluekranowy,"(1, 1)",zaimek pytajny,ile ekranów ,"['ile', 'ekran']",,2
1517,iluelementowy,"(1, 1)",zaimek pytajny,ile elementów ,"['ile', 'element']",,2
1518,iluetapowy,"(1, 1)",zaimek pytajny,ile etapów ,"['ile', 'etap']",,2
1519,ilufalowy,"(1, 1)",zaimek pytajny,ile fal ,"['ile', 'fala']",,2
1520,ilufazowy,"(1, 1)",zaimek pytajny,ile faz ,"['ile', 'faza']",,2
1521,ilufrankowy,"(1, 1)",zaimek pytajny,ile franków ,"['ile', 'frank']",,2
1522,ilufuntowy,"(1, 1)",zaimek pytajny,ile funtów ,"['ile', 'funt']",,2
1523,ilugłowy,"(1, 1)",zaimek pytajny,ile głów ,"['ile', 'głowa']",,2
1524,ilugalonowy,"(1, 1)",zaimek pytajny,ile galonów ,"['ile', 'galon']",,2
1525,ilugigabajtowy,"(1, 1)",zaimek pytajny,ile gigabajtów ,"['ile', 'gigabajt']",,2
1526,ilugodzinny,"(1, 1)",zaimek pytajny,ile godzin ,"['ile', 'godzina']",,2
1527,ilugramowy,"(1, 1)",zaimek pytajny,ile gramów ,"['ile', 'gram']",,2
1528,ilugroszowy,"(1, 1)",zaimek pytajny,ile groszy ,"['ile', 'grosz']",,2
1529,ilugwiazdkowy,"(1, 1)",zaimek pytajny,ile gwiazdek ,"['ile', 'gwiazdka']",,2
1530,iluhektarowy,"(1, 1)",zaimek pytajny,ile hektarów ,"['ile', 'hektar']",,2
1531,iluhektolitrowy,"(1, 1)",zaimek pytajny,ile hektolitrów ,"['ile', 'hektolitr']",,2
1532,iluinstancyjny,"(1, 1)",zaimek pytajny,ile instancji ,"['ile', 'instancja']",,2
1533,iluizbowy,"(1, 1)",zaimek pytajny,ile izb ,"['ile', 'izba']",,2
1534,ilujęzyczny,"(1, 1)",zaimek pytajny,ile języków ,"['ile', 'język']",,2
1535,ilujardowy,"(1, 1)",zaimek pytajny,ile jardów ,"['ile', 'jard']",,2
1536,ilujenowy,"(1, 1)",zaimek pytajny,ile jenów ,"['ile', 'jen']",,2
1537,ilukątny,"(1, 1)",zaimek pytajny,ile kątów ,"['ile', 'kąt']",,2
1538,ilukanałowy,"(1, 1)",zaimek pytajny,ile kanałów ,"['ile', 'kanał']",,2
1539,ilukartkowy,"(1, 1)",zaimek pytajny,ile kartek ,"['ile', 'kartka']",,2
1540,ilukilobajtowy,"(1, 1)",zaimek pytajny,ile kilobajtów ,"['ile', 'kilobajt']",,2
1541,ilukilogramowy,"(1, 1)",zaimek pytajny,ile kilogramów ,"['ile', 'kilogram']",,2
1542,ilukilometrowy,"(1, 1)",zaimek pytajny,ile kilometrów ,"['ile', 'kilometr']",,2
1543,ilukołowy,"(1, 1)",zaimek pytajny,ile kół ,"['ile', 'koło']",,2
1544,ilukolorowy,"(1, 1)",zaimek pytajny,ile kolorów ,"['ile', 'kolor']",,2
1545,ilukolumnowy,"(1, 1)",zaimek pytajny,ile kolumn ,"['ile', 'kolumna']",,2
1546,ilukondygnacyjny,"(1, 1)",zaimek pytajny,ile kondygnacji ,"['ile', 'kondygnacja']",,2
1547,ilukonny,"(1, 1)",zaimek pytajny,ile koni ,"['ile', 'koń']",,2
1548,ilukoronowy,"(1, 1)",zaimek pytajny,ile koron ,"['ile', 'korona']",,2
1549,iluletni,"(1, 1)",zaimek pytajny,ile lat ,"['ile', 'rok']",,2
1550,ilulinijkowy,"(1, 1)",zaimek pytajny,ile linijek ,"['ile', 'linijka']",,2
1551,ilulistny,"(1, 1)",zaimek pytajny,ile liści ,"['ile', 'liść']",,2
1552,iluliterowy,"(1, 1)",zaimek pytajny,ile liter ,"['ile', 'litera']",,2
1553,ilulitrowy,"(1, 1)",zaimek pytajny,ile litrów ,"['ile', 'litr']",,2
1554,ilumandatowy,"(1, 1)",zaimek pytajny,ile mandatów ,"['ile', 'mandat']",,2
1555,ilumegabajtowy,"(1, 1)",zaimek pytajny,ile megabajtów ,"['ile', 'megabajt']",,2
1556,ilumetrowy,"(1, 1)",zaimek pytajny,ile metrów ,"['ile', 'metr']",,2
1557,ilumiejscowy,"(1, 1)",zaimek pytajny,ile miejsc ,"['ile', 'miejsce']",,2
1558,ilumiesięczny,"(1, 1)",zaimek pytajny,ile miesięcy ,"['ile', 'miesiąc']",,2
1559,ilumieszkaniowy,"(1, 1)",zaimek pytajny,ile mieszkań ,"['ile', 'mieszkanie']",,2
1560,ilumiligramowy,"(1, 1)",zaimek pytajny,ile miligramów ,"['ile', 'miligram']",,2
1561,ilumililitrowy,"(1, 1)",zaimek pytajny,ile mililitrów ,"['ile', 'mililitr']",,2
1562,ilumilimetrowy,"(1, 1)",zaimek pytajny,ile milimetrów ,"['ile', 'milimetr']",,2
1563,ilumilowy,"(1, 1)",zaimek pytajny,ile mil ,"['ile', 'mila']",,2
1564,iluminacja,"(1, 1)",rzeczownik,"oświetlenie sztucznym światłem ;  zwykle nocne ,  ozdobne podświetlenie budynku lub innego obiektu ","['oświetlenie', 'sztuczny', 'światło', 'zwykle', 'nocny', 'ozdobny', 'podświetlenie', 'budynek', 'lub', 'inny', 'obiekt']",,13
1565,iluminacja,"(1, 2)",rzeczownik,"olśnienie ,  uświadomienie sobie ","['olśnienie', 'uświadomienie', 'sobie']",,4
1566,iluminacja,"(1, 3)",rzeczownik,rel. oświecenie umysłu przez Boga ,"['oświecenie', 'umysł', 'przez', 'Bóg']",['rel.'],5
1567,iluminacja,"(1, 4)",rzeczownik,rysunkowa ozdoba książki ,"['rysunkowy', 'ozdoba', 'książka']",,3
1568,iluminacja,"(1, 5)",rzeczownik,"ręcznie wykonana ilustracja tekstu ,  zwłaszcza charakterystyczna dla średniowiecza ","['ręcznie', 'wykonać', 'ilustracja', 'tekst', 'zwłaszcza', 'charakterystyczny', 'dla', 'średniowiecze']",,9
1569,iluminator,"(1, 1)",rzeczownik,lotn. okienko w samolocie ,"['okienko', 'w', 'samolot']",['lotn.'],4
1570,iluminator,"(1, 2)",rzeczownik,wodoszczelne okienko w na statku ;  zob. też iluminator (żeglarstwo) w Wikipedii ,"['wodoszczelny', 'okienko', 'w', 'na', 'statek']",,7
1571,iluminator,"(2, 1)",rzeczownik,"artysta - rzemieślnik ,  który zdobił księgi ;  zob. też iluminator (zawód) w Wikipedii ","['artysta', '-', 'rzemieślnik', 'który', 'zdobić', 'księga']",,9
1572,iluminowanie,"(1, 1)",rzeczownik,rzecz. odczas. od iluminować ,[],['rzecz. odczas.'],3
1573,iluminutowy,"(1, 1)",zaimek pytajny,ile minut ,"['ile', 'minuta']",,2
1574,ilunożny,"(1, 1)",zaimek pytajny,ile nóg ,"['ile', 'noga']",,2
1575,iluoki,"(1, 1)",zaimek pytajny,ile oczu ,"['ile', 'oko']",,2
1576,iluokrążeniowy,"(1, 1)",zaimek pytajny,ile okrążeń ,"['ile', 'okrążenie']",,2
1577,iluosiowy,"(1, 1)",zaimek pytajny,ile osi ,"['ile', 'oś']",,2
1578,iluosobowy,"(1, 1)",zaimek pytajny,ile osób ,"['ile', 'osoba']",,2
1579,ilupłatkowy,"(1, 1)",zaimek pytajny,ile płatków ,"['ile', 'płatek']",,2
1580,ilupasowy,"(1, 1)",zaimek pytajny,ile pasów ,"['ile', 'pas']",,2
1581,ilupiętrowy,"(1, 1)",zaimek pytajny,ile pięter ,"['ile', 'piętro']",,2
1582,ilupokojowy,"(1, 1)",zaimek pytajny,ile pokoi ,"['ile', 'pokój']",,2
1583,ilupokoleniowy,"(1, 1)",zaimek pytajny,ile pokoleń ,"['ile', 'pokolenie']",,2
1584,iluporcjowy,"(1, 1)",zaimek pytajny,ile porcji ,"['ile', 'porcja']",,2
1585,iluprocentowy,"(1, 1)",zaimek pytajny,ile procent ,"['ile', 'procent']",,2
1586,iluprzewodowy,"(1, 1)",zaimek pytajny,ile przewodów ,"['ile', 'przewód']",,2
1587,iluprzyciskowy,"(1, 1)",zaimek pytajny,ile przycisków ,"['ile', 'przycisk']",,2
1588,iluręki,"(1, 1)",zaimek pytajny,ile rąk ,"['ile', 'ręka']",,2
1589,ilurodzinny,"(1, 1)",zaimek pytajny,ile rodzin ,"['ile', 'rodzina']",,2
1590,ilurzędowy,"(1, 1)",zaimek pytajny,ile rzędów ,"['ile', 'rząd']",,2
1591,iluschodkowy,"(1, 1)",zaimek pytajny,ile schodków ,"['ile', 'schodek']",,2
1592,ilusekundowy,"(1, 1)",zaimek pytajny,ile sekund ,"['ile', 'sekunda']",,2
1593,iluskładnikowy,"(1, 1)",zaimek pytajny,ile składników ,"['ile', 'składnik']",,2
1594,ilustopniowy,"(1, 1)",zaimek pytajny,ile stopni ,"['ile', 'stopień']",,2
1595,ilustracja,"(1, 1)",rzeczownik,"fotografii ,  rysunku lub obrazu ,  będąca uzupełnieniem ,  wyjaśnieniem lub ozdobą drukowanego tekstu ;  zob. też ilustracja w Wikipedii ","['fotografia', 'rysunek', 'lub', 'obraz', 'być', 'uzupełnienie', 'wyjaśnienie', 'lub', 'ozdoba', 'drukowany', 'tekst']",,16
1596,ilustracja,"(1, 2)",rzeczownik,"przykład ,  który wyjaśnia ,  komentuje lub interpretuje coś ,  np. wykład ,  tezę ","['przykład', 'który', 'wyjaśniać', 'komentować', 'lub', 'interpretować', 'coś', 'np.', 'wykład', 'teza']",['np.'],14
1597,ilustracyjny,"(1, 1)",przymiotnik,z ilustracją ,"['z', 'ilustracja']",,2
1598,ilustracyjny,"(1, 2)",przymiotnik,"coś ,  stanowiący ilustrację ","['coś', 'stanowić', 'ilustracja']",,4
1599,ilustrator,"(1, 1)",rzeczownik,"tworząca ilustracje ,  osoba zajmująca się ilustrowaniem  –  opatrywaniem tekstów ilustracjami ","['tworzyć', 'ilustracja', 'osoba', 'zajmować się', 'ilustrowanie', 'opatrywanie', 'tekst', 'ilustracja']",,10
1600,ilustronicowy,"(1, 1)",zaimek pytajny,ile stronic ,"['ile', 'stronica']",,2
1601,ilustronny,"(1, 1)",zaimek pytajny,ile stron ,"['ile', 'strona']",,2
1602,ilustrować,"(1, 1)",czasownik przechodni niedokonany (dk. zilustrować),"tekst ilustracją :  fotografią ,  grafiką lub wykresem ","['tekst', 'ilustracja', 'fotografia', 'grafika', 'lub', 'wykres']",,8
1603,ilustrować,"(1, 2)",czasownik przechodni niedokonany (dk. zilustrować),"uzupełniać ,  unaoczniać coś przykładem ,  dodatkowym komentarzem lub dokumentacją ","['uzupełniać', 'unaoczniać', 'coś', 'przykład', 'dodatkowym', 'komentarz', 'lub', 'dokumentacja']",,10
1604,ilustrowanie,"(1, 1)",rzeczownik,rzecz. odczas. od ilustrować ,[],['rzecz. odczas.'],3
1605,ilusylabowy,"(1, 1)",zaimek pytajny,ile sylab ,"['ile', 'sylaba']",,2
1606,iluszczeblowy,"(1, 1)",zaimek pytajny,ile szczebli ,"['ile', 'szczebel']",,2
1607,ilutomowy,"(1, 1)",zaimek pytajny,ile tomów ,"['ile', 'tom']",,2
1608,ilutonowy,"(1, 1)",zaimek pytajny,ile ton ,"['ile', 'tona']",,2
1609,ilutygodniowy,"(1, 1)",zaimek pytajny,ile tygodni ,"['ile', 'tydzień']",,2
1610,iluuncjowy,"(1, 1)",zaimek pytajny,ile uncji ,"['ile', 'uncja']",,2
1611,iluwarstwowy,"(1, 1)",zaimek pytajny,ile warstw ,"['ile', 'warstwa']",,2
1612,iluwatowy,"(1, 1)",zaimek pytajny,ile watów ,"['ile', 'wat']",,2
1613,iluwierszowy,"(1, 1)",zaimek pytajny,ile wierszy ,"['ile', 'wiersz']",,2
1614,iluwyrazowy,"(1, 1)",zaimek pytajny,ile wyrazów ,"['ile', 'wyraz']",,2
1615,iluzłotowy,"(1, 1)",zaimek pytajny,ile złotych ,"['ile', 'złoty']",,2
1616,iluzdaniowy,"(1, 1)",zaimek pytajny,ile zdań ,"['ile', 'zdanie']",,2
1617,iluzja,"(1, 1)",rzeczownik,"psych. uświadomione doznanie wrażenia widzenia czegoś nie istniejącego ,  zniekształcone widzenie ","['uświadomić', 'doznanie', 'wrażenie', 'widzieć', 'coś', 'nie-', 'istnieć', 'zniekształcić', 'widzenie']",['psych.'],11
1618,iluzja,"(1, 2)",rzeczownik,interpretacja ,['interpretacja'],,1
1619,iluzja,"(1, 3)",rzeczownik,iluzjonisty ,['iluzjonista'],,1
1620,iluzja,"(1, 4)",rzeczownik,przezroczysta tkanina jedwabna ,"['przezroczysty', 'tkanina', 'jedwabny']",,3
1621,iluzjon,"(1, 1)",rzeczownik,kino ,['kino'],,1
1622,iluzjonista,"(1, 1)",rzeczownik,szt. człowiek wykorzystujący efekt złudzenia w czasie swoich występów ,"['człowiek', 'wykorzystywać', 'efekt', 'złudzenie', 'w czasie', 'swój', 'występ']",['szt.'],8
1623,iluzjonistyczny,"(1, 1)",przymiotnik,"z iluzjonistą ,  dotyczący iluzjonisty ;  właściwy iluzjoniście ;  polegający na iluzjach ","['z', 'iluzjonista', 'dotyczyć', 'iluzjonista', 'właściwy', 'iluzjonista', 'polegać', 'na', 'iluzja']",,12
1624,iluzjonistyczny,"(1, 2)",przymiotnik,"filoz. związany z iluzjonizmem ,  dotyczący iluzjonizmu ","['związać', 'z', 'iluzjonizm', 'dotyczyć', 'iluzjonizm']",['filoz.'],7
1625,iluznakowy,"(1, 1)",zaimek pytajny,ile znaków ,"['ile', 'znak']",,2
1626,iluzoryczny,"(1, 1)",przymiotnik,",  pozorny ",['pozorny'],,2
1627,iluzwrotkowy,"(1, 1)",zaimek pytajny,ile zwrotek ,"['ile', 'zwrotka']",,2
1628,imć,"(1, 1)",rzeczownik,"przest. zwrot grzecznościowy zwykle używany przed nazwiskiem, tytułem lub innym określeniem osoby (mężczyzny lub kobiety), rzadko samodzielnie ",[],['przest.'],2
1629,im,"(1, 1)",spójnik, –  wskazuje zwiększanie się jednej cechy wraz ze wzrostem drugiej lub proporcjonalną zależność jednej zmiany względem drugiej ,[],,2
1630,im,"(2, 1)",zaimek,od: oni lub one ,"['oni', 'one']",,4
1631,imać,"(1, 1)",czasownik niedokonany (dk. pojmać),chwytać ,['chwytać'],,1
1632,imać,"(2, 1)",czasownik zwrotny imać się,chwytać się ,['chwytać się'],,1
1633,imadło,"(1, 1)",rzeczownik,"przyrząd ,  który służy do mocowania przedmiotów poddawanych obróbce lub w trakcie montażu ;  zob. też imadło w Wikipedii ","['przyrząd', 'który', 'służyć', 'do', 'mocowanie', 'przedmiot', 'poddawać', 'obróbka', 'lub', 'w trakcie', 'montaż']",,14
1634,imadło,"(1, 2)",rzeczownik,kleszcze chirurgiczne ,"['kleszcze', 'chirurgiczny']",,2
1635,image,"(1, 1)",rzeczownik,"wizerunek ,  którym jakaś osoba ,  organizacja itp. jest postrzegana ","['wizerunek', 'który', 'jakiś', 'osoba', 'organizacja', 'itp.', 'być', 'postrzegać']",['itp.'],10
1636,imaginacja,"(1, 1)",rzeczownik,"wyobraźni ,  przedstawienie sobie czegoś ","['wyobraźnia', 'przedstawić', 'sobie', 'coś']",,5
1637,imaginacja,"(1, 2)",rzeczownik,do tworzenia obrazów za pomocą wyobraźni ;  fantazjowanie ,"['do', 'tworzenie', 'obraz', 'za pomocą', 'wyobraźnia', 'fantazjować']",,7
1638,imaginarium,"(1, 1)",rzeczownik,",  wyimaginowany świat  –  czyjejś wyobraźni lub pewnego ogólnego zbioru poglądów ","['wyimaginowany', 'świat', 'ktoś', 'wyobraźnia', 'lub', 'pewien', 'ogólny', 'zbiór', 'pogląd']",,11
1639,imago,"(1, 1)",rzeczownik,"owad dorosły ,  ostateczna postać owada ;  zob. też imago w Wikipedii ","['owad', 'dorosły', 'ostateczny', 'postać', 'owad']",,8
1640,imago,"(1, 2)",rzeczownik,"idealny obraz określonej osoby wytworzony we wczesnym dzieciństwie ,  projektowany później na inne osoby z otoczenia ","['idealny', 'obraz', 'określony', 'osoba', 'wytworzyć', 'we', 'wczesny', 'dzieciństwo', 'projektować', 'późno', 'na', 'inny', 'osoba', 'z', 'otoczenie']",,16
1641,imam,"(1, 1)",rzeczownik,"duchowny muzułmański ,  przywódca religijny ;  zob. też imam w Wikipedii ","['duchowny', 'muzułmański', 'przywódca', 'religijny']",,7
1642,imanie,"(1, 1)",rzeczownik,rzecz. odczas. od imać ,[],['rzecz. odczas.'],3
1643,imbecyl,"(1, 1)",rzeczownik,ktoś z niedorozwojem umysłowym ,"['ktoś', 'z', 'niedorozwój', 'umysłowy']",,4
1644,imbecyl,"(1, 2)",rzeczownik,obraź. głupek ,['głupek'],['obraź.'],2
1645,imbirówka,"(1, 1)",rzeczownik,spoż. nalewka na imbirze ,"['nalewka', 'na', 'imbir']",['spoż.'],4
1646,imbirówka,"(1, 2)",rzeczownik,butelka  imbirówki (1.1) ,['butelka'],,2
1647,imbir,"(1, 2)",rzeczownik,"przyprawa z imbiru lekarskiego ,  Zingiber officinale Rosc. ,  w formie świeżego kłącza lub proszku ","['przyprawa', 'z', 'imbir lekarski', 'Rosc.', 'w formie', 'świeży', 'kłącze', 'lub', 'proszek']",['Rosc.'],12
1648,imbir,"(1, 3)",rzeczownik,"jarzyna z kłącza imbiru japońskiego ,  Zingiber mioga  ( Thunb. )  Roscoe ","['jarzyna', 'z', 'kłącze', 'imbir japoński', 'Thunb.', 'Roscoe']",['Thunb.'],10
1649,imbirowy,"(1, 1)",przymiotnik,z imbiru lub dotyczący imbiru ,"['z', 'imbir', 'lub', 'dotyczyć', 'imbir']",,5
1650,imbramowicki,"(1, 1)",przymiotnik relacyjny,Imbramowic ,['Imbramowice'],,1
1651,imbramowiczanin,"(1, 1)",rzeczownik,Imbramowic ,['Imbramowice'],,1
1652,imbramowiczanka,"(1, 1)",rzeczownik,Imbramowic ,['Imbramowice'],,1
1653,imbryk,"(1, 1)",rzeczownik,"kulin. naczynie z pokrywką i z dodatkową rurką zakończoną dzióbkiem służące do gotowania wody ,  zaparzania herbaty itp. ","['naczynie', 'z', 'pokrywka', 'i', 'z', 'dodatkowy', 'rurka', 'zakończyć', 'dzióbek', 'służyć', 'do', 'gotowanie', 'woda', 'zaparzanie', 'herbata', 'itp.']","['kulin.', 'itp.']",18
1654,imbrykowy,"(1, 1)",przymiotnik,"z imbrykiem ,  dotyczący imbryka ,  właściwy imbrykowi ","['z', 'imbryk', 'dotyczyć', 'imbryk', 'właściwy', 'imbryk']",,8
1655,imerecki,"(1, 1)",przymiotnik relacyjny,"z Imeretią ,  dotyczący Imeretii ","['z', 'Imeretia', 'dotyczyć', 'Imeretia']",,5
1656,Imeretia,"(1, 1)",rzeczownik,geogr. hist. kraina historyczna w zachodniej Gruzji ,"['kraina', 'historyczny', 'w', 'zachodni', 'Gruzja']","['geogr.', 'hist.']",7
1657,Imeretia,"(1, 2)",rzeczownik,adm. jeden z regionów administracyjnych w zachodniej Gruzji ;  zob. też Imeretia w Wikipedii ,"['jeden', 'z', 'region', 'administracyjny', 'w', 'zachodni', 'Gruzja']",['adm.'],10
1658,imeretyński,"(1, 1)",przymiotnik relacyjny,"z Imeretią ,  dotyczący Imeretii ","['z', 'Imeretia', 'dotyczyć', 'Imeretia']",,5
1659,imię,"(1, 1)",rzeczownik,"nazwa osoby i stworzeń wyższych  ( anioła ,  boga ,  diabła itd. ),  zwierzęcia ,  rośliny itp. ;  zob. też imię w Wikipedii ","['nazwa', 'osoba', 'i', 'stworzenie', 'wysoki', 'anioł', 'bóg', 'diabeł', 'itd.', 'zwierzę', 'roślina', 'itp.']","['itd.', 'itp.']",19
1660,imię,"(1, 3)",rzeczownik,"rzeczownik (imię rzeczowne) ,  przymiotnik (imię przymiotne) ,  liczebnik (imię liczbowe) ,  zaimek lub imiesłów ;  zob. też Imię (gramatyka) w Wikipedii ","['rzeczownik', 'przymiotnik', 'liczebnik', 'zaimek', 'lub', 'imiesłów']",,14
1661,imię,"(1, 4)",rzeczownik,przypisana człowiekowi ;  szacunek ,"['przypisanie', 'człowiek', 'szacunek']",,4
1662,imieć,"(1, 1)",czasownik,począć ,['począć'],,1
1663,imieleński,"(1, 1)",przymiotnik relacyjny,Imielna ,['Imielno'],,1
1664,imieliński,"(1, 1)",przymiotnik relacyjny,Imielina ,['Imielin'],,1
1665,Imielin,"(1, 1)",rzeczownik,miasto w Polsce ;  zob. też Imielin w Wikipedii ,"['miasto', 'w', 'Polska']",,5
1666,imielinianin,"(1, 1)",rzeczownik,Imielina ,['Imielin'],,1
1667,imielinianka,"(1, 1)",rzeczownik,Imielina ,['Imielin'],,1
1668,imielnianin,"(1, 1)",rzeczownik,Imielna ,['Imielno'],,1
1669,imielnianka,"(1, 1)",rzeczownik,Imielna ,['Imielno'],,1
1670,imieninowy,"(1, 1)",przymiotnik,imienin ,['imieniny'],,1
1671,imieniny,"(1, 1)",rzeczownik,"patrona określonego imienia ;  dzień ,  który jest świętem dla osób o danym imieniu ;  zob. też imieniny w Wikipedii ","['patron', 'określony', 'imię', 'dzień', 'który', 'być', 'święto', 'dla', 'osoba', 'o', 'dany', 'imię']",,16
1672,imieniny,"(1, 2)",rzeczownik,z okazji czyjegoś święta imieninowego ,"['z', 'okazja', 'czyjś', 'święto', 'imieninowy']",,5
1673,imienniczka,"(1, 1)",rzeczownik,"lub dziewczyna mająca takie samo imię lub nazwisko ,  jak inna osoba ","['lub', 'dziewczyna', 'mieć', 'taki sam', 'imię', 'lub', 'nazwisko', 'jak', 'inny', 'osoba']",,11
1674,imiennie,"(1, 1)",przysłówek sposobu,kogoś z imienia  ( i nazwiska ) ,"['ktoś', 'z', 'imię', 'i', 'nazwisko']",,7
1675,imiennik,"(1, 1)",rzeczownik,",  kto ma takie samo imię ,  jak dana osoba ","['kto', 'mieć', 'taki sam', 'imię', 'jak', 'dany', 'osoba']",,9
1676,imiennik,"(1, 2)",rzeczownik,"niespokrewniony ,  kto nosi takie samo nazwisko ,  jak dana osoba ","['niespokrewniony', 'kto', 'nosić', 'taki sam', 'nazwisko', 'jak', 'dany', 'osoba']",,10
1677,imienny,"(1, 1)",przymiotnik,z imieniem i nazwiskiem ;  wskazujący kogoś z imienia i nazwiska ;  zawierający nazwisko ,"['z', 'imię', 'i', 'nazwisko', 'wskazywać', 'ktoś', 'z', 'imię', 'i', 'nazwisko', 'zawierać', 'nazwisko']",,14
1678,imienny,"(1, 2)",przymiotnik,jęz. dotyczący części mowy odmieniającej się przez przypadki ,"['dotyczyć', 'część mowy', 'odmieniać się', 'przez', 'przypadek']",['jęz.'],6
1679,imienny,"(1, 3)",przymiotnik,publ. opatrzony nazwiskiem autora ,"['opatrzony', 'nazwisko', 'autor']",['publ.'],4
1680,imiesłów,"(1, 1)",rzeczownik,forma czasownika używana jako przymiotnik lub przysłówek ;  zob. też imiesłów w Wikipedii ,"['forma', 'czasownik', 'używać', 'jako', 'przymiotnik', 'lub', 'przysłówek']",,9
1681,imiesłów przymiotnikowy bierny,"(1, 1)",fraza rzeczownikowa,"forma czasownika ,  która odnosi się do przedmiotu czynności ,  której przedmiot ten został poddany ,  np. widziany ,  pisany ,  myty ;  zob. też imiesłów przymiotnikowy bierny w Wikipedii ","['forma', 'czasownik', 'który', 'odnosić się', 'do', 'przedmiot', 'czynność', 'który', 'przedmiot', 'ten', 'zostać', 'poddać', 'np.', 'widzieć', 'pisać', 'myć']",['np.'],23
