,Name,Sign,Type,Definition,Other_words,Indexes,No_words
3057,wydzielać,"(2, 1)",czasownik przechodni (dk. brak),"czegoś źródłem  ( zapachu ,  substancji ) ","['coś', 'źródło', 'zapach', 'substancja']",,7
3058,wydzielanie,"(1, 1)",rzeczownik,od wydzielać ,[],,2
3059,wydzielenie,"(1, 1)",rzeczownik,rzecz. odczas. od wydzielić ,[],['rzecz. odczas.'],3
3060,wydzielić,"(1, 1)",czasownik przechodni dokonany (ndk. wydzielać),wydzielać ,[],,1
3061,wydzielina,"(1, 1)",rzeczownik,biol. substancja fizjologiczna produkowana przez komórki gruczołowe ,"['substancja', 'fizjologiczny', 'produkować', 'przez', 'komórka', 'gruczołowy']",['biol.'],7
3062,wydzielina,"(1, 2)",rzeczownik,wyciek substancji powstających w stanie chorobowym ,"['wyciek', 'substancja', 'powstawać', 'w', 'stan', 'chorobowy']",,6
3063,wydzielniczy,"(1, 1)",przymiotnik relacyjny,"z wydzielaniem ,  dotyczący wydzielania ","['z', 'wydzielanie', 'dotyczyć', 'wydzielanie']",,5
3064,wydzierżawianie,"(1, 1)",rzeczownik,rzecz. odczas. od wydzierżawiać ,[],['rzecz. odczas.'],3
3065,wydzierżeć,"(1, 1)",czasownik dokonany,gw. (Śląsk Cieszyński) wytrzymać ,['wytrzymać'],['gw.'],3
3066,wydzierać,"(1, 1)",czasownik,",  zabrać coś komuś siłą ","['zabrać', 'coś', 'ktoś', 'siłą']",,5
3067,wydzierać,"(2, 1)",czasownik zwrotny wydzierać się,",  wrzeszczeć ",['wrzeszczeć'],,2
3068,wydziobanie,"(1, 1)",rzeczownik,rzecz. odczas. od wydziobać ,[],['rzecz. odczas.'],3
3069,wydziobywać,"(1, 1)",czasownik niedokonany (dk. wydziobać),coś używając dzioba ,"['coś', 'używać', 'dziób']",,3
3070,wydziobywać,"(1, 2)",czasownik niedokonany (dk. wydziobać),wydłubywać coś ,"['wydłubywać', 'coś']",,2
3071,wydziobywanie,"(1, 1)",rzeczownik,rzecz. odczas. od wydziobywać ,[],['rzecz. odczas.'],3
3072,wydziwianie,"(1, 1)",rzeczownik,rzecz. odczas. od wydziwiać ,[],['rzecz. odczas.'],3
3073,wydzwaniać,"(1, 1)",czasownik,",  oznajmiać coś ","['oznajmiać', 'coś']",,3
3074,wydzwaniać,"(1, 2)",czasownik,do kogoś zbyt często ,"['do', 'ktoś', 'zbyt', 'często']",,4
3075,wydzwaniać,"(1, 3)",czasownik,określoną ilość impulsów telefonicznych ,"['określony', 'ilość', 'impuls', 'telefoniczny']",,4
3076,wyedytowanie,"(1, 1)",rzeczownik,rzecz. odczas. od wyedytować ,[],['rzecz. odczas.'],3
3077,wyegzekwować,"(1, 1)",czasownik przechodni dokonany (ndk. egzekwować),egzekwować ,[],,1
3078,wyegzekwowanie,"(1, 1)",rzeczownik,od wyegzekwować ,[],,2
3079,wyegzorcyzmować,"(1, 1)",czasownik przechodni dokonany (ndk. egzorcyzmować),egzorcyzmować ,[],,1
3080,wyeksploatować,"(1, 1)",czasownik przechodni dokonany (ndk. eksploatować),coś do całkowitego zużycia poprzez używanie przez dłuższy czas ,"['coś', 'do', 'całkowity', 'zużycie', 'poprzez', 'używanie', 'przez', 'długi', 'czas']",,9
3081,wyeksploatować,"(1, 2)",czasownik przechodni dokonany (ndk. eksploatować),teren złóż lub innych zasobów naturalnych ,"['teren', 'złoże', 'lub', 'inny', 'zasób naturalny']",,5
3082,wyeksploatować,"(1, 3)",czasownik przechodni dokonany (ndk. eksploatować),",  że ktoś jest niezdolny do dalszego wysiłku poprzez zmuszenie go do zbyt intensywnej pracy ","['że', 'ktoś', 'być', 'niezdolny', 'do', 'dalszy', 'wysiłek', 'poprzez', 'zmuszenie', 'on', 'do', 'zbyt', 'intensywny', 'praca']",,15
3083,wyeksploatować,"(1, 4)",czasownik przechodni dokonany (ndk. eksploatować),metodę lub konwencję poprzez zbyt częste korzystanie z niej ,"['metoda', 'lub', 'konwencja', 'poprzez', 'zbyt', 'częsty', 'korzystanie', 'z', 'ona']",,9
3084,wyeksploatować,"(2, 1)",czasownik zwrotny dokonany wyeksploatować się (ndk. eksploatować się),zacząć działać gorzej lub przestać działać przez bycie używanym przez dłuższy czas ,"['zacząć', 'działać', 'źle', 'lub', 'przestać', 'działać', 'przez', 'bycie', 'używać', 'przez', 'długi', 'czas']",,12
3085,wyeksploatować,"(2, 2)",czasownik zwrotny dokonany wyeksploatować się (ndk. eksploatować się),wyczerpać swoje siły poprzez podjęcie zbyt intensywnego wysiłku ,"['wyczerpać', 'swój', 'siła', 'poprzez', 'podjęcie', 'zbyt', 'intensywny', 'wysiłek']",,8
3086,wyeksploatować,"(2, 3)",czasownik zwrotny dokonany wyeksploatować się (ndk. eksploatować się),stać się mało ciekawym dla odbiorców ,"['stać się', 'mało', 'ciekawy', 'dla', 'odbiorca']",,5
3087,wyeksploatowanie,"(1, 1)",rzeczownik,rzecz. odczas. od wyeksploatować ,[],['rzecz. odczas.'],3
3088,wyeliminować,"(1, 1)",czasownik przechodni dokonany (ndk. eliminować),"eliminację ,  usunięcie lub zneutralizowanie czegoś lub kogoś ","['eliminacja', 'usunięcie', 'lub', 'zneutralizowanie', 'coś', 'lub', 'ktoś']",,8
3089,wyeliminowanie,"(1, 1)",rzeczownik,od wyeliminować ,[],,2
3090,wyemigrować,"(1, 1)",czasownik nieprzechodni dokonany (ndk. emigrować),emigrować ,[],,1
3091,wyemigrowanie,"(1, 1)",rzeczownik,ojczystego kraju w celu osiedlenia się w innym państwie ,"['ojczysty', 'kraj', 'w celu', 'osiedlenie', 'się', 'w', 'inny', 'państwo']",,8
3092,wyemitowanie,"(1, 1)",rzeczownik,rzecz. odczas. od wyemitować ,[],['rzecz. odczas.'],3
3093,wyewoluowanie,"(1, 1)",rzeczownik,rzecz. odczas. od wyewoluować ,[],['rzecz. odczas.'],3
3094,wyfilcowanie,"(1, 1)",rzeczownik,rzecz. odczas. od wyfilcować ,[],['rzecz. odczas.'],3
3095,wyfiletować,"(1, 1)",czasownik,"kulin. sprawić rybę ,  drób i pozbawić części niejadalnych ","['sprawić', 'ryba', 'drób', 'i', 'pozbawić', 'część', 'niejadalny']",['kulin.'],9
3096,wyfiletowanie,"(1, 1)",rzeczownik,rzecz. odczas. od wyfiletować ,[],['rzecz. odczas.'],3
3097,wyfiokować się,"(1, 1)",czasownik zwrotny,ułożyć sobie fioki ,"['ułożyć', 'sobie', 'fiok']",,3
3098,wyfiokować się,"(1, 2)",czasownik zwrotny,wystroić się z przesadną elegancją ,"['wystroić się', 'z', 'przesadny', 'elegancja']",,4
3099,wyfiokowanie,"(1, 1)",rzeczownik,od wyfiokować ,[],,2
3100,wyfroterowanie,"(1, 1)",rzeczownik,rzecz. odczas. od wyfroterować ,[],['rzecz. odczas.'],3
3101,wygódka,"(1, 1)",rzeczownik,pot. ubikacja ,['ubikacja'],['pot.'],2
3102,wygón,"(1, 1)",rzeczownik,roln. gw. (Śląsk Cieszyński) pastwisko ,['pastwisko'],"['roln.', 'gw.']",4
3103,wygórowany,"(1, 1)",przymiotnik,"duży ,  nadmierny ","['duży', 'nadmierny']",,3
3104,wygładzać,"(1, 1)",czasownik przechodni niedokonany (dk. wygładzić),"gładką powierzchnię czegoś ,  usuwając nierówności ,  zmarszczki ,  itp. ","['gładki', 'powierzchnia', 'coś', 'usuwać', 'nierówność', 'zmarszczka', 'itp.']",['itp.'],10
3105,wygładzać,"(1, 2)",czasownik przechodni niedokonany (dk. wygładzić),wyrównywać powierzchnię czegoś za pomocą odpowiednich narzędzi polerujących ,"['wyrównywać', 'powierzchnia', 'coś', 'za pomocą', 'odpowiedni', 'narzędzie', 'polerować']",,7
3106,wygładzać,"(1, 3)",czasownik przechodni niedokonany (dk. wygładzić),"usuwać usterki ,  udoskonalać ","['usuwać', 'usterka', 'udoskonalać']",,4
3107,wygładzać,"(2, 1)",czasownik przechodni niedokonany (dk. wygłodzić),",  że ktoś się staje głodny ,  trzymać kogoś głodnym ","['że', 'ktoś', 'stawać się', 'głodny', 'trzymać', 'ktoś', 'głodny']",,9
3108,wygładzać,"(3, 1)",czasownik zwrotny niedokonany wygładzać się (dk. wygładzić się),gładkim ,['gładki'],,1
3109,wygładzać,"(4, 1)",czasownik zwrotny niedokonany wygładzać się (dk. wygłodzić się),dłuższy czas nie jedząc nic lub jedząc bardzo mało ,"['długi', 'czas', 'nie', 'jeść', 'nic', 'lub', 'jeść', 'bardzo', 'mało']",,9
3110,wygładzać tyłeczki,"(1, 1)",fraza czasownikowa,szewskie dopasowywać do buta kawałki obłożyn okrywających piętę ,"['dopasowywać', 'do', 'but', 'kawałek', 'obłożyna', 'okrywać', 'pięta']",,8
3111,wygładzanie,"(1, 1)",rzeczownik,od wygładzać ,[],,2
3112,wygładzić,"(1, 1)",czasownik przechodni dokonany (ndk. wygładzać),wygładzać ,[],,1
3113,wygładzić,"(2, 1)",czasownik zwrotny dokonany wygładzić się (ndk. wygładzać się),wygładzać się ,[],,1
3114,wygłaszać,"(1, 1)",czasownik przechodni niedokonany (dk. wygłosić),jakiś tekst głośno ,"['jakiś', 'tekst', 'głośno']",,3
3115,wygłaszanie,"(1, 1)",rzeczownik,rzecz. odczas. od wygłaszać ,[],['rzecz. odczas.'],3
3116,wygłos,"(1, 1)",rzeczownik,jęz. pozycja końcowa wyrazu lub sylaby ,"['pozycja', 'końcowy', 'wyraz', 'lub', 'sylaba']",['jęz.'],6
3117,wygłos,"(1, 2)",rzeczownik,",  odgłos czegoś ","['odgłos', 'coś']",,3
3118,wygłos,"(1, 3)",rzeczownik,"wygłoszenie ,  wypowiedzenie ","['wygłoszenie', 'wypowiedzenie']",,3
3119,wygłosić,"(1, 1)",czasownik przechodni dokonany (ndk. wygłaszać),wygłaszać ,[],,1
3120,wygłup,"(1, 1)",rzeczownik,lub kompromitujące zachowanie ,"['lub', 'kompromitować', 'zachowanie']",,3
3121,wygłup,"(2, 1)",rzeczownik,",  kto się wygłupia ","['kto', 'wygłupiać się']",,3
3122,wygłupić się,"(1, 1)",czasownik zwrotny dokonany (ndk. wygłupiać się),wygłupiać się ,[],,1
3123,wygłupiać się,"(1, 1)",czasownik zwrotny niedokonany (dk. wygłupić się),"niestosownie ,  niemądrze ,  głupio ","['niestosownie', 'niemądrze', 'głupio']",,5
3124,wygłupiać się,"(1, 2)",czasownik zwrotny niedokonany (dk. wygłupić się),"zachowywać się wesoło ,  robić coś dla żartu ","['zachowywać się', 'wesoło', 'robić', 'coś', 'dla', 'żart']",,7
3125,Wyg,"(1, 1)",rzeczownik,"geogr. hydrol. rzeka w północno-zachodniej Rosji ,  uchodzi do Zatoki Oneskiej Morza Białego ;  zob. też Wyg w Wikipedii ","['rzeka', 'w', 'północno-zachodni', 'Rosja', 'uchodzić', 'do', 'Zatoka Oneska', 'Morze Białe']","['geogr.', 'hydrol.']",13
3126,wygaśnięcie,"(1, 1)",rzeczownik,się palenia ,"['się', 'palenie']",,2
3127,wygaśnięcie,"(1, 2)",rzeczownik,"okresu ,  terminu czegoś ","['okres', 'termin', 'coś']",,4
3128,wyga,"(1, 1)",rzeczownik,z dużym doświadczeniem w jakiejś dziedzinie ,"['z', 'duży', 'doświadczenie', 'w', 'jakiś', 'dziedzina']",,6
3129,wygadać,"(1, 1)",czasownik przechodni dokonany (ndk. wygadywać),zdradzić tajemnicę ,"['zdradzić', 'tajemnica']",,2
3130,wygadać,"(1, 2)",czasownik przechodni dokonany (ndk. wygadywać),"wyznać coś komuś ,  mówiąc ","['wyznać', 'coś', 'ktoś', 'mówić']",,5
3131,wygadać,"(2, 1)",czasownik zwrotny dokonany wygadać się (ndk. wygadywać się),zdradzić się z czymś niechcący ,"['zdradzić się', 'z', 'coś', 'niechcący']",,4
3132,wygadać,"(2, 2)",czasownik zwrotny dokonany wygadać się (ndk. wygadywać się),wypowiedzieć się do woli ,"['wypowiedzieć się', 'do woli']",,2
3133,wygadać,"(2, 3)",czasownik zwrotny dokonany wygadać się (ndk. wygadywać się),zwierzyć się komuś ,"['zwierzyć się', 'ktoś']",,2
3134,wygadanie,"(1, 1)",rzeczownik,rzecz. odczas. od wygadać ,[],['rzecz. odczas.'],3
3135,wygadanie,"(1, 2)",rzeczownik,"łatwość wyrażania się ,  doboru słów ,  elokwencja ","['łatwość', 'wyrażanie', 'się', 'dobór', 'słowo', 'elokwencja']",,8
3136,wygadywać,"(1, 1)",czasownik przechodni niedokonany (dk. wygadać),wygadać ,[],,1
3137,wygadywać,"(2, 1)",czasownik przechodni niedokonany (dk. brak),"mówić coś bez sensu ,  bez zastanowienia ","['mówić', 'coś', 'bez sensu', 'bez', 'zastanowienie']",,6
3138,wygadywać,"(2, 2)",czasownik przechodni niedokonany (dk. brak),"mówić źle o kimś ,  o czymś ","['mówić', 'źle', 'o', 'ktoś', 'o', 'coś']",,7
3139,wygadywać,"(3, 1)",czasownik zwrotny niedokonany wygadywać się (dk. wygadać się),wygadać się ,[],,1
3140,wygadywać niestworzone rzeczy,"(1, 1)",fraza czasownikowa,"zmyślać ,  mówić coś ,  w co trudno uwierzyć ","['zmyślać', 'mówić', 'coś', 'w', 'co', 'trudno', 'uwierzyć']",,9
3141,wygadywanie,"(1, 1)",rzeczownik,rzecz. odczas. od wygadywać ,[],['rzecz. odczas.'],3
3142,wyganiać,"(1, 1)",czasownik przechodni niedokonany (dk. wygnać,do opuszczenia jakiegoś miejsca ,"['do', 'opuszczenie', 'jakiś', 'miejsce']",,4
3143,wyganiać diabła Belzebubem,"(1, 1)",fraza czasownikowa niedokonana,przen. zwalczać coś złego czymś równie złym lub gorszym ;  podejmować działania pogarszające jeszcze sytuację ,"['zwalczać', 'coś', 'zły', 'coś', 'równie', 'zły', 'lub', 'zły', 'podejmować', 'działanie', 'pogarszać', 'jeszcze', 'sytuacja']",['przen.'],15
3144,wyganianie,"(1, 1)",rzeczownik,rzecz. odczas. od wyganiać ,[],['rzecz. odczas.'],3
3145,wygarbować,"(1, 1)",czasownik dokonany,"proces garbarskiej obróbki skóry ,  wyprawić skórę ","['proces', 'garbarski', 'obróbka', 'skóra', 'wyprawić', 'skóra']",,7
3146,wygarbować skórę,"(1, 1)",fraza czasownikowa dokonana,"pot. zbić ,  pobić kogoś dotkliwie ","['zbić', 'pobić', 'ktoś', 'dotkliwie']",['pot.'],6
3147,wygarbowanie,"(1, 1)",rzeczownik,rzecz. odczas. od wygarbować ,[],['rzecz. odczas.'],3
3148,wygarnąć,"(1, 1)",czasownik przechodni dokonany (ndk. wygarniać),wygarniać ,[],,1
3149,wygasać,"(1, 1)",czasownik nieprzechodni niedokonany (dk. wygasnąć),się palić ,"['się', 'palić']",,2
3150,wygasać,"(1, 2)",czasownik nieprzechodni niedokonany (dk. wygasnąć),być ,['być'],,1
3151,wygasać,"(1, 3)",czasownik nieprzechodni niedokonany (dk. wygasnąć),ważność ,['ważność'],,1
3152,wygasnąć,"(1, 1)",czasownik nieprzechodni dokonany (ndk. wygasać),palić się ,['palić się'],,1
3153,wygasnąć,"(1, 2)",czasownik nieprzechodni dokonany (ndk. wygasać),być ,['być'],,1
3154,wygasnąć,"(1, 3)",czasownik nieprzechodni dokonany (ndk. wygasać),ważność ,['ważność'],,1
3155,wygaszanie,"(1, 1)",rzeczownik,rzecz. odczas. od wygaszać ,[],['rzecz. odczas.'],3
3156,wygaszenie,"(1, 1)",rzeczownik,rzecz. odczas. od wygasić ,[],['rzecz. odczas.'],3
3157,wygawor,"(1, 1)",rzeczownik,"pot. reprymenda ,  zwymyślanie ","['reprymenda', 'zwymyślanie']",['pot.'],4
3158,wygenerować,"(1, 1)",czasownik przechodni,generować ,[],,1
3159,wygiąć,"(1, 1)",czasownik przechodni dokonany (ndk. wyginać),wyginać ,[],,1
3160,wygiąć,"(2, 1)",czasownik zwrotny dokonany wygiąć się (ndk. wyginać się),wyginać się ,[],,1
3161,wygięcie,"(1, 1)",rzeczownik,",  w którym coś jest wygięte ","['w', 'który', 'coś', 'być', 'wygiąć']",,6
3162,wygięcie,"(1, 2)",rzeczownik,w jakimś kierunku ,"['w', 'jakiś', 'kierunek']",,3
3163,wygięty,"(1, 1)",czasownik,wygiąć ,['wygiąć'],,1
3164,wygięty,"(2, 1)",przymiotnik,zakrzywiony kształt ,"['zakrzywiony', 'kształt']",,2
3165,wygibas,"(1, 1)",rzeczownik,ruch ,['ruch'],,1
3166,wygibas,"(1, 2)",rzeczownik,sposób pisania ,"['sposób', 'pisanie']",,2
3167,wygibas,"(1, 3)",rzeczownik,"pokrętnego ,  zbyt skomplikowanego ","['pokrętny', 'zbyt', 'skomplikowany']",,4
3168,wyginąć,"(1, 1)",czasownik nieprzechodni dokonany (ndk. ginąć),ulec całkowitej zagładzie jako gatunek ,"['ulec', 'całkowity', 'zagłada', 'jako', 'gatunek']",,5
3169,wyginać,"(1, 1)",czasownik przechodni niedokonany (dk. wygiąć),kształt przez gięcie ,"['kształt', 'przez', 'gięcie']",,3
3170,wyginać,"(1, 2)",czasownik przechodni niedokonany (dk. wygiąć),w daną stronę ,"['w', 'dany', 'strona']",,3
3171,wyginać,"(2, 1)",czasownik zwrotny niedokonany wyginać się (dk. wygiąć się),swój kształt pod wpływem pewnej siły ,"['swój', 'kształt', 'pod', 'wpływ', 'pewny', 'siła']",,6
3172,wyginać,"(2, 2)",czasownik zwrotny niedokonany wyginać się (dk. wygiąć się),w jakimś kierunku ,"['w', 'jakiś', 'kierunek']",,3
3173,wyginanie,"(1, 1)",rzeczownik,rzecz. odczas. od wyginać ,[],['rzecz. odczas.'],3
3174,wyginięcie,"(1, 1)",rzeczownik,rzecz. odczas. od wyginąć ,[],['rzecz. odczas.'],3
3175,wyglóndać jak z łokna na plac,"(1, 1)",fraza czasownikowa niedokonana,gw. (Górny Śląsk) przen. źle wyglądać ,"['źle', 'wyglądać']","['gw.', 'przen.']",5
3176,wygląd,"(1, 1)",rzeczownik,"cech tworzących obraz zewnętrzny człowieka ,  zwierzęcia lub przedmiotu ","['cecha', 'tworzyć', 'obraz', 'zewnętrzny', 'człowiek', 'zwierzę', 'lub', 'przedmiot']",,9
3177,wygląd,"(1, 2)",rzeczownik,"gw. (Podlasie) podłużny otwór znajdujący się na ścianie stodoły ,  spichlerza ","['podłużny', 'otwór', 'znajdować się', 'na', 'ściana', 'stodoła', 'spichlerz']",['gw.'],10
3178,wyglądać,"(1, 1)",czasownik nieprzechodni niedokonany (dk. brak),dany wygląd ,"['dany', 'wygląd']",,2
3179,wyglądać,"(2, 1)",czasownik nieprzechodni niedokonany (dk. wyjrzeć,wychylając się spoza przeszkody lub z okna ,"['wychylać się', 'spoza', 'przeszkoda', 'lub', 'z', 'okno']",,6
3180,wyglądać,"(3, 1)",czasownik przechodni niedokonany (dk. brak),kogoś lub czegoś ,"['ktoś', 'lub', 'coś']",,3
3181,wyglądać jak dupa zza krzaka,"(1, 1)",fraza czasownikowa,"wyglądać bardzo dziwacznie ,  śmiesznie ,  niepoważnie ","['wyglądać', 'bardzo', 'dziwacznie', 'śmiesznie', 'niepoważnie']",,7
3182,wyglądać jak kania dżdżu,"(1, 1)",fraza czasownikowa niedokonana,przen. niecierpliwie oczekiwać pojawienia się ,"['niecierpliwie', 'oczekiwać', 'pojawienie', 'się']",['przen.'],5
3183,wyglądać jak półdupek zza krzaka,"(1, 1)",fraza czasownikowa,"wyglądać bardzo dziwacznie ,  śmiesznie ,  niepoważnie ","['wyglądać', 'bardzo', 'dziwacznie', 'śmiesznie', 'niepoważnie']",,7
3184,wyglądać jak pół dupy zza krzaka,"(1, 1)",fraza czasownikowa,"wyglądać bardzo dziwacznie ,  śmiesznie ,  niepoważnie ","['wyglądać', 'bardzo', 'dziwacznie', 'śmiesznie', 'niepoważnie']",,7
3185,wyglądanie,"(1, 1)",rzeczownik,od wyglądać ,[],,2
3186,wyglancowanie,"(1, 1)",rzeczownik,rzecz. odczas. od wyglancować ,[],['rzecz. odczas.'],3
3187,wygnać,"(1, 1)",czasownik przechodni dokonany (ndk. wyganiać),do opuszczenia miejsca ,"['do', 'opuszczenie', 'miejsce']",,3
3188,wygnać na ulicę,"(1, 1)",fraza czasownikowa przechodnia,kogoś do pracy prostytutki ,"['ktoś', 'do', 'praca', 'prostytutka']",,4
3189,wygnajewo,"(1, 1)",rzeczownik,"gw. (Poznań) przedmieście ,  pustkowie ","['przedmieście', 'pustkowie']",['gw.'],5
3190,wygnanie,"(1, 1)",rzeczownik,do opuszczenia dotychczasowego miejsca pobytu ,"['do', 'opuszczenie', 'dotychczasowy', 'miejsce', 'pobyt']",,5
3191,wygnanie,"(1, 2)",rzeczownik,"pobyt poza krajem ,  zwykle bez możliwości powrotu do ojczyzny ","['pobyt', 'poza', 'kraj', 'zwykle', 'bez', 'możliwość', 'powrót', 'do', 'ojczyzna']",,10
3192,wygnaniec,"(1, 1)",rzeczownik,"skazany na wygnanie ,  wypędzony ","['skazać', 'na', 'wygnanie', 'wypędzić']",,5
3193,wygnanie z raju,"(1, 1)",związek frazeologiczny,"z miejsca ,  gdzie panuje dostatek i pełnia szczęścia ","['z', 'miejsce', 'gdzie', 'panować', 'dostatek', 'i', 'pełnia', 'szczęście']",,9
3194,wygnanka,"(1, 1)",rzeczownik,"skazana na wygnanie ,  wypędzona ","['skazać', 'na', 'wygnanie', 'wypędzić']",,5
3195,wygniatanie,"(1, 1)",rzeczownik,rzecz. odczas. od wygniatać ,[],['rzecz. odczas.'],3
3196,wygoda,"(1, 1)",rzeczownik,"komuś warunki mieszkania ,  przebywania ;  to ,  co zaspokaja czyjeś potrzeby ","['ktoś', 'warunek', 'mieszkać', 'przebywać', 'to', 'co', 'zaspokajać', 'czyjś', 'potrzeba']",,12
3197,wygoda,"(1, 2)",rzeczownik,ułatwiającego wykonywanie jakichś czynności ,"['ułatwiać', 'wykonywać', 'jakiś', 'czynność']",,4
3198,wygodnie,"(1, 1)",przysłówek,sposób wygodny ,"['sposób', 'wygodny']",,2
3199,wygodny,"(1, 1)",przymiotnik jakościowy,"się wygodą ,  dający wygodę ","['się', 'wygoda', 'dawać', 'wygoda']",,5
3200,wygodny,"(1, 2)",przymiotnik jakościowy,",  który komuś odpowiada z jakiegoś powodu ","['który', 'ktoś', 'odpowiadać', 'z', 'jakiś', 'powód']",,7
3201,wygodny,"(1, 3)",przymiotnik jakościowy,",  który za bardzo lubi wygodę ,  dogadza sobie ,  unika trudu ,  nadmiernego wysiłku ","['który', 'za', 'bardzo', 'lubić', 'wygoda', 'dogadzać', 'sobie', 'unikać', 'trud', 'nadmierny', 'wysiłek']",,15
3202,wygogolony,"(1, 1)",przymiotnik,"gw. (Poznań) zbyt lekko ubrany ,  wydekoltowany przy chłodzie ,  ze zbyt odsłoniętym ciałem ","['zbyt', 'lekko', 'ubrać', 'wydekoltowany', 'przy', 'chłód', 'ze', 'zbyt', 'odsłonić', 'ciało']",['gw.'],14
3203,wygon,"(1, 1)",rzeczownik,gromadne pastwisko ,"['gromadny', 'pastwisko']",,2
3204,wygon,"(1, 2)",rzeczownik,"droga ,  którą wygania się bydło ","['droga', 'który', 'wyganiać', 'się', 'bydło']",,6
3205,wygon,"(1, 3)",rzeczownik,wyganianie bydła na pastwisko ,"['wyganianie', 'bydło', 'na', 'pastwisko']",,4
3206,wygonić,"(1, 1)",czasownik przechodni dokonany (ndk. wyganiać),wyganiać ,[],,1
3207,wygonienie,"(1, 1)",rzeczownik,rzecz. odczas. od wygonić ,[],['rzecz. odczas.'],3
3208,wygooglanie,"(1, 1)",rzeczownik,rzecz. odczas. od wygooglać ,[],['rzecz. odczas.'],3
3209,wygooglować,"(1, 1)",czasownik przechodni dokonany,googlować ,[],,1
3210,wygooglowanie,"(1, 1)",rzeczownik,rzecz. odczas. od wygooglować ,[],['rzecz. odczas.'],3
3211,wygrać,"(1, 1)",czasownik przechodni dokonany (ndk. wygrywać),wygrywać ,[],,1
3212,wygrażanie,"(1, 1)",rzeczownik,rzecz. odczas. od wygrażać ,[],['rzecz. odczas.'],3
3213,wygrana,"(1, 1)",rzeczownik,"w jakimś konkursie ,  zysk w hazardzie ","['w', 'jaki', 'konkurs', 'zysk', 'w', 'hazard']",,7
3214,wygrana,"(1, 2)",rzeczownik,,[],,0
3215,wygrana,"(1, 3)",rzeczownik,",  której się powiodło ","['który', 'powieść się']",,3
3216,wygrana,"(2, 1)",czasownik,lp imiesłowu przymiotnikowego przeszłego od: wygrać ,['wygrać'],,3
3217,wygranie,"(1, 1)",rzeczownik,od wygrać ,[],,2
3218,wygrywać,"(1, 1)",czasownik przechodni niedokonany,"w coś ,  zdobyć wygraną ","['w', 'coś', 'zdobyć', 'wygrana']",,5
3219,wygrywać,"(1, 2)",czasownik przechodni niedokonany,"pierwsze miejsce w jakiejś rywalizacji ,  pokonać przeciwników ,  odnieść zwycięstwo ","['pierwszy', 'miejsce', 'w', 'jakiś', 'rywalizacja', 'pokonać', 'przeciwnik', 'odnieść', 'zwycięstwo']",,11
3220,wygrywać,"(1, 3)",czasownik przechodni niedokonany,utwór muzyczny ,"['utwór', 'muzyczny']",,2
3221,wygrywać,"(1, 4)",czasownik przechodni niedokonany,gwarantować wygraną ,"['gwarantować', 'wygrana']",,2
3222,wygrywać,"(1, 5)",czasownik przechodni niedokonany,odtwarzać dokładnie swoją rolę filmową lub teatralną ,"['odtwarzać', 'dokładnie', 'swój', 'rola', 'filmowy', 'lub', 'teatralny']",,7
3223,wygrywanie,"(1, 1)",rzeczownik,od wygrywać ,[],,2
3224,wygryzanie,"(1, 1)",rzeczownik,rzecz. odczas. od wygryzać ,[],['rzecz. odczas.'],3
3225,wygrzanie,"(1, 1)",rzeczownik,rzecz. odczas. od wygrzać ,[],['rzecz. odczas.'],3
3226,wygrzebać,"(1, 1)",czasownik przechodni dokonany (ndk. wygrzebywać),wygrzebywać ,[],,1
3227,wygrzebanie,"(1, 1)",rzeczownik,rzecz. odczas. od wygrzebać ,[],['rzecz. odczas.'],3
3228,wygrzewanie,"(1, 1)",rzeczownik,rzecz. odczas. od wygrzewać ,[],['rzecz. odczas.'],3
3229,wyguglać,"(1, 1)",czasownik dokonany,za pomocą wyszukiwarki Google ,"['za pomocą', 'wyszukiwarka', 'Google']",,3
3230,wyguglanie,"(1, 1)",rzeczownik,rzecz. odczas. od wyguglać ,[],['rzecz. odczas.'],3
3231,wyguglowanie,"(1, 1)",rzeczownik,rzecz. odczas. od wyguglować ,[],['rzecz. odczas.'],3
3232,wygumowanie,"(1, 1)",rzeczownik,rzecz. odczas. od wygumować ,[],['rzecz. odczas.'],3
3233,wygwizdać,"(1, 1)",czasownik przechodni dokonany (ndk. wygwizdywać),wygwizdywać ,[],,1
3234,wygwizdanie,"(1, 1)",rzeczownik,rzecz. odczas. od wygwizdać ,[],['rzecz. odczas.'],3
3235,wygwizdywać,"(1, 1)",czasownik,",  wyszydzać kogoś ;  wyrażać niezadowolenie ,  dezaprobatę za pomocą gwizdania  ( częściej w dk. ) ","['wyszydzać', 'ktoś', 'wyrażać', 'niezadowolenie', 'dezaprobata', 'za pomocą', 'gwizdać']",['dk.'],14
3236,wygwizdywać,"(1, 2)",czasownik,jakąś melodię za pomocą gwizdania ,"['jakiś', 'melodia', 'za pomocą', 'gwizdanie']",,4
3237,wygwizdywanie,"(1, 1)",rzeczownik,rzecz. odczas. od wygwizdywać ,[],['rzecz. odczas.'],3
3238,wyhałasić,"(1, 1)",czasownik przechodni dokonany,"gw. napomnieć kogoś podniesionym głosem ,  skrzyczeć kogoś ","['napomnieć', 'ktoś', 'podnieść', 'głos', 'skrzyczeć', 'ktoś']",['gw.'],8
